24382  6:30    -0.01 -0.01 -0.01  0.03  0.12  0.15  0.12  0.06  0.01 -0.02 -0.01 -0.01
24382  6:30 B  -0.01 -0.01 -0.01  0.03  0.12  0.15  0.12  0.06  0.01 -0.02 -0.01 -0.01
24382  6:30 D   0.00  0.00  0.01  0.09  0.12  0.12  0.11  0.08  0.04  0.00  0.00  0.00
24382  6:30 Q   0.00  0.00  0.01  0.15  0.25  0.27  0.22  0.13  0.05  0.00  0.00  0.00
24382  6:30 S   0.00  0.00  0.03  0.30  0.35  0.35  0.30  0.21  0.09  0.00  0.00  0.00
24382  6:30 S'  0.00  0.00  0.00  0.06  0.12  0.14  0.11  0.05  0.01  0.00  0.00  0.00
24382  9:30    -0.01  0.00  0.01  0.09  0.29  0.30  0.27  0.21  0.12  0.02 -0.01 -0.01
24382  9:30 B  -0.01  0.00  0.02  0.09  0.29  0.30  0.27  0.21  0.12  0.02 -0.01 -0.01
24382  9:30 D   0.00  0.05  0.12  0.19  0.21  0.19  0.19  0.16  0.13  0.08  0.02  0.00
24382  9:30 Q   0.00  0.06  0.25  0.45  0.52  0.50  0.45  0.34  0.22  0.12  0.03  0.00
24382  9:30 S   0.00  0.08  0.43  0.53  0.50  0.47  0.42  0.34  0.26  0.23  0.05  0.00
24382  9:30 S'  0.00  0.01  0.13  0.25  0.30  0.30  0.26  0.18  0.10  0.05  0.00  0.00
24382 12:30    -0.01  0.00  0.02  0.11  0.34  0.35  0.32  0.26  0.16  0.03 -0.01 -0.01
24382 12:30 B  -0.01  0.00  0.02  0.11  0.34  0.35  0.32  0.26  0.16  0.03 -0.01 -0.01
24382 12:30 D   0.03  0.09  0.15  0.22  0.24  0.22  0.20  0.19  0.15  0.10  0.04  0.01
24382 12:30 Q   0.03  0.14  0.36  0.55  0.59  0.57  0.54  0.43  0.30  0.18  0.06  0.01
24382 12:30 S   0.03  0.25  0.56  0.61  0.52  0.49  0.48  0.40  0.34  0.32  0.14  0.00
24382 12:30 S'  0.00  0.05  0.21  0.33  0.35  0.35  0.34  0.24  0.15  0.08  0.02  0.00
24382 15:30    -0.01 -0.01 -0.02  0.04  0.21  0.24  0.21  0.16  0.06 -0.02 -0.02 -0.01
24382 15:30 B  -0.01 -0.01 -0.02  0.04  0.21  0.24  0.21  0.16  0.06 -0.02 -0.02 -0.01
24382 15:30 D   0.00  0.03  0.09  0.16  0.19  0.18  0.17  0.14  0.09  0.03  0.00  0.00
24382 15:30 Q   0.00  0.04  0.18  0.35  0.41  0.43  0.40  0.30  0.16  0.04  0.00  0.00
24382 15:30 S   0.00  0.10  0.39  0.49  0.43  0.42  0.41  0.35  0.25  0.10  0.00  0.00
24382 15:30 S'  0.00  0.01  0.09  0.19  0.22  0.24  0.23  0.16  0.07  0.01  0.00  0.00
24382 18:30 B  -0.01 -0.01 -0.02 -0.03  0.03  0.06  0.06  0.01 -0.03 -0.02 -0.01 -0.01
24382 18:30 D   0.00  0.00  0.00  0.04  0.08  0.09  0.08  0.05  0.01  0.00  0.00  0.00
24382 18:30 Q   0.00  0.00  0.00  0.06  0.14  0.18  0.16  0.08  0.01  0.00  0.00  0.00
24382 18:30 S   0.00  0.00  0.00  0.16  0.26  0.28  0.27  0.18  0.01  0.00  0.00  0.00
24382 18:30 S'  0.00  0.00  0.00  0.02  0.06  0.09  0.08  0.03  0.00  0.00  0.00  0.00
24507  0:30 B  -0.01 -0.01 -0.02 -0.03 -0.04 -0.04 -0.03 -0.03 -0.03 -0.02 -0.02 -0.01
24507  6:30 B  -0.01 -0.01 -0.01  0.02  0.11  0.13  0.11  0.04  0.00 -0.02 -0.02 -0.01
24507  6:30 D   0.00  0.00  0.01  0.08  0.12  0.12  0.10  0.07  0.03  0.00  0.00  0.00
24507  6:30 Q   0.00  0.00  0.01  0.12  0.21  0.23  0.20  0.10  0.03  0.00  0.00  0.00
24507  6:30 S   0.00  0.00  0.02  0.18  0.25  0.28  0.26  0.08  0.02  0.00  0.00  0.00
24507  6:30 S'  0.00  0.00  0.00  0.04  0.09  0.12  0.10  0.02  0.00  0.00  0.00  0.00
24507  9:30 B  -0.01 -0.01  0.03  0.14  0.28  0.28  0.27  0.19  0.11  0.02 -0.01 -0.01
24507  9:30 D   0.01  0.06  0.14  0.21  0.23  0.20  0.19  0.17  0.13  0.08  0.03  0.00
24507  9:30 Q   0.01  0.06  0.24  0.41  0.44  0.43  0.43  0.32  0.20  0.11  0.03  0.00
24507  9:30 S   0.00  0.06  0.28  0.40  0.35  0.34  0.37  0.27  0.18  0.12  0.03  0.00
24507  9:30 S'  0.00  0.01  0.09  0.20  0.21  0.23  0.24  0.15  0.07  0.03  0.00  0.00
24507 12:30 B  -0.01  0.00  0.03  0.19  0.32  0.31  0.31  0.23  0.14  0.04 -0.01 -0.01
24507 12:30 D   0.04  0.11  0.19  0.25  0.28  0.24  0.22  0.20  0.16  0.12  0.06  0.02
24507 12:30 Q   0.05  0.16  0.34  0.49  0.50  0.47  0.49  0.38  0.25  0.16  0.07  0.02
24507 12:30 S   0.02  0.20  0.38  0.42  0.32  0.31  0.37  0.27  0.20  0.16  0.10  0.00
24507 12:30 S'  0.00  0.05  0.16  0.24  0.22  0.23  0.27  0.17  0.09  0.05  0.01  0.00
24507 15:30 B  -0.02 -0.01  0.00  0.10  0.22  0.22  0.22  0.15  0.07  0.00 -0.02 -0.01
24507 15:30 D   0.00  0.04  0.12  0.18  0.21  0.19  0.18  0.15  0.10  0.04  0.00  0.00
24507 15:30 Q   0.00  0.05  0.18  0.31  0.36  0.35  0.37  0.26  0.14  0.05  0.00  0.00
24507 15:30 S   0.00  0.08  0.25  0.32  0.28  0.27  0.33  0.23  0.14  0.06  0.00  0.00
24507 15:30 S'  0.00  0.01  0.06  0.13  0.15  0.16  0.19  0.11  0.04  0.01  0.00  0.00
24507 18:30 B  -0.01 -0.02 -0.03 -0.01  0.05  0.07  0.07  0.02 -0.02 -0.02 -0.02 -0.01
24507 18:30 D   0.00  0.00  0.00  0.05  0.09  0.10  0.09  0.05  0.01  0.00  0.00  0.00
24507 18:30 Q   0.00  0.00  0.00  0.06  0.13  0.16  0.16  0.08  0.01  0.00  0.00  0.00
24507 18:30 S   0.00  0.00  0.00  0.10  0.18  0.22  0.24  0.13  0.01  0.00  0.00  0.00
24507 18:30 S'  0.00  0.00  0.00  0.01  0.04  0.07  0.07  0.02  0.00  0.00  0.00  0.00
24817  0:30 B  -0.01 -0.02 -0.02 -0.03 -0.03 -0.03 -0.03 -0.03 -0.03 -0.02 -0.01 -0.01
24817  6:30 B  -0.01 -0.02 -0.02  0.01  0.10  0.15  0.12  0.05  0.00 -0.02 -0.02 -0.01
24817  6:30 D   0.00  0.00  0.01  0.08  0.12  0.11  0.10  0.08  0.04  0.00  0.00  0.00
24817  6:30 Q   0.00  0.00  0.01  0.11  0.21  0.26  0.23  0.12  0.04  0.01  0.00  0.00
24817  6:30 S   0.00  0.00  0.02  0.12  0.28  0.35  0.35  0.13  0.02  0.00  0.00  0.00
24817  6:30 S'  0.00  0.00  0.00  0.03  0.10  0.15  0.13  0.04  0.00  0.00  0.00  0.00
24817  9:30 B  -0.01  0.00  0.04  0.11  0.25  0.32  0.31  0.23  0.15  0.04 -0.01 -0.01
24817  9:30 D   0.02  0.07  0.14  0.20  0.23  0.20  0.18  0.17  0.13  0.09  0.05  0.02
24817  9:30 Q   0.02  0.10  0.28  0.43  0.45  0.49  0.49  0.38  0.26  0.14  0.05  0.02
24817  9:30 S   0.00  0.14  0.38  0.43  0.35  0.42  0.45  0.36  0.28  0.17  0.03  0.00
24817  9:30 S'  0.00  0.03  0.14  0.23  0.23  0.30  0.30  0.21  0.12  0.05  0.01  0.00
24817 12:30 B  -0.01  0.02  0.05  0.12  0.28  0.34  0.33  0.27  0.18  0.05  0.00 -0.01
24817 12:30 D   0.06  0.11  0.18  0.25  0.25  0.23  0.22  0.20  0.16  0.12  0.07  0.04
24817 12:30 Q   0.06  0.20  0.37  0.49  0.49  0.53  0.53  0.43  0.31  0.18  0.09  0.04
24817 12:30 S   0.05  0.32  0.41  0.40  0.33  0.39  0.41  0.34  0.28  0.19  0.14  0.01
24817 12:30 S'  0.01  0.09  0.19  0.25  0.24  0.30  0.31  0.23  0.15  0.06  0.03  0.00
24817 15:30 B  -0.02 -0.02  0.00  0.06  0.16  0.22  0.22  0.16  0.07  0.00 -0.02 -0.02
24817 15:30 D   0.00  0.04  0.11  0.16  0.18  0.18  0.17  0.15  0.09  0.04  0.01  0.00
24817 15:30 Q   0.01  0.05  0.18  0.30  0.33  0.38  0.39  0.29  0.15  0.05  0.01  0.00
24817 15:30 S   0.00  0.09  0.27  0.32  0.27  0.33  0.38  0.28  0.18  0.03  0.00  0.00
24817 15:30 S'  0.00  0.01  0.07  0.14  0.15  0.20  0.23  0.14  0.06  0.01  0.00  0.00
24817 18:30 B  -0.01 -0.02 -0.02 -0.03  0.01  0.05  0.04  0.00 -0.03 -0.02 -0.01 -0.01
24817 18:30 D   0.00  0.00  0.00  0.03  0.06  0.08  0.07  0.04  0.01  0.00  0.00  0.00
24817 18:30 Q   0.00  0.00  0.00  0.03  0.08  0.14  0.12  0.05  0.01  0.00  0.00  0.00
24817 18:30 S   0.00  0.00  0.00  0.01  0.09  0.21  0.19  0.04  0.00  0.00  0.00  0.00
24817 18:30 S'  0.00  0.00  0.00  0.00  0.02  0.06  0.05  0.01  0.00  0.00  0.00  0.00
24908  0:30 B  -0.01 -0.01 -0.02 -0.03 -0.04 -0.04 -0.04 -0.03 -0.03 -0.02 -0.01 -0.01
24908  6:30 B  -0.01 -0.01 -0.01  0.00  0.10  0.14  0.12  0.06  0.01 -0.02 -0.01 -0.01
24908  6:30 D   0.00  0.00  0.01  0.08  0.11  0.12  0.10  0.08  0.03  0.00  0.00  0.00
24908  6:30 Q   0.00  0.00  0.02  0.13  0.21  0.25  0.23  0.13  0.05  0.00  0.00  0.00
24908  6:30 S   0.00  0.00  0.03  0.23  0.29  0.33  0.33  0.19  0.09  0.00  0.00  0.00
24908  6:30 S'  0.00  0.00  0.00  0.05  0.10  0.13  0.12  0.05  0.01  0.00  0.00  0.00
24908  9:30 B  -0.01 -0.01  0.01  0.08  0.27  0.32  0.31  0.24  0.15  0.04 -0.01 -0.01
24908  9:30 D   0.02  0.07  0.14  0.21  0.22  0.21  0.19  0.17  0.13  0.09  0.05  0.01
24908  9:30 Q   0.03  0.12  0.29  0.43  0.45  0.50  0.49  0.38  0.26  0.14  0.06  0.01
24908  9:30 S   0.04  0.23  0.40  0.41  0.35  0.41  0.43  0.36  0.27  0.17  0.12  0.02
24908  9:30 S'  0.00  0.04  0.15  0.22  0.23  0.29  0.30  0.21  0.12  0.05  0.02  0.00
24908 12:30 B  -0.01  0.01  0.03  0.11  0.30  0.35  0.35  0.28  0.20  0.06  0.00 -0.01
24908 12:30 D   0.06  0.12  0.19  0.25  0.26  0.25  0.24  0.22  0.16  0.12  0.07  0.05
24908 12:30 Q   0.09  0.23  0.40  0.50  0.50  0.54  0.54  0.44  0.31  0.18  0.11  0.06
24908 12:30 S   0.18  0.36  0.44  0.40  0.32  0.36  0.40  0.33  0.27  0.18  0.19  0.11
24908 12:30 S'  0.03  0.11  0.21  0.25  0.24  0.29  0.31  0.23  0.15  0.06  0.03  0.01
24908 15:30 B  -0.01 -0.01  0.00  0.06  0.20  0.24  0.22  0.17  0.09  0.00 -0.02 -0.01
24908 15:30 D   0.01  0.05  0.11  0.17  0.19  0.19  0.18  0.15  0.10  0.04  0.01  0.00
24908 15:30 Q   0.01  0.06  0.20  0.32  0.35  0.40  0.38  0.30  0.17  0.05  0.01  0.00
24908 15:30 S   0.00  0.11  0.29  0.32  0.28  0.33  0.32  0.29  0.22  0.05  0.00  0.00
24908 15:30 S'  0.00  0.02  0.08  0.14  0.15  0.21  0.19  0.14  0.07  0.01  0.00  0.00
24908 18:30 B  -0.01 -0.02 -0.03 -0.03  0.03  0.06  0.05  0.00 -0.03 -0.02 -0.02 -0.01
24908 18:30 D   0.00  0.00  0.00  0.03  0.07  0.08  0.08  0.04  0.00  0.00  0.00  0.00
24908 18:30 Q   0.00  0.00  0.00  0.03  0.10  0.15  0.14  0.06  0.01  0.00  0.00  0.00
24908 18:30 S   0.00  0.00  0.00  0.04  0.15  0.25  0.24  0.09  0.00  0.00  0.00  0.00
24908 18:30 S'  0.00  0.00  0.00  0.00  0.03  0.07  0.06  0.02  0.00  0.00  0.00  0.00
25138  0:30 B  -0.01 -0.01 -0.02 -0.03 -0.04 -0.03 -0.03 -0.03 -0.02 -0.02 -0.02 -0.01
25138  0:30 D   0.00  0.00  0.00  0.00  0.00  0.01  0.01  0.01  0.00  0.00  0.00  0.00
25138  0:30 Q   0.00  0.00  0.00  0.00  0.00  0.01  0.01  0.00  0.00  0.00  0.00  0.00
25138  0:30 S   0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
25138  0:30 S'  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
25138  6:30 B  -0.01 -0.01 -0.01  0.01  0.11  0.16  0.13  0.07  0.01 -0.01 -0.02 -0.01
25138  6:30 D   0.00  0.00  0.01  0.10  0.14  0.13  0.11  0.08  0.04  0.00  0.00  0.00
25138  6:30 Q   0.00  0.00  0.02  0.15  0.26  0.28  0.22  0.13  0.05  0.00  0.00  0.00
25138  6:30 S   0.00  0.00  0.04  0.23  0.34  0.33  0.29  0.18  0.10  0.00  0.00  0.00
25138  6:30 S'  0.00  0.00  0.01  0.06  0.12  0.15  0.11  0.05  0.01  0.00  0.00  0.00
25138  9:30 B  -0.01 -0.01  0.00  0.05  0.25  0.30  0.26  0.20  0.11  0.01 -0.01 -0.01
25138  9:30 D   0.00  0.04  0.12  0.20  0.23  0.20  0.18  0.17  0.12  0.07  0.01  0.00
25138  9:30 Q   0.00  0.05  0.22  0.43  0.50  0.47  0.41  0.32  0.21  0.10  0.01  0.00
25138  9:30 S   0.00  0.07  0.35  0.47  0.46  0.39  0.37  0.28  0.23  0.15  0.02  0.00
25138  9:30 S'  0.00  0.01  0.10  0.23  0.27  0.28  0.23  0.15  0.08  0.03  0.00  0.00
25138 12:30 B  -0.01 -0.01  0.02  0.08  0.30  0.34  0.30  0.24  0.14  0.02 -0.01 -0.01
25138 12:30 B  -0.01 -0.01  0.00  0.05  0.21  0.24  0.21  0.15  0.06 -0.01 -0.02 -0.01
25138 12:30 D   0.01  0.07  0.16  0.23  0.26  0.22  0.21  0.19  0.15  0.10  0.03  0.00
25138 12:30 D   0.00  0.02  0.09  0.17  0.20  0.18  0.17  0.14  0.09  0.03  0.00  0.00
25138 12:30 Q   0.01  0.10  0.32  0.51  0.56  0.53  0.47  0.38  0.26  0.14  0.03  0.00
25138 12:30 Q   0.00  0.02  0.16  0.34  0.41  0.40  0.35  0.26  0.14  0.03  0.00  0.00
25138 12:30 S   0.00  0.16  0.45  0.52  0.46  0.40  0.36  0.32  0.25  0.20  0.00  0.00
25138 12:30 S'  0.00  0.03  0.16  0.29  0.31  0.31  0.26  0.19  0.11  0.04  0.00  0.00
25138 12:30 S'  0.00  0.00  0.07  0.17  0.21  0.22  0.18  0.12  0.05  0.00  0.00  0.00
25138 15:30 S   0.00  0.00  0.27  0.43  0.40  0.33  0.31  0.26  0.16  0.00  0.00  0.00
25138 18:30 B  -0.01 -0.01 -0.02 -0.02  0.05  0.09  0.07  0.03 -0.02 -0.02 -0.02 -0.01
25138 18:30 D   0.00  0.00  0.00  0.05  0.09  0.10  0.09  0.06  0.01  0.00  0.00  0.00
25138 18:30 Q   0.00  0.00  0.00  0.07  0.16  0.19  0.16  0.08  0.01  0.00  0.00  0.00
25138 18:30 S   0.00  0.00  0.00  0.12  0.26  0.27  0.23  0.14  0.01  0.00  0.00  0.00
25138 18:30 S'  0.00  0.00  0.00  0.02  0.07  0.09  0.07  0.03  0.00  0.00  0.00  0.00
25551  0:30 Â  -0.01 -0.01 -0.01 -0.02 -0.02 -0.02 -0.02 -0.02 -0.02 -0.02 -0.01 -0.01
25551  6:30 B  -0.01 -0.01 -0.01  0.01  0.08  0.15  0.11  0.06  0.01 -0.02 -0.01 -0.01
25551  6:30 D   0.00  0.00  0.01  0.10  0.15  0.12  0.11  0.08  0.04  0.00  0.00  0.00
25551  6:30 Q   0.00  0.00  0.02  0.15  0.24  0.26  0.21  0.12  0.05  0.00  0.00  0.00
25551  6:30 S   0.00  0.00  0.04  0.21  0.26  0.34  0.25  0.17  0.10  0.00  0.00  0.00
25551  6:30 S'  0.00  0.00  0.01  0.05  0.09  0.14  0.10  0.04  0.01  0.00  0.00  0.00
25551  9:30 B  -0.01  0.00  0.02  0.05  0.19  0.33  0.27  0.21  0.14  0.04 -0.01 -0.01
25551  9:30 D   0.01  0.05  0.14  0.25  0.29  0.22  0.20  0.18  0.13  0.08  0.03  0.00
25551  9:30 Q   0.01  0.08  0.27  0.47  0.53  0.50  0.42  0.33  0.24  0.13  0.03  0.00
25551  9:30 S         0.13  0.40  0.49  0.45  0.27  0.38  0.24  0.31  0.31  0.06  
25551  9:30 S'  0.00  0.16  0.40  0.45  0.38  0.42  0.34  0.29  0.27  0.23  0.06  0.00
25551 12:30 B  -0.01  0.01  0.04  0.07  0.24  0.37  0.32  0.25  0.17  0.06  0.00 -0.01
25551 12:30 D   0.04  0.10  0.19  0.29  0.33  0.24  0.23  0.21  0.16  0.10  0.05  0.02
25551 12:30 Q   0.04  0.17  0.38  0.58  0.62  0.56  0.49  0.39  0.29  0.18  0.07  0.02
25551 12:30 S   0.07  0.30  0.49  0.51  0.42  0.42  0.35  0.28  0.28  0.28  0.14  0.02
25551 12:30 S'  0.01  0.07  0.20  0.29  0.29  0.31  0.26  0.18  0.13  0.08  0.02  0.00
25551 15:30 B  -0.01 -0.01  0.00  0.03  0.16  0.27  0.23  0.16  0.08  0.00 -0.02 -0.01
25551 15:30 D   0.00  0.04  0.11  0.20  0.24  0.19  0.18  0.15  0.09  0.04  0.00  0.00
25551 15:30 Q   0.00  0.05  0.20  0.37  0.44  0.43  0.37  0.27  0.16  0.05  0.00  0.00
25551 15:30 S   0.00  0.11  0.37  0.44  0.39  0.40  0.32  0.26  0.22  0.11  0.00  0.00
25551 15:30 S'  0.00  0.01  0.09  0.18  0.21  0.23  0.18  0.12  0.07  0.01  0.00  0.00
25551 18:30 B  -0.01 -0.01 -0.02 -0.02  0.03  0.08  0.07  0.02 -0.02 -0.02 -0.02 -0.01
