22113 обледенение всех видов     1     1     9    15    14    17    13     9    10    14    17    10    76
22165 гололед                    .     .     .     4     1     3     5     3     8     7    10     5    15
22165 изморозь                   .     .     .     2     6     8    10    12    11     8     3     .    34
22165 обледенение всех видов     2     1     8    15    13    24    12    13    11    17    11    10    87
22217 гололед                    .     .     .     2     5     4     2     4     1     2     1     .     9
22217 изморозь                   .     .     .     3     7    16    19    11    11     4     .     .    40
22217 обледенение всех видов     .     1     5    13    18    16    20    11    13    14    17     5    77
22235 гололед                    .     .     .     2     3     1     7     2     1     1     3     .    14
22235 изморозь                   .     .     1    10    23    24    19    13    11     6     1     1    57
22235 обледенение всех видов     1     .    10    17    23    24    20    13    11    14    17     7    93
22471 гололед                    .     .     .     2     6     9     7     2     2     1     2     1    13
22471 изморозь                   .     .     1     9    22    24    22    16    17     8     2     .    86
22471 обледенение всех видов     .     1     4    14    22    29    23    16    19    13     8     4   113
22520 гололед                    .     .     .     1     1     1     2     1     .     3     3     .     5
22520 изморозь                   .     .     .     4     9    14    11     9    12     3     .     .    33
22520 обледенение всех видов     .     .     4    12    10    14    11     9    16     6    10     4    66
22550 гололед                    .     .     .     3     5     6     8     7     3     4     1     .    17
22550 изморозь                   .     .     1     7    16    28    26    18    14     7     1     .    82
22550 обледенение всех видов     1     9     4    14    21    28    29    18    14    12     7     2   107
22619 гололед                    .     .     .     1     4     5     4     2     2     4     2     .    10
22619 изморозь                   .     .     .     1    10    14    16    16    13     4     .     .    46
22619 обледенение всех видов     .     .     4    11    14    18    18    17    15     8     6     1    75
22641 гололед                    .     .     .     2     8    11     6     3     2     1     .     .    14
22641 изморозь                   .     .     2     5    21    23    31    16    15     8     .     .    73
22641 обледенение всех видов     .     .     5    12    23    23    31    17    17    10     6     2    90
22676 гололед                    .     .     .     6     8     7     7     4     1     4     1     .    17
22676 изморозь                   .     .     1     6    10    14    13    12    13     2     .     .    36
22676 обледенение всех видов     1     .     8    19    17    21    19    13    16    10    13     4    83
22768 гололед                    .     .     .     2     8     4     3     3     1     4     .     .    14
22768 изморозь                   .     .     1     3    17    27    16    12    16     2     .     .    60
22768 обледенение всех видов     1     .     9    22    20    29    23    19    21    15    13     2   106
22802 гололед                    .     .     .     1     4     7     9     6     3     1     .     .    17
22802 изморозь                   .     .     .     2     5    20    18    14    15     2     .     .    41
22802 обледенение всех видов     .     .     2    14    17    23    20    18    19    10     5     1   107
22820 гололед                    .     .     .     2     5     6     9     4     4     2     .     .    23
22820 изморозь                   .     .     .     2    10    18    22    12    12     3     .     .    50
22820 обледенение всех видов     .     .     3    12    16    27    22    14    15    12     6     2    82
22837 гололед                    .     .     .     2     4     6     6     3     2     1     1     .     9
22837 изморозь                   .     .     1     3     9    16    18    13    16     5     .     .    47
22837 обледенение всех видов     .     3     4    15    18    23    21    18    20    14     8     1    96
23022 гололед                    5     7     9     5     8    13     4     2     2     7    12    14    33
23022 изморозь                   .     .     3     9    17    17    21    22    16    17     8     2    85
23022 обледенение всех видов     9     8    17    16    19    17    21    22    17    18    16    15   115
23032 гололед                    5     3     2     6     8     3     1     .     1     6     4     8    14
23032 изморозь                   .     .     1    10    14    18    15    15    17    13     6     1    70
23032 обледенение всех видов    10     4    11    15    14    18    15    15    17    14    11    10    95
23058 гололед                    .     1     1     5    14     6     .     .     2     2     3     2    29
23058 изморозь                   .     .     1     9    14    11    17    10    12    10     4     1    59
23058 обледенение всех видов     2     3    13    14    19    11    17    10    13    11    10    15    90
23074 гололед                    .     .     2     4     2     3     1     .     .     2     3     .     6
23074 изморозь                   .     .     2    12    11    11    12    19     5     6     3     .    40
23074 обледенение всех видов     2     4    13    18    11    11    12    19     6     9    14    13    70
23205 гололед                    .     .     1     3     7     6     8     5     3     2     2     1    22
23205 изморозь                   .     .     1    10    14    20    13    12    13     6     3     .    56
23205 обледенение всех видов     3     2    13    23    20    20    15    12    15    14    15    12    96
23242 гололед                    .     1     1     9     3     .     1     1     1     3     2     4    10
23242 изморозь                   .     1     1    13    21    30    30    21    15    11     7     2   136
23242 обледенение всех видов     1     1    15    15    23    30    30    21    15    12    13     9   151
23256 гололед                    .     .     2    11     7     2     2     2     3     2     4     2    19
23256 изморозь                   .     .     2    14    17    15    14    14    15    12     5     1    73
23256 обледенение всех видов     1     3    15    20    19    15    14    14    15    12    15    12   110
23274 гололед                    .     .     2     3     3     1     7     .     .     2     1     1     9
23274 изморозь                   .     .     1     6    20    15    21    16    12     6     1     .    51
23274 обледенение всех видов     1     2    12    16    20    15    21    16    12    14    13    11    82
23324 гололед                    .     1     1     4     8     8     9    10     4     2     3     1    20
23324 изморозь                   .     .     2     9    17    16    19    13    13     8     3     1    53
23324 обледенение всех видов     2     4    13    21    22    19    20    14    13    15    12     7   100
23330 гололед                    .     .     .     4     4     .     .     1     2     2     5     3    10
23330 изморозь                   .     .     1    11    21    23    31    20    12     5     4     .    85
23330 обледенение всех видов     .     .     8    13    21    23    31    20    13    14    12     8   104
23405 гололед                    .     .     1    11     8    15    10     4     5     5     2     2    22
23405 изморозь                   .     .     1     8    23    27    26    23    13     7     2     .    88
23405 обледенение всех видов     .     2     8    20    24    28    27    23    16    16    12    10   125
23445 гололед                    .     .     1     6     5     3     3     .     .     1     4     2    11
23445 изморозь                   .     .     1    10    15    19    17    17     6     3     2     1    65
23445 обледенение всех видов     1     3     9    14    16    19    19    17     8     9    13     9    93
23463 гололед                    .     .     .     .     .     .     .     .     .     .     .     .     .
23463 изморозь                   .     .     4     4     2     8     9     .     1     3     2     .     9
23463 обледенение всех видов     .     3     9    15     4     8     9     .     5     9    11     8    32
23472 гололед                    .     .     1     6     7     6     3     5     2     1     2     .     9
23472 изморозь                   .     .     1    12    16    21    27    17    12     7     1     .    72
23472 обледенение всех видов     .     2    13    17    18    21    27    17    13    12    15    10   102
23552 гололед                    .     .     2     6     7     1     2     4     1     5     3     .    14
23552 изморозь                   .     .     2    10    22    23    23    22    14     7     1     .    90
23552 обледенение всех видов     .     .     8    18    22    24    23    22    15    12    11     8   115
23631 гололед                    .     .     1     6    12     2     1     2     2     3     3     1    15
23631 изморозь                   .     .     2     6    12    19    19    10    10     3     1     .    42
23631 обледенение всех видов     1     1     8    15    18    19    19    10    10    14    11     5    61
23662 гололед                    .     .     2     5     5     3     2     .     1     2     1     1     6
23662 изморозь                   .     .     1     4    10    20    22    17    18     3     1     .    72
23662 обледенение всех видов     1     1    10    15    15    20    22    17    18    11    10    11    82
23711 гололед                    .     .     .     6     3    13     4     4     1     4     2     .    23
23711 изморозь                   .     1     .     6    15    22    23    19    12     5     1     .    70
23711 обледенение всех видов     1     3    10    17    18    22    23    19    17    14    11     5   100
23724 гололед                    .     .     .     5     8     .     1     .     2     3     1     .    10
23724 изморозь                   .     .     .     3    10    11    11     7     5     2     .     .    30
23724 обледенение всех видов     .     .     6     7    14    11    11     7     5     8     6     3    39
23734 гололед                    1     .     .     3     5     8     2     1     2     4     3     2    12
23734 изморозь                   .     .     .     8    18    27    30    20     7     3     .     1    85
23734 обледенение всех видов     4     1    10    14    23    27    30    20     8    11    10     5   102
23867 гололед                    .     .     .     3     6     4     2     1     1     2     3     .    10
23867 изморозь                   .     .     1     5    14    22    20    15    11     4     1     .    58
23867 обледенение всех видов     .     .    11    17    15    22    20    15    15    12    14     5    88
23891 гололед                    .     .     .     .     .     .     .     .     .     .     .     .     .
23891 изморозь                   .     .     1     3     4    12    10    13    12     .     1     1    41
23891 обледенение всех видов     .     2    12    15     5    12    10    13    12    10    13     5    62
23914 гололед                    .     .     .     5    12    22    16     5     4     2     .     .    43
23914 изморозь                   .     .     .     5    15    20    25    15     4     1     .     .    60
23914 обледенение всех видов     1     1     8    15    17    22    25    15    11    13    10     4    91
23921 гололед                    .     .     1     7     4     2     1     2     2     5     1     .     8
23921 изморозь                   .     .     1     6     9    16    11    14    12     3     1     .    38
23921 обледенение всех видов     .     .     7    12    12    16    11    14    13     9     7     3    59
23933 гололед                    .     .     3     9     6     7     2     2     3     4     3     .    16
23933 изморозь                   .     .     1    10    16    21    25    19    12     2     .     .    66
23933 обледенение всех видов     .     1     8    14    18    21    25    19    13    13     8     3    90
23955 гололед                    .     .     1     5     7     4     4     2     3     3     2     .    11
23955 изморозь                   .     .     1     6    18    25    24    22    17     5     1     .    87
23955 обледенение всех видов     1     .    10    16    23    26    24    22    17    13    11     4   116
23986 гололед                    .     .     3     3     2     2     .     .     1     1     1     .     6
23986 изморозь                   .     .     1     4    10     9    11     8     8     3     .     .    32
23986 обледенение всех видов     1     5    14    11    10     9    11     8     9     9    12     4    50
24507 гололед                    .     .     .     .     .     .     .     .     .     .     .     .     .
24507 изморозь                   .     .     .     6    10    17    13    22    12     1     .     1    48
24507 обледенение всех видов     .     2    11    11    11    17    13    22    12     8    12     7    63
24738 гололед                    .     .     .     .     .     .     .     .     .     .     .     .     .
24738 изморозь                   .     .     1     4     3     8     8     2     5     2     .     1    12
24738 обледенение всех видов     .     .     5     9     3     8     8     2     5    11     5     1    19
25062 гололед                    4     5     7     6     2     1     .     .     .     1     8     6    22
25062 изморозь                   2     2     7    17    16    18    18    18    12    19    13     8    86
25062 обледенение всех видов     7     9    11    17    16    18    18    18    12    19    14    12   102
25173 гололед                    2    10    15    24    28    16    30     9    21     5     9     7   102
25173 изморозь                   .     .     4     9    12    19    28    17    12    13    12     3    96
25173 обледенение всех видов     6    14    18    25    28    19    30    17    25    14    19    15   145
25282 гололед                    2     7     9     6     6     .     2     1     .     1     4     7    23
25282 изморозь                   .     .     2    11    11    18    15    22    18    15    11     3    75
25282 обледенение всех видов     6     8    13    15    16    18    15    22    18    15    12    10   106
25378 гололед                    .     .     1     2     5     4     6     4     5     2     4     2    10
25378 изморозь                   .     .     .     2     4    10    10     9     5     7     6     2    24
25378 обледенение всех видов     1     2     6    13     8    11    10    12    11     9    18     7    64
25399 гололед                    .     .     5     7    10    10     2     8     2     3    10    10    25
25399 изморозь                   .     .     .     4     9    13    13    11    19    17    12     4    56
25399 обледенение всех видов     4     5    14    20    11    14    13    12    19    17    18    13   102
25400 гололед                    .     .     .     .     .     .     .     .     .     .     .     .     .
25400 изморозь                   .     .     1     7    15     6     4     .     1     1     .     .    19
25400 обледенение всех видов     3     3     9     7    15     6     4     .     1     2     5     4    26
25428 гололед                    .     .     .     .     .     .     .     .     .     .     .     .     .
25428 изморозь                   .     .     1     8    13    16    11    10     1     1     .     .    28
25428 обледенение всех видов     1     3     8     8    13    17    11    10     2     4     8     3    32
25538 гололед                    .     .     .     .     .     .     .     .     .     .     .     .     .
25538 изморозь                   .     .     .     2     3     2     2     3     1    10     2     .    13
25538 обледенение всех видов     .     4    11     7     3     2     2     3     3    12    10     5    22
25563 гололед                    .     .     .     3     4     8    12     1     2     .     2     3    22
25563 изморозь                   .     .     .     5     9    26    21    23    13    11     7     1    63
25563 обледенение всех видов     .     4     6    11    14    26    28    23    13    14    20     7    97
25594 гололед                    .     .     .     1     2     6     7     6     1     2     4     6    11
25594 изморозь                   .     .     1     .     1     3     9     5     5     4     3     .    10
25594 обледенение всех видов     1     1    10    12    12    13    11    12     5     8    21    10    54
25677 гололед                    .     .     .     4     4     7    11     9     7     4     3     3    25
25677 изморозь                   .     .     .     2     3     6    10     8     6     5     5     1    21
25677 обледенение всех видов     .     1     7    13    13    15    14    13    11    12    14    11    68
25705 гололед                    .     .     .     .     .     .     .     .     .     .     .     .     .
25705 изморозь                   .     .     4    16    25    21    23    25    25    20     2     .   110
25705 обледенение всех видов     .     3    13    18    25    21    23    25    25    20     7     2   118
25927 гололед                    .     .     .     .     1     .     .    10     2     1     4     4    10
25927 изморозь                   .     .     .     2     7     6    14    10    15    13     7     .    44
25927 обледенение всех видов     .     .     7    10     8     6    14    17    15    18    14     5    68
25932 гололед                    .     .     .     2     1     .     .     .     .     2     9     3    14
25932 изморозь                   .     .     .     1     .     3     7     1     5     5     5     .    11
25932 обледенение всех видов     .     .     5     7     6     6     7     2     5    11    16     4    30
26063 гололед                    .     .     .     1     4     5     6     4     1     2     .     .    12
26063 изморозь                   .     .     .     1     3    13    14    12    10     2     .     .    32
26063 обледенение всех видов     .     3     3    12    15    21    21    24    18    12     4     1    76
26157 гололед                    .     1     .     3     6     8     9    10     4     2     .     .    27
26157 изморозь                   .     .     .     4     3    19    23    11    13     3     .     .    43
26157 обледенение всех видов     .     1     2    10    17    23    26    20    18    12     5     .    82
26275 гололед                    .     .     .     3     3     8     6     6     2     4     .     .    17
26275 изморозь                   .     .     .     1     7    14    18    14     6     .     .     .    41
26275 обледенение всех видов     .     .     1     9    13    23    21    16    17    13     4     1    70
26359 гололед                    .     .     .     2     7     6     8     5     3     4     .     .    16
26359 изморозь                   .     .     .     4     7     9    13    10     7     2     .     .    30
26359 обледенение всех видов     .     .     3    10    16    16    17    16    18    12     6     1    65
26781 гололед                    .     .     1     4    12    13     9     7     4     3     .     .    37
26781 изморозь                   .     .     .     7    10    14    16    14    10     4     .     .    49
26781 обледенение всех видов     .     2     3    11    17    22    22    18    17    12     5     1    94
26997 гололед                    .     .     .     3     7    12    10     6     4     3     .     .    29
26997 изморозь                   .     .     .     1     7    11    15    13     8     .     .     .    32
26997 обледенение всех видов     .     .     2     5    13    23    22    15    15    11     2     .    71
27037 гололед                    .     .     .     5     5     8     6     4     4     2     1     .    18
27037 изморозь                   .     .     .     3    13    18    22    16    13     2     .     .    64
27037 обледенение всех видов     .     .     4    18    22    18    22    20    19    14     6     1    97
27051 гололед                    .     .     .     5    10    11     7     5     2     3     .     .    22
27051 изморозь                   .     .     .     6    13    14    18    13    10     3     .     .    46
27051 обледенение всех видов     3     1     5    13    17    19    22    15    17    11     8     2    85
27333 гололед                    .     .     1     4     8    14     9     7     7     2     2     .    31
27333 изморозь                   .     .     .     2    16    15    19    15     5     2     .     .    44
27333 обледенение всех видов     1     1     6    14    20    18    21    16    21    12     9     .    81
27459 гололед                    .     .     .     6    10    13    12     7     3     3     .     .    38
27459 изморозь                   .     .     .     3     8    12    17    10     3     .     .     .    41
27459 обледенение всех видов     1     .     6    14    17    20    20    21    14    13     8     2    86
27595 гололед                    .     .     .     3     6     9     4     3     3     2     .     .    16
27595 изморозь                   .     .     .     2    11    15    17    12     9     2     .     .    38
27595 обледенение всех видов     1     .     4     9    13    15    17    19    13     8     6     2    71
27612 гололед                    .     .     .     1     5    11     8     3     3     2     .     .    19
27612 изморозь                   .     .     .     1     9    10     8     6     7     1     .     .    19
27612 обледенение всех видов     .     1     3    13    18    20    18    13    15    10     3     .    73
27648 гололед                    .     .     .     4    10     9     6     7     2     1     .     .    20
27648 изморозь                   .     .     .     4    15    11    15    14     9     1     .     .    41
27648 обледенение всех видов     .     .     3     9    16    17    18    18    17    10     8     1    75
27675 гололед                    .     .     1     2     4     6     3     4     2     2     .     .    11
27675 изморозь                   .     .     .     3     5     7     7     8     6     1     .     .    19
27675 обледенение всех видов     .     3     3     8    10    10    12    11     9     7     2     1    47
27707 гололед                    .     .     .     3     5    11     8     4     7     3     .     .    30
27707 изморозь                   .     .     .     3     9    13    15    10     7     1     .     .    31
27707 обледенение всех видов     .     6     2     6    11    15    15    12    10     7     2     .    59
27823 гололед                    .     .     .     3     7    10     7     6     4     4     .     .    21
27823 изморозь                   .     .     1     3    12     9    15    16    12     1     .     .    57
27823 обледенение всех видов     .     .     3     8    16    19    15    20    18    12     2     .    88
27857 гололед                    .     .     .     1     4     5     6     5     3     2     .     .    12
27857 изморозь                   .     1     .     3     4     5     8     4     7     1     .     .    15
27857 обледенение всех видов     1     1     3     6     9    11    12    11    11     8     7     1    40
27995 гололед                    .     .     .     2     6    10     7     7     4     1     .     .    23
27995 изморозь                   .     .     .     4     9    15    16    16    18     6     .     .    45
27995 обледенение всех видов     1     .     2     9    17    16    17    16    23     9     7     .    69
28009 гололед                    .     .     .     4    10    12     9     4     3     5     .     .    32
28009 изморозь                   .     .     2     6    15    17    19    17    13     6     1     .    65
28009 обледенение всех видов     .     1     5    16    16    21    22    20    17    12     7     3    87
28064 гололед                    .     .     .     3     3     1     2     2     1     3     .     .     4
28064 изморозь                   .     .     .     6    16    27    25    14     6     1     .     .    59
28064 обледенение всех видов     .     1     6    14    17    28    25    14    11    13     7     4    85
28138 гололед                    .     .     2    10    18    19    23     7     4     4     2     .    47
28138 изморозь                   .     .     .     3    10    20    16    11     5     1     1     .    41
28138 обледенение всех видов     1     3    12    17    24    23    26    16    16    23    13     5    93
28224 гололед                    .     .     .     6     8     9     6     3     3     4     1     .    25
28224 изморозь                   .     .     1     5    13    20    18    17    12     4     .     .    56
28224 обледенение всех видов     .     .     9    16    18    25    22    21    21    16     9     3   104
28255 гололед                    .     .     .     3    12     8     1     3     2     3     2     1    12
28255 изморозь                   .     .     1     2    12    17    20    13     7     1     1     .    54
28255 обледенение всех видов     .     1     4    14    18    17    20    13    11     8     7     2    75
28275 гололед                    .     .     .     7     3     1     3     1     2     2     3     .     8
28275 изморозь                   .     .     1     3    12    18    18    13    12     2     .     .    60
28275 обледенение всех видов     .     .     8    13    12    18    19    13    13    13     5     1    81
28418 гололед                    .     .     .     5     6     6     4     3     2     1     .     1    14
28418 изморозь                   .     .     .     4    12    17    22    19    10     2     2     .    53
28418 обледенение всех видов     1     2     5    15    18    21    22    21    18    11     7     2    85
28434 гололед                    .     .     .     4    11     6     3     2     2     3     .     .    16
28434 изморозь                   .     .     .     1     4     4     4     4     5     1     .     .    11
28434 обледенение всех видов     .     .     5    11    13    12     6     7    10    13     8     3    46
28493 гололед                    .     .     .     6    13     8     3     2     4     3     2     .    17
28493 изморозь                   .     .     2     6    14    25    20    16    17     5     1     .    66
28493 обледенение всех видов     .     .     6    14    19    25    22    16    17    11     5     2    86
28552 гололед                    .     .     .     2     4     5     1     2     2     3     2     .     8
28552 изморозь                   .     .     .     1     5     9     9     6     5     .     .     .    23
28552 обледенение всех видов     1     .     2    11     7     9     9     6     7     7     3     2    40
28573 гололед                    .     .     .     3     8     7     3     2     4     2     2     .    20
28573 изморозь                   .     .     2     3     8    18    11    10    10     2     .     1    34
28573 обледенение всех видов     .     .     5    14    12    18    12    10    10     7     4     3    61
28666 гололед                    .     .     .     3     8     7     3     4     5     2     1     .    12
28666 изморозь                   .     .     .     4    10    12    20     9    13     2     .     .    52
28666 обледенение всех видов     1     .     4    10    12    15    20     9    13     9     4     1    61
28698 гололед                    .     .     2     5    11     9     2     5     5     3     1     .    17
28698 изморозь                   .     .     .     5    12    21    24    20    18     3     .     .    65
28698 обледенение всех видов     .     .     5    13    15    21    24    20    21    11     4     2    96
28704 гололед                    .     .     .     1     9     8    15     6     4     1     .     .    26
28704 изморозь                   .     .     .     3     5    13    11     8    17     3     .     .    33
28704 обледенение всех видов     .     .     5    12    13    14    16    14    17     9     3     .    60
28722 гололед                    .     .     .     2     5     5     4     3     3     1     .     .    12
28722 изморозь                   .     .     .     3     7     7     9    11     8     1     .     .    33
28722 обледенение всех видов     .     .     4    12    16    13    11    11    15     9     5     1    54
28748 гололед                    .     .     .     4     3     4     2     2     2     4     1     .     9
28748 изморозь                   .     .     .     1    10    12    16     9     8     1     .     .    32
28748 обледенение всех видов     1     .     1     8    10    14    16     9     9     6     4     1    44
29111 гололед                    .     .     .     5     4     3     4     2     1     2     2     .     7
29111 изморозь                   .     .     .     3     8    14    16    12     6     1     1     .    38
29111 обледенение всех видов     .     2     9    17    16    14    16    12    13    13     9     6    75
29231 гололед                    .     .     1     4     6     5     6     1     1     2     1     .    10
29231 изморозь                   .     .     .     7    13    24    19    13    15     4     1     .    67
29231 обледенение всех видов     .     .     7    14    17    24    24    13    16    14     9     3    93
29313 гололед                    .     .     .     3     5     4     2     .     2     1     1     .     9
29313 изморозь                   .     .     .     3     8     8     6     7     5     2     .     .    20
29313 обледенение всех видов     .     .     5    10    10    10     6     7     7     8     6     2    39
29328 гололед                    .     .     1     3     6     2     2     1     1     1     3     .     8
29328 изморозь                   .     .     2     3    12    22    23    20    13     2     1     .    72
29328 обледенение всех видов     1     .     6    15    17    22    23    20    16    13     7     2   100
29612 гололед                    .     .     .     3     5     3     3     1     1     3     .     .    10
29612 изморозь                   .     .     .     5     7    19    14    10    10     2     .     .    39
29612 обледенение всех видов     .     1     4    14    18    19    14    11    15    15     8     1    68
29645 гололед                    .     .     .     1     1     5     1     .     1     .     .     .     5
29645 изморозь                   .     .     1     5    12    24    19    17    14     1     1     .    77
29645 обледенение всех видов     .     1     2    12    14    24    19    17    16     9     4     .    85
29752 гололед                    .     1     1     5     7     .     1     1     .     1     1     1     8
29752 изморозь                   .     .     2     8     7     7     6     5     3     6     2     .    22
29752 обледенение всех видов     1     4    15    11    11     7     6     5     6    13    15     7    53
29789 гололед                    .     .     .     .     .     .     .     .     .     .     .     .     .
29789 изморозь                   .     .     .     1     1     2     3     2     1     .     1     1     4
29789 обледенение всех видов     1     2    12    11     8     2     3     2     5    16    16     3    45
29866 гололед                    .     .     .     2     3     .     .     .     .     2     .     .     3
29866 изморозь                   .     .     .     5    10     9     8     9     6     .     .     .    27
29866 обледенение всех видов     1     .     2     7    10     9     8     9     7     8     4     1    34
29939 гололед                    .     .     .     1     3     1     .     1     1     2     .     .     4
29939 изморозь                   .     .     1     3    10    11    13    13    12     5     1     1    49
29939 обледенение всех видов     1     .     3    13    19    14    15    14    15    14     8     2    79
30054 гололед                    .     .     .     .     .     .     .     .     .     .     .     .     .
30054 изморозь                   .     .     .     3     5     3     .     .     2     4     .     .    10
30054 обледенение всех видов     .     1     9    13     9     3     1     1     4    16    11     2    44
30393 гололед                    .     .     .     .     .     .     .     .     .     .     .     .     .
30393 изморозь                   .     1     .     1     .     .     .     .     .     .     .     .     1
30393 обледенение всех видов     2     4    18    16     5     .     .     .     2    14    17     5    46
30433 гололед                    .     .     .     .     .     .     .     .     .     .     .     .     .
30433 изморозь                   .     .     .     .     .     5     9    13     9     3     1     .    24
30433 обледенение всех видов     .     .     5     9     7     5     9    13    10     9     9     2    41
30554 гололед                    .     .     .     .     .     .     .     .     .     .     .     .     .
30554 изморозь                   .     .     .     7    10    23    23     8     5     1     1     .    50
30554 обледенение всех видов     5     .     5     8    10    23    23     8     5     9     8     1    62
30636 гололед                    .     .     .     .     .     .     .     .     .     .     .     .     .
30636 изморозь                   .     .     .     4     5     7     6     6     6     1     .     .    23
30636 обледенение всех видов     .     .     3    15     7     7     6     6     7    12     6     1    44
30650 гололед                    .     .     .     .     .     .     .     .     .     .     .     .     .
30650 изморозь                   .     .     2     2    10    10    15     4     3     1     .     .    26
30650 обледенение всех видов     .     2     4     6    10    10    15     4     3     9     5     1    33
30844 гололед                    .     .     .     .     .     .     .     .     .     .     .     .     .
30844 изморозь                   .     .     .     1     1     .     .     .     1     .     .     .     1
30844 обледенение всех видов     .     .     5     7     2     1     .     1     3     9     6     2    19
30879 гололед                    .     .     .     .     .     .     .     .     .     .     .     .     .
30879 изморозь                   .     1     .     2     4    11    10     .     2     .     .     .    17
30879 обледенение всех видов     .     1     5     6     4    11    10     .     2     8     4     2    24
30935 гололед                    .     .     .     .     .     .     .     .     .     .     .     .     .
30935 изморозь                   .     .     .     1     8     3     2     1     3     .     1     .    11
30935 обледенение всех видов     1     .     4     3     8     3     2     1     3     6     4     1    15
30965 гололед                    .     .     .     .     .     .     .     .     .     .     .     .     .
30965 изморозь                   .     .     .     1     4     3     2     2     2     1     .     .     9
30965 обледенение всех видов     .     .     2     3     4     3     2     2     4     6     2     1    15
31004 гололед                    .     .     .     .     .     .     .     .     .     .     .     .     .
31004 изморозь                   .     .     1     2     1     2     2     .     2     .     .     .     6
31004 обледенение всех видов     .     3    20    14     2     2     2     .     2     9    17     4    48
31088 гололед                    .     .     .     1     1     1     1     1     .     3     8     1    10
31088 изморозь                   .     .     .     2     2     1     1     3     9     9     3     .    23
31088 обледенение всех видов     .     1     2     9     7     3     6     5    11    16    13     6    52
31168 гололед                    .     .     .     2     2     .     .     2     5     6     9     5    15
31168 изморозь                   .     .     .     .     .     1     .     2     5     6     5     1     9
31168 обледенение всех видов     1     .     2    12     6     1     1     2     8     9    18     5    39
31770 гололед                    .     .     .     .     1     1     3     1     2     1     1     .     3
31770 изморозь                   .     .     .     1     1     3     8    11    10     4     1     .    29
31770 обледенение всех видов     .     1     1     6     6     5     8    11    10    12     8     .    34
31829 гололед                    .     .     .     .     .     .     .     .     .     .     .     .     .
31829 изморозь                   .     .     .     1     .     .     .     .     1     2     .     .     2
31829 обледенение всех видов     .     .     .     4     5     4     3     1     5    11     4     1    17
31960 гололед                    .     .     .     .     2     2     1     1     1     1     .     .     4
31960 изморозь                   .     .     .     .     1     3     2     4     2     1     .     .     4
31960 обледенение всех видов     .     .     2     3     4     3     2     4     8     4     2     .    14
31961 гололед                    .     .     .     2     2     1     .     1     1     .     .     .     3
31961 изморозь                   .     .     .     1     4     6     7     5     4     1     .     .    19
