23405 >20  0.1  0.3  0.9  1.3  1.3  0.7  0.2
23405 >30   .   0.1  0.3  0.3  0.2  0.2  0.0
23405 >50   .    .   0.0  0.1  0.1   .    . 
23445 >20  0.1  0.1  1.2  2.3  1.4  1.0  0.1
23445 >30   .    .   0.1  0.7  0.7  0.1   . 
23445 >50   .    .    .   0.1  0.1   .    . 
23463 >20  0.1  0.2  0.8  1.3  0.9  0.5  0.1
23463 >30   .   0.1  0.2  0.4  0.2  0.1  0.1
23463 >50   .    .    .   0.1   .    .    . 
23472 >20  0.1  0.1  0.7  1.5  1.6  1.0  0.1
23472 >30   .    .   0.1  0.5  0.3  0.1   . 
23472 >50   .    .   0.1  0.1  0.1  0.1   . 
23552 >20  0.0  0.3  1.1  2.1  1.8  0.8  0.1
23552 >30   .   0.0  0.1  0.7  0.9  0.0  0.0
23552 >50   .    .    .   0.1  0.1   .    . 
23631 >20  0.1  0.2  1.4  1.9  1.7  1.1  0.3
23631 >30   .   0.1  0.4  0.6  0.6  0.2  0.0
23631 >50   .    .   0.0  0.1  0.0   .    . 
23662 >20   .   0.3  0.9  1.9  1.5  0.7   . 
23662 >30   .    .   0.4  0.6  0.6  0.1   . 
23662 >50   .    .   0.1  0.2  0.0   .    . 
23678 >20   .   0.2  0.6  1.3  2.0  0.5  0.2
23678 >30   .    .   0.2  0.3  0.6   .   0.0
23678 >50   .    .    .   0.0  0.2   .    . 
23711 >20  0.1  0.6  1.1  1.6  1.6  0.7  0.2
23711 >30  0.0  0.2  0.4  0.3  0.3  0.2  0.0
23711 >50   .    .    .   0.1  0.0  0.0   . 
23724 >20  0.1  0.4  1.4  2.2  1.7  0.8  0.4
23724 >30   .   0.1  0.4  0.5  0.7  0.1  0.1
23724 >50   .    .    .   0.1   .   0.0   . 
23734 >20  0.0  0.6  1.3  2.4  2.3  1.1  0.4
23734 >30   .   0.2  0.4  1.0  0.8  0.2  0.1
23734 >50   .    .   0.1  0.1   .   0.0   . 
23867 >20  0.0  0.3  1.4  2.7  1.7  0.6  0.1
23867 >30   .   0.1  0.5  1.1  0.6  0.0   . 
23867 >50   .    .   0.1  0.2   .    .    . 
23884 >20  0.0  0.2  0.9  1.7  1.5  0.4  0.1
23884 >30  0.0   .   0.3  0.5  0.3  0.1  0.0
23884 >50   .    .    .   0.1   .    .    . 
23891 >20  0.0  0.2  0.4  1.2  1.6  0.6  0.1
23891 >30   .    .   0.1  0.3  0.3  0.1   . 
23891 >50   .    .    .   0.0   .    .    . 
23914 >20  0.2  0.5  1.3  1.6  1.5  0.9  0.2
23914 >30   .   0.0  0.4  0.5  0.4  0.2  0.1
23914 >50   .    .   0.0  0.1  0.1   .    . 
23921 >20  0.2  0.8  1.3  2.9  2.1  1.5  0.3
23921 >30   .   0.1  0.5  0.9  0.9  0.5   . 
23921 >50   .    .   0.0  0.1  0.1  0.0   . 
23933 >20  0.0  0.6  1.6  2.5  1.6  1.0  0.3
23933 >30   .   0.1  0.5  0.9  0.4  0.3   . 
23933 >50   .    .   0.1  0.2  0.0   .    . 
23955 >20  0.1  0.6  1.7  2.0  2.0  0.8  0.0
23955 >30  0.0  0.0  0.5  0.7  0.7  0.1   . 
23955 >50   .    .    .   0.1  0.1   .    . 
23966 >20  0.1  0.4  1.9  2.4  2.0  0.9  0.2
23966 >30   .   0.1  0.4  1.1  0.5  0.1   . 
23966 >50   .    .   0.1  0.1  0.1   .    . 
23986 >20  0.0  0.4  0.9  1.6  2.1  0.7  0.1
23986 >30   .   0.1  0.1  0.8  0.5  0.2   . 
23986 >50   .    .   0.0  0.1  0.1  0.1   . 
24125 >20   .   0.0  0.4  1.4  0.8  0.0   . 
24125 >30   .   0.0  0.2  0.4  0.3   .    . 
24125 >50   .    .    .   0.0   .    .    . 
24136 >20   .   0.0  0.3  0.8  0.8  0.1   . 
24136 >30   .    .   0.0  0.1  0.2   .    . 
24136 >50   .    .    .   0.0   .    .    . 
24143 >20   .   0.1  0.6  1.3  0.8  0.2   . 
24143 >30   .    .   0.1  0.4  0.2   .    . 
24143 >50   .    .    .    .    .    .    . 
24266 >20   .   0.0  0.2  0.4  0.3  0.2   . 
24266 >30   .    .    .   0.1  0.1  0.1   . 
24266 >50   .    .    .    .    .    .    . 
24329 >20   .    .   0.7  1.5  1.2  0.1   . 
24329 >30   .    .   0.0  0.4  0.3  0.0   . 
24329 >50   .    .    .   0.1   .    .    . 
24343 >20   .    .   0.4  1.5  1.0  0.1   . 
24343 >30   .    .   0.0  0.6  0.3   .    . 
24343 >50   .    .    .   0.1  0.0   .    . 
24382 >20   .    .   0.3  0.8  0.4   .    . 
24382 >30   .    .    .   0.2  0.0   .    . 
24382 >50   .    .    .   0.0   .    .    . 
24507 >20   .   0.1  0.8  1.5  1.2  0.2   . 
24507 >30   .    .   0.1  0.3  0.4  0.0   . 
24507 >50   .    .   0.0  0.1   .    .    . 
24606 >20  0.1  0.1  0.7  1.5  1.6  0.3   . 
24606 >30   .    .   0.3  0.5  0.4  0.1   . 
24606 >50   .    .   0.1  0.1  0.1   .    . 
24641 >20   .   0.2  0.4  1.2  0.9  0.2   . 
24641 >30   .    .   0.1  0.5  0.4  0.1   . 
24641 >50   .    .   0.0  0.1  0.1   .    . 
24661 >20  0.0  0.5  1.5  2.8  2.5  1.4  0.2
24661 >30  0.0  0.1  0.3  1.1  1.2  0.4   . 
24661 >50   .    .    .   0.4  0.2  0.0   . 
24671 >20   .   0.2  0.7  2.1  1.2  0.3   . 
24671 >30   .    .   0.1  1.0  0.3  0.1   . 
24671 >50   .    .    .   0.2   .    .    . 
24688 >20   .    .   0.2  0.5  0.5  0.1   . 
24688 >30   .    .   0.0  0.0  0.0  0.0   . 
24688 >50   .    .    .    .    .    .    . 
24713 >20   .   0.1  1.0  1.3  1.5  0.1  0.0
24713 >30   .    .   0.3  0.4  0.4  0.0   . 
24713 >50   .    .    .    .    .    .    . 
24738 >20   .   0.2  0.5  1.7  0.9  0.2   . 
24738 >30   .   0.1  0.1  0.5  0.4  0.1   . 
24738 >50   .    .    .   0.1  0.1   .    . 
24790 >20   .    .   0.6  1.0  1.2  0.4  0.0
24790 >30   .    .   0.1  0.2  0.2   .    . 
24790 >50   .    .    .   0.0  0.0   .    . 
24817 >20   .    .   0.6  1.1  1.1  0.0   . 
24817 >30   .    .   0.1  0.4  0.4   .    . 
24817 >50   .    .   0.0   .   0.0   .    . 
24908 >20  0.1  0.0  0.9  1.2  1.2  0.3   . 
24908 >30   .    .   0.0  0.6  0.3  0.1   . 
24908 >50   .    .    .   0.1   .    .    . 
24959 >20   .   0.1  0.5  1.0  1.0  0.2   . 
24959 >30   .   0.0  0.2  0.4  0.3  0.1   . 
24959 >50   .    .    .    .    .    .    . 
24966 >20   .   0.1  0.4  1.2  1.2  0.2  0.1
24966 >30   .   0.0   .   0.2  0.2  0.1   . 
24966 >50   .    .    .   0.0  0.0   .    . 
24967 >20   .   0.2  0.7  1.2  1.2  0.5   . 
24967 >30   .    .   0.2  0.3  0.5  0.2   . 
24967 >50   .    .   0.0  0.0  0.0   .    . 
25062 >20   .    .    .   0.1  0.1  0.2   . 
25062 >30   .    .    .   0.1   .   0.1   . 
25062 >50   .    .    .    .    .    .    . 
25138 >20   .   0.0   .   0.3  0.1  0.1   . 
25138 >30   .    .    .   0.2   .    .    . 
25138 >50   .    .    .    .    .    .    . 
25173 >20   .   0.0  0.0  0.3  0.6  0.6  0.2
25173 >30   .    .    .   0.0  0.1  0.1  0.1
25173 >50   .    .    .    .    .   0.1   . 
25206 >20   .   0.0  0.4  0.4  0.6  0.1  0.0
25206 >30   .    .   0.0  0.2  0.2   .    . 
25206 >50   .    .    .    .   0.0   .    . 
25248 >20   .    .   0.0  0.3  0.2   .    . 
25248 >30   .    .    .   0.0  0.0   .    . 
25248 >50   .    .    .    .    .    .    . 
25282 >20   .    .    .   0.1  0.1  0.2  0.1
25282 >30   .    .    .    .    .    .    . 
25282 >50   .    .    .    .    .    .    . 
25325 >20   .    .   0.3  0.7  0.4  0.1   . 
25325 >30   .    .   0.1  0.1  0.0  0.0   . 
25325 >50   .    .    .    .    .    .    . 
25356 >20  0.0   .   0.1  0.8  0.7  0.2  0.1
25356 >30   .    .    .   0.1  0.1   .    . 
25356 >50   .    .    .    .    .    .    . 
25378 >20  0.4  0.4  0.6  2.2  3.1  2.8  1.8
25378 >30  0.1  0.2  0.1  1.0  1.5  1.2  0.9
25378 >50   .    .    .   0.3  0.3  0.3  0.3
25399 >20  0.1   .    .   0.4  0.9  0.5  0.5
25399 >30  0.1   .    .   0.2  0.1  0.2   . 
25399 >50   .    .    .    .    .    .    . 
25400 >20   .    .   0.6  1.2  1.1  0.5   . 
25400 >30   .    .   0.1  0.4  0.2  0.1   . 
25400 >50   .    .    .    .    .   0.0   . 
25428 >20   .    .   0.1  0.8  0.6  0.1   . 
25428 >30   .    .    .   0.2  0.0   .    . 
25428 >50   .    .    .    .    .    .    . 
25503 >20  0.2  0.1  0.6  0.9  1.0  0.2  0.1
25503 >30   .   0.0  0.2  0.2  0.3   .    . 
25503 >50   .   0.0  0.0  0.1  0.1   .    . 
25538 >20   .   0.1  0.2  0.4  0.5  0.2  0.1
25538 >30   .    .    .   0.1   .    .    . 
25538 >50   .    .    .    .    .    .    . 
25551 >20   .   0.0  0.1  0.8  1.1  0.7  0.1
25551 >30   .    .    .   0.1  0.3  0.1   . 
25551 >50   .    .    .    .    .    .    . 
25563 >20  0.2   .   0.1  0.5  0.5  0.2  0.1
25563 >30  0.0   .    .   0.1  0.1  0.0   . 
25563 >50   .    .    .    .    .    .    . 
25594 >20  0.5  0.5  0.6  1.4  1.8  2.7  2.5
25594 >30  0.2  0.3  0.2  0.7  0.7  1.2  1.1
25594 >50   .    .    .    .   0.2  0.2  0.2
25677 >20  0.3   .    .   0.3  1.3  1.2  0.5
25677 >30   .    .    .    .   0.2  0.6  0.2
25677 >50   .    .    .    .    .   0.1   . 
25705 >20  0.1  0.1  0.5  1.6  2.3  1.3  0.3
25705 >30   .    .   0.1  0.4  0.4  0.3   . 
25705 >50   .    .    .    .    .    .    . 
25745 >20  0.1   .   0.3  1.1  1.1  0.6  0.2
25745 >30   .    .    .   0.1  0.3  0.1  0.1
25745 >50   .    .    .    .   0.1  0.1   . 
25927 >20  0.3  0.0  0.5  1.1  2.2  2.2  1.7
25927 >30  0.2   .   0.1  0.3  0.7  0.7  0.3
25927 >50   .    .    .   0.0  0.0  0.1   . 
25932 >20  0.1  0.1  0.4  1.4  2.3  1.3  0.4
25932 >30   .    .   0.2  0.5  0.7  0.4  0.1
25932 >50   .    .    .   0.1  0.1   .    . 
25954 >20  0.2  0.0  0.2  1.0  1.6  1.1  0.9
25954 >30   .    .    .   0.4  0.4  0.2  0.2
25954 >50   .    .    .    .    .    .    . 
25956 >20  0.4  0.2  0.5  1.1  1.5  1.3  1.4
25956 >30  0.1  0.0  0.0  0.3  0.3  0.4  0.5
25956 >50   .    .    .    .   0.0  0.0  0.1
26063 >20  0.2  0.7  1.1  1.8  2.3  0.9  0.4
26063 >30   .   0.1  0.3  0.7  0.9  0.2  0.0
26063 >50   .   0.0   .   0.1  0.2   .    . 
26157 >20   .   0.6  2.1  2.0  2.5  1.0  0.4
26157 >30   .   0.2  0.6  0.5  0.8  0.3   . 
26157 >50   .    .    .   0.2  0.2   .    . 
26275 >20  0.3  0.9  1.9  2.3  2.3  1.2  0.3
26275 >30  0.0  0.2  0.6  0.7  0.6  0.3  0.1
26275 >50   .    .   0.1  0.3  0.1   .   0.0
26359 >20  0.3  0.9  2.9  2.5  2.5  1.2  0.8
26359 >30  0.1  0.2  1.1  0.9  0.9  0.5  0.1
26359 >50   .   0.1  0.1  0.2  0.2  0.1   . 
26781 >20  0.2  0.9  2.3  2.9  3.0  1.5  0.9
26781 >30   .   0.2  0.8  1.0  1.0  0.6  0.2
26781 >50   .   0.0  0.2  0.2  0.2  0.1   . 
26997 >20  0.4  0.9  2.5  2.6  2.0  1.3  0.5
26997 >30  0.1  0.3  0.7  1.1  0.7  0.2  0.2
26997 >50   .   0.1  0.1  0.1  0.1   .   0.1
27037 >20  0.0  0.6  1.8  2.2  1.8  0.8  0.1
27037 >30   .   0.0  0.4  0.7  0.6  0.2  0.0
27037 >50   .    .   0.0  0.1  0.1   .    . 
27051 >20  0.1  0.6  1.8  2.1  1.5  0.9  0.5
27051 >30   .   0.1  0.4  0.8  0.5  0.3  0.1
27051 >50   .   0.0  0.0  0.1  0.1   .    . 
27333 >20  0.2  0.7  1.9  1.9  2.0  1.2  0.5
27333 >30  0.0  0.1  0.6  0.7  0.8  0.4  0.1
27333 >50   .    .   0.1  0.0  0.1   .    . 
27459 >20  0.3  0.8  1.5  2.0  1.5  0.9  0.9
27459 >30  0.0  0.1  0.4  0.8  0.5  0.3  0.2
27459 >50   .   0.0  0.1  0.3  0.1  0.0  0.0
27595 >20  0.2  0.5  1.5  1.8  1.4  0.7  0.3
27595 >30  0.1  0.1  0.7  0.7  0.4  0.1  0.1
27595 >50  0.0  0.0  0.1  0.1  0.0  0.0   . 
27612 >20  0.2  0.9  2.0  3.0  2.5  1.3  1.1
27612 >30  0.1  0.1  0.6  1.3  0.7  0.4  0.2
27612 >50   .    .   0.2  0.2  0.1   .    . 
27648 >20  0.3  0.7  1.6  2.4  1.7  1.2  0.8
27648 >30  0.1  0.2  0.4  1.0  0.5  0.3  0.1
27648 >50   .    .   0.1  0.1  0.1  0.1   . 
27675 >20  0.3  0.7  1.4  1.8  1.8  1.0  0.5
27675 >30  0.1  0.1  0.6  0.7  0.5  0.2  0.1
27675 >50   .    .   0.1  0.2  0.1   .    . 
27707 >20  0.2  1.1  2.3  2.8  2.4  1.2  1.1
27707 >30   .   0.3  0.5  1.2  1.1  0.2  0.3
27707 >50   .    .    .   0.1  0.1   .    . 
27823 >20  0.3  0.7  1.7  2.4  1.6  0.9  0.7
27823 >30  0.1  0.1  0.5  1.1  0.6  0.2  0.1
27823 >50   .    .   0.1  0.2  0.1   .    . 
27857 >20  0.2  0.9  1.5  1.8  1.4  0.9  0.4
27857 >30   .   0.2  0.5  0.6  0.5  0.2  0.1
27857 >50   .    .   0.0  0.1  0.1   .    . 
27995 >20  0.2  0.4  1.0  1.6  0.9  0.7  0.4
27995 >30  0.1  0.1  0.4  0.6  0.2  0.2   . 
27995 >50   .    .   0.1  0.1   .    .    . 
28009 >20  0.3  0.7  2.0  1.8  1.5  1.0  0.4
28009 >30   .   0.1  0.8  0.6  0.5  0.3  0.1
28009 >50   .    .   0.1  0.1  0.1   .    . 
28064 >20  0.0  0.4  1.7  2.7  2.0  1.0  0.3
28064 >30   .   0.1  0.6  1.3  0.7  0.4  0.1
28064 >50   .    .   0.0  0.2  0.1   .    . 
28138 >20  0.3  0.9  2.4  3.0  2.8  1.3  0.6
28138 >30  0.0  0.1  0.6  1.0  0.9  0.2  0.0
28138 >50   .    .    .   0.2  0.2   .    . 
28224 >20  0.3  0.7  1.8  2.0  1.8  0.8  0.1
28224 >30  0.1  0.2  0.6  0.8  0.4  0.2   . 
28224 >50   .    .   0.1  0.1  0.0   .    . 
28255 >20  0.3  0.7  1.4  2.4  2.0  0.9  0.2
28255 >30  0.1  0.1  0.4  0.7  0.8  0.3   . 
28255 >50   .    .   0.1  0.3  0.2  0.0   . 
28275 >20  0.1  0.6  1.3  2.5  2.0  0.6  0.5
28275 >30  0.0  0.2  0.6  0.9  0.9  0.2  0.2
28275 >50   .   0.0  0.1  0.1  0.1   .   0.1
28418 >20  0.1  0.7  1.3  1.6  1.8  1.0  0.4
28418 >30   .   0.1  0.4  0.4  0.5  0.1  0.0
28418 >50   .    .   0.1  0.1  0.1   .    . 
28434 >20  0.2  0.5  1.8  2.2  1.4  0.7  0.3
28434 >30  0.0  0.1  0.5  0.9  0.4  0.2  0.0
28434 >50   .    .   0.0  0.2  0.0   .    . 
28493 >20  0.1  0.5  1.5  2.0  1.1  0.4  0.1
28493 >30   .   0.1  0.8  0.9  0.3  0.0  0.0
28493 >50   .    .   0.1  0.0   .    .    . 
28552 >20  0.1  0.9  1.8  2.7  1.3  0.7  0.3
28552 >30   .   0.2  0.7  1.0  0.4  0.1  0.0
28552 >50   .   0.1  0.1  0.2  0.1   .    . 
28573 >20  0.1  0.4  1.5  2.2  1.3  0.3  0.0
28573 >30  0.0  0.1  0.6  1.0  0.5   .    . 
28573 >50   .    .   0.1  0.2  0.0   .    . 
28666 >20  0.2  0.3  1.0  1.8  0.9  0.6  0.1
28666 >30   .    .   0.3  0.5  0.5  0.2   . 
28666 >50   .    .   0.1  0.1  0.1   .    . 
28698 >20  0.1  0.3  1.3  1.7  1.0  0.3  0.2
28698 >30   .   0.1  0.5  0.5  0.3  0.0   . 
28698 >50   .    .   0.1  0.1   .    .    . 
28704 >20  0.2  0.5  1.7  1.5  1.4  0.7  0.3
28704 >30  0.0  0.1  0.4  0.5  0.3  0.1   . 
28704 >50   .    .   0.2  0.1  0.1  0.0   . 
28722 >20  0.2  0.6  1.4  1.5  1.1  0.6  0.5
28722 >30  0.1  0.2  0.5  0.5  0.3  0.1  0.1
28722 >50   .    .   0.0  0.1   .    .    . 
28748 >20  0.2  0.6  1.2  2.5  1.4  0.5  0.2
28748 >30  0.1  0.2  0.2  1.1  0.5  0.1  0.0
28748 >50  0.0   .   0.0  0.2  0.1   .    . 
29111 >20  0.1  0.6  1.5  2.1  2.1  0.9  0.1
29111 >30   .   0.2  0.4  0.7  0.6  0.1   . 
29111 >50   .   0.1   .    .   0.1   .    . 
29231 >20   .   0.5  1.1  2.5  2.3  0.3   . 
29231 >30   .    .   0.2  0.8  0.7  0.0   . 
29231 >50   .    .    .   0.1  0.1   .    . 
29263 >20  0.0  0.1  0.8  1.4  1.2  0.3  0.1
29263 >30   .   0.0  0.2  0.5  0.3   .    . 
29263 >50   .    .    .   0.1  0.1   .    . 
29282 >20   .   0.1  0.6  1.5  0.8  0.4   . 
29282 >30   .    .   0.2  0.7  0.3  0.2   . 
29282 >50   .    .    .   0.0  0.1   .    . 
29313 >20   .   0.5  1.9  2.0  1.7  0.5  0.1
29313 >30   .   0.1  0.6  0.9  0.7   .    . 
29313 >50   .    .   0.1  0.0  0.1   .    . 
29328 >20  0.1  0.3  1.3  2.2  2.1  0.5  0.0
29328 >30   .   0.0  0.5  0.8  0.6  0.0   . 
29328 >50   .    .   0.0  0.1  0.0   .    . 
29379 >20   .   0.1  1.1  2.0  0.7  0.6   . 
29379 >30   .    .   0.4  1.1  0.4  0.1   . 
29379 >50   .    .    .    .    .    .    . 
29570 >20  0.1  0.4  1.4  2.6  1.9  0.3  0.1
29570 >30   .   0.1  0.6  0.9  0.7  0.1  0.1
29570 >50   .    .   0.1  0.2  0.2   .    . 
29594 >20  0.1  0.2  0.9  2.5  2.0  0.9  0.1
29594 >30   .    .   0.3  1.0  0.9  0.4  0.0
29594 >50   .    .    .   0.1  0.2  0.2  0.0
29612 >20   .   0.2  1.0  1.8  1.2  0.2  0.1
29612 >30   .    .   0.3  0.8  0.4  0.0  0.0
29612 >50   .    .   0.1  0.2  0.1   .    . 
29645 >20   .   0.2  1.6  2.0  1.2  0.2   . 
29645 >30   .    .   0.4  0.8  0.3  0.1   . 
29645 >50   .    .   0.1  0.1   .    .    . 
29752 >20  3.4  4.7  4.2  4.0  4.4  5.5  6.5
29752 >30  0.9  1.5  1.1  1.5  1.3  2.1  2.0
29752 >50  0.0  0.2  0.1  0.2  0.1  0.2  0.3
29789 >20  0.2  0.5  2.0  5.3  3.6  0.8   . 
29789 >30  0.0  0.1  0.5  1.9  1.2  0.2   . 
29789 >50   .    .    .   0.2  0.0  0.0   . 
29866 >20  0.0  0.1  0.8  1.9  1.4  0.7  0.0
29866 >30   .    .   0.2  0.7  0.5  0.1   . 
29866 >50   .    .   0.0  0.1  0.1   .    . 
29939 >20  0.4  0.7  1.2  1.8  1.5  0.6  0.3
29939 >30  0.1  0.2  0.4  0.6  0.4  0.1  0.0
29939 >50   .    .   0.0  0.0  0.1   .    . 
30054 >20   .   0.0  0.7  1.6  1.4  0.3  0.1
30054 >30   .    .   0.3  0.5  0.3  0.1   . 
30054 >50   .    .    .   0.0  0.2   .    . 
30089 >20   .   0.4  1.3  2.2  2.1  0.5   . 
30089 >30   .   0.0  0.3  0.8  0.4  0.1   . 
30089 >50   .    .   0.0  0.1  0.1   .    . 
30230 >20   .   0.1  0.9  1.8  1.3  0.2   . 
30230 >30   .    .   0.3  0.7  0.5   .    . 
30230 >50   .    .   0.1  0.2  0.1   .    . 
30252 >20   .   0.4  1.2  2.7  2.0  0.8   . 
30252 >30   .    .   0.3  0.9  0.6  0.2   . 
30252 >50   .    .    .   0.1  0.1   .    . 
30309 >20  0.0  0.2  0.8  1.9  1.7  0.4   . 
30309 >30   .    .   0.3  0.6  0.7  0.1   . 
30309 >50   .    .   0.1  0.1  0.1  0.1   . 
30372 >20  0.2  0.7  1.9  2.5  2.6  1.3  0.1
30372 >30   .   0.2  0.9  1.0  0.9  0.3  0.0
