24143 29.22 25.90 21.24  5.92   .     .     .     .     .    4.38 23.47 28.88
24266 26.66 24.37 24.94 11.82  0.20   .     .     .     .    8.50 25.40 27.04
24329 28.65 25.79 24.36 11.81  0.53   .     .     .    0.01  6.67 24.76 27.93
24343 29.87 26.94 21.03  3.97   .     .     .     .     .    3.29 24.27 29.69
24382 30.08 27.19 27.18 11.29  0.08   .     .     .     .    9.17 26.56 29.64
24507 28.33 24.23 17.82  4.13  0.03   .     .     .     .    2.22 20.28 26.91
24606 28.92 24.61 19.13  6.09  0.06   .     .     .     .    3.95 21.45 27.72
24641 29.25 25.70 18.80  3.03   .     .     .     .     .    1.87 21.14 28.59
24661 29.53 27.57 21.48  4.12  0.03   .     .     .     .    6.53 24.81 28.95
24671 30.73 27.37 26.88  7.80  0.02   .     .     .     .    6.92 26.47 30.73
24688 30.99 28.18 29.56 15.67  0.21   .     .     .    0.01 11.32 28.99 30.68
24713 19.80 16.85 12.70  3.23  0.01   .     .     .     .    2.08 13.96 18.98
24738 27.16 23.77 18.85  3.76   .     .     .     .     .    1.97 19.39 25.94
24790 29.13 25.40 24.85  9.96  0.06   .     .     .     .    9.08 24.33 29.17
24817 24.97 21.52 16.19  3.61   .     .     .     .     .    2.05 16.78 24.24
24908 24.71 21.16 15.05  2.75  0.01   .     .     .     .    1.64 15.49 23.27
24959 29.16 26.15 21.08  2.94   .     .     .     .     .    2.38 22.97 28.87
24966 26.17 23.08 18.90  2.89   .     .     .     .     .    1.53 18.93 25.75
24967 29.32 26.62 24.64  6.47   .     .     .     .     .    3.85 22.73 28.63
25062 19.63 18.57 19.27 10.05  0.52   .     .     .     .    1.00  7.98 16.41
25138 26.77 24.63 22.91  9.94  0.33   .     .     .     .    4.45 20.48 26.61
25173 21.62 21.77 22.19 10.39  0.42   .     .     .     .    0.51  6.66 19.34
25206 30.38 27.08 25.86 10.86  0.15   .     .     .     .    3.01 21.73 29.27
25248 25.38 23.15 24.13 15.80  1.32   .     .     .    0.03  7.17 21.52 26.77
25282 18.71 19.63 19.51  9.72  0.15   .     .     .     .    0.15  4.50 14.30
25325 27.26 24.49 22.92 10.77  0.29   .     .     .     .    4.08 20.11 27.20
25356 21.04 20.26 20.77 11.54  0.51   .     .     .     .    3.10 13.97 20.97
25378  8.95  9.45  8.25  2.50   .     .     .     .     .     .    1.64  6.98
25399 12.39 14.08 13.41  4.02   .     .     .     .     .     .    0.49  7.13
25400 29.53 26.81 24.61  7.14  0.03   .     .     .     .    2.42 22.06 29.23
25428 26.70 23.72 23.14 11.58  0.28   .     .     .     .    4.43 20.70 27.38
25503 29.99 26.90 24.34  9.14  0.10   .     .     .     .    3.70 22.47 29.08
25538 18.91 18.74 18.72 11.32  0.32   .     .     .     .    4.65 16.26 19.91
25551 17.98 16.32 16.69  8.48  0.20   .     .     .     .    2.03 11.81 17.10
25563 14.89 14.34 13.70  4.03  0.03   .     .     .     .    0.04  5.16 13.99
25594  6.44  6.86  5.62  0.70   .     .     .     .     .     .    0.14  3.49
25677  6.16  7.41  4.89  0.48   .     .     .     .     .     .    0.59  3.94
25705 29.55 26.08 22.35  6.13   .     .     .     .     .    3.72 21.88 28.97
25927 14.01 12.70 10.80  1.57   .     .     .     .     .     .    0.70  7.73
25932  2.58  2.27  0.91   .     .     .     .     .     .     .    0.05  0.86
25954  4.65  4.40  2.45  0.11   .     .     .     .     .     .    0.35  3.65
25956  3.51  3.35  2.52  0.05   .     .     .     .     .     .    0.22  2.20
26063  1.07  0.72  0.17   .     .     .     .     .     .     .     .    0.27
26157  1.02  1.39  0.10  0.08   .     .     .     .     .    0.10   .    0.71
26275  2.43  2.10  0.24  0.01   .     .     .     .     .     .    0.03  0.76
26359  1.33  0.86  0.04   .     .     .     .     .     .     .     .    0.43
26781  1.39  1.07  0.10   .     .     .     .     .     .     .     .    0.49
26997  1.59  0.82  0.16   .     .     .     .     .     .     .    0.04  0.52
27037  5.99  4.53  1.08  0.01   .     .     .     .     .     .    0.44  2.86
27051  5.84  4.27  1.46  0.02   .     .     .     .     .     .    0.54  3.29
27333  3.68  2.71  0.27   .     .     .     .     .     .     .    0.11  1.98
27459  2.64  1.55  0.06   .     .     .     .     .     .     .    0.07  1.36
27595  4.46  3.29  0.45  0.01   .     .     .     .     .     .    0.22  2.24
27612  1.55  0.88  0.07   .     .     .     .     .     .     .     .    0.58
27648  3.60  2.60  0.27   .     .     .     .     .     .     .    0.06  1.49
27675  4.55  3.27  0.37  0.01   .     .     .     .     .     .    0.21  2.08
27707  1.80  1.14  0.11   .     .     .     .     .     .     .    0.02  0.73
27823  2.92  2.03  0.25   .     .     .     .     .     .     .    0.05  0.95
27857  4.49  3.84  0.82   .     .     .     .     .     .    0.01  0.18  1.83
27995  5.98  6.00  1.31  0.01   .     .     .     .     .     .    0.20  2.87
28009  9.13  6.21  1.71  0.05   .     .     .     .     .     .    1.29  5.16
28064 10.92  7.70  2.22  0.06   .     .     .     .     .    0.01  2.63  7.84
28138  7.85  5.17  1.31  0.01   .     .     .     .     .    0.01  1.38  5.35
28224  6.68  4.29  0.82   .     .     .     .     .     .    0.01  0.94  4.44
28255  9.70  7.05  1.71   .     .     .     .     .     .    0.01  1.77  6.43
28275 11.14  8.07  2.53  0.05   .     .     .     .     .    0.02  2.50  8.21
28418  5.86  4.47  0.65   .     .     .     .     .     .     .    0.52  3.46
28434 10.92  9.66  2.99  0.06   .     .     .     .     .    0.01  2.14  7.70
28493 14.03 11.43  4.23  0.14   .     .     .     .     .    0.04  3.37 10.03
28552  8.44  6.44  1.52  0.01   .     .     .     .     .    0.01  1.24  5.23
28573 12.28 10.73  3.97  0.10   .     .     .     .     .    0.03  2.57  8.28
28666 10.23  7.92  2.06  0.03   .     .     .     .     .     .    1.70  6.10
28698 11.60  9.40  2.74  0.01   .     .     .     .     .    0.02  2.08  7.98
28704  7.42  6.81  1.78  0.04   .     .     .     .     .     .    0.56  3.57
28722  6.70  5.57  1.07  0.02   .     .     .     .     .    0.01  0.73  4.22
28748  8.90  7.49  1.82   .     .     .     .     .     .     .    1.15  5.11
29111 12.90 10.27  4.47  0.37   .     .     .     .     .    0.06  4.44 10.92
29231 14.28 11.06  4.51  0.24   .     .     .     .     .    0.05  4.78 11.92
29263 15.92 12.99  6.31  0.44   .     .     .     .     .    0.09  5.55 13.67
29282 19.36 16.61  7.51  0.27   .     .     .     .     .    0.07  6.44 16.93
29313 14.83 12.35  5.69  0.48   .     .     .     .     .    0.10  4.95 12.14
29328 13.68 10.99  4.63  0.34   .     .     .     .     .    0.08  3.96 10.82
29379 17.41 12.70  5.63   .     .     .     .     .     .    0.15  6.11 15.41
29570  9.19  6.76  1.33  0.01   .     .     .     .     .    0.01  2.47  8.45
29594 13.62 10.13  3.56  0.10   .     .     .     .     .    0.10  3.79 11.85
29612 12.06  9.54  3.78  0.13   .     .     .     .     .    0.01  2.60  8.90
29645 12.45  9.38  3.10  0.15   .     .     .     .     .    0.05  2.63  9.15
29752  4.67  3.98  1.38  0.10   .     .     .     .     .    0.02  1.66  3.77
29789 17.51 14.67  7.89  0.84   .     .     .     .     .    0.28  5.79 13.74
29866 14.70 12.59  4.54  0.04   .     .     .     .     .     .    3.20 11.01
29939 12.47  9.91  3.96  0.09   .     .     .     .     .     .    2.68  8.22
30054 23.44 20.49 14.32  1.95   .     .     .     .     .    0.59 12.80 22.49
30089 28.14 24.57 19.84  3.76   .     .     .     .     .    1.41 17.88 26.95
30230 20.47 17.63 11.54  1.15   .     .     .     .     .    0.52  9.95 19.11
30252 25.68 20.55 10.71  0.39   .     .     .     .     .    0.30 10.65 23.73
30309 16.68 13.46  5.65  0.20   .     .     .     .     .    0.08  4.14 13.70
30372 29.73 26.31 19.78  1.90   .     .     .     .     .    1.45 18.19 28.73
30385 28.81 23.25 10.35  0.23   .     .     .     .    0.01  0.38 15.34 28.40
30393 28.82 23.94 13.23  2.04   .     .     .     .     .    1.73 17.06 27.38
30433 17.23 14.54  4.88  0.07   .     .     .     .     .     .    1.07  8.35
30521 24.81 20.18 10.91  0.58   .     .     .     .     .    0.22  8.91 21.47
30554 28.95 24.91 16.11  0.95   .     .     .     .     .    1.05 15.58 27.74
30612 21.67 17.38  6.18  0.13   .     .     .     .     .     .    3.35 15.53
30636 21.83 16.99  6.13  0.09   .     .     .     .     .    0.03  4.38 16.97
30650 27.77 23.39 14.39  0.75   .     .     .     .     .    0.58 11.76 24.19
30673 26.40 21.86 12.83  0.42   .     .     .     .     .    0.60 14.27 25.74
30710 13.54 10.21  3.22  0.04   .     .     .     .     .    0.04  2.55 10.17
30758 25.66 19.48  6.62  0.05   .     .     .     .     .    0.12  7.03 21.31
30777 28.84 23.04  9.47   .     .     .     .     .     .    0.05  9.90 26.21
30844 24.78 19.96  9.25  0.18   .     .     .     .     .    0.32  7.84 19.65
30879 25.39 18.46  4.99  0.04   .     .     .     .     .    0.02  6.34 22.19
30925 15.13  8.84  1.53  0.03   .     .     .     .     .    0.02  1.35  9.78
30935 20.92 17.67  5.81  0.02   .     .     .     .     .    0.04  4.40 17.11
30949 21.33 13.78  2.99  0.01   .     .     .     .     .    0.03  3.76 15.71
30965 26.81 21.10  8.53  0.09   .     .     .     .     .    0.06  7.55 22.96
31004 24.10 20.63  9.94  0.35   .     .     .     .     .    0.58 13.17 23.00
31088 13.71  9.60  4.73  0.11   .     .     .     .     .    0.01  1.81  9.94
31137 29.98 27.17 24.60  7.28  0.04   .     .     .     .    5.47 24.19 29.13
31168  8.98  4.81  0.94   .     .     .     .     .     .     .    0.46  5.57
31174 16.20 14.22  7.53  0.55   .     .     .     .     .     .    0.62 10.57
31253 26.18 20.66  7.37  0.07   .     .     .     .     .    0.38 12.88 24.62
31329 27.99 23.64 13.37  0.52   .     .     .     .     .    0.30 12.97 26.07
31369 19.16 13.54  4.51  0.10   .     .     .     .     .    0.01  1.28 13.12
31416 25.86 19.81  8.73  0.10   .     .     .     .     .     .    7.30 23.29
31439 21.09 14.06  3.72  0.04   .     .     .     .     .     .    2.49 17.33
31478 29.24 25.22 17.00  1.20   .     .     .     .     .    0.98 16.76 27.67
31707 15.80  6.90  0.71   .     .     .     .     .     .     .    0.41 10.28
31770  9.83  5.68  0.79  0.01   .     .    0.01   .     .     .    0.05  3.87
31829  0.37  0.05   .     .     .     .     .     .     .     .     .    0.15
31960  1.10  0.19   .     .     .     .     .     .     .     .     .    0.09
31961 17.88 10.60  1.57   .     .     .     .     .     .     .    0.65  9.08
31989  0.04  0.02   .     .     .     .     .     .     .     .     .     .  
32027 13.67 11.27  4.43  0.05   .     .     .     .     .     .    0.30  7.13
32061  9.89  5.63  0.94  0.01   .     .     .     .     .     .    0.01  3.10
32076 12.06  9.84  2.85  0.03   .     .     .     .     .     .    0.16  5.20
32098 11.41  6.59  0.89   .     .     .     .     .     .     .    0.07  4.61
32099  0.12  0.18   .     .     .     .     .     .     .     .     .    0.03
32150  4.60  3.90  0.60  0.01   .     .     .     .     .     .    0.01  0.88
32252 11.06  9.73  6.49  0.74   .     .     .     .     .     .    0.83  5.88
32287  6.77  6.12  3.88  0.20   .     .     .     .     .     .    0.27  3.24
32389 10.50  6.70  2.74  0.04   .     .     .     .     .     .    0.68  6.80
32477  8.90  7.46  4.50  0.41   .     .     .     .     .     .    0.76  4.79
32509  0.01   .     .     .     .     .     .     .     .     .     .     .  
32562  3.84  3.18  1.43  0.02   .     .     .     .     .     .    0.12  1.69
34110  1.62  1.05  0.05   .     .     .     .     .     .     .    0.05  0.55
34123  1.69  1.44  0.09   .     .     .     .     .     .     .    0.01  0.54
34152  1.88  1.37  0.18   .     .     .     .     .     .     .    0.04  0.63
34163  4.14  3.68  0.49   .     .     .     .     .     .     .    0.12  1.58
34186  3.35  3.38  0.20   .     .     .     .     .     .     .    0.06  1.34
34579  1.65  1.63  0.10   .     .     .     .     .     .     .    0.03  0.23
34720  0.17  0.20   .     .     .     .     .     .     .     .     .    0.01
34740  0.50  0.29  0.01   .     .     .     .     .     .     .    0.03  0.09
34866  0.94  0.79  0.03   .     .     .     .     .     .     .    0.03  0.15
34880  0.73  0.41  0.01   .     .     .     .     .     .     .    0.01  0.12
34927  0.31  0.22  0.03   .     .     .     .     .     .     .     .    0.05
34949  0.10  0.08   .     .     .     .     .     .     .     .     .     .  
35011  4.96  4.39  0.79   .     .     .     .     .     .     .    0.27  2.29
36038  6.90  6.35  2.50  0.02   .     .     .     .     .    0.02  1.68  4.73
36064  0.94  1.27  0.23   .     .     .     .     .     .     .    0.30  0.87
36096 28.99 23.33  8.42  0.07   .     .     .     .     .     .    6.46 25.47
36229 16.44 12.39  3.25  0.01   .     .     .     .     .     .    3.06 11.87
36259 25.38 20.72  8.98  0.21   .     .     .     .     .    0.12  9.44 22.06
36307 30.26 25.98 16.18  0.58   .     .     .     .     .     .    5.70 25.89
37061  0.57  0.47  0.01   .     .     .     .     .     .     .    0.02  0.13
37126  0.04   .     .     .     .     .     .     .     .     .     .     .  
37228  0.01   .     .     .     .     .     .     .     .     .     .     .  
37472  0.02  0.01   .     .     .     .     .     .     .     .     .    0.02
31152 29.51 25.28 16.14  1.24  0.01   .     .     .     .    0.83 17.54 28.45
