30230   .     .     .     .    0.14  1.95  2.94  0.71   .     .     .     .  
30252   .     .     .     .    0.21  3.86  7.18  1.66   .     .     .     .  
30309   .     .     .     .    0.07  0.85  1.59  0.39   .     .     .     .  
30372   .     .     .     .     .    0.73  2.22  0.47   .     .     .     .  
30385   .     .     .     .    0.09  2.34  4.88  1.44   .     .     .     .  
30393   .     .     .     .     .    0.37  1.72  0.23   .     .     .     .  
30433   .     .     .     .     .    0.13  0.65  0.17   .     .     .     .  
30521   .     .     .     .    0.29  3.04  4.64  1.49  0.01   .     .     .  
30554   .     .     .     .    0.03  0.53  0.92  0.18   .     .     .     .  
30612   .     .     .     .    0.27  2.15  3.13  1.08   .     .     .     .  
30636   .     .     .     .    0.09  1.74  2.76  0.84   .     .     .     .  
30650   .     .     .     .    0.05  0.97  1.59  0.29   .     .     .     .  
30673   .     .     .     .    0.08  1.11  2.10  0.45   .     .     .     .  
30710   .     .     .     .    0.17  1.81  2.89  0.80   .     .     .     .  
30758   .     .     .     .    0.32  2.57  3.58  1.15  0.05   .     .     .  
30777   .     .     .    0.03  0.53  3.71  4.92  1.91  0.10   .     .     .  
30844   .     .     .     .    0.33  2.57  3.66  1.71  0.05   .     .     .  
30879   .     .     .     .    0.17  1.46  1.76  0.64  0.04   .     .     .  
30925   .     .     .     .    0.36  2.15  2.64  1.43  0.02   .     .     .  
30935   .     .     .     .    0.47  2.25  2.98  1.15  0.01   .     .     .  
30949   .     .     .     .    0.52  2.15  2.72  1.26  0.09   .     .     .  
30965   .     .     .    0.01  0.40  2.52  3.59  1.74  0.14   .     .     .  
31004   .     .     .     .     .    0.59  2.05  0.42   .     .     .     .  
31088   .     .     .     .     .    0.01  0.02  0.02   .     .     .     .  
31137   .     .     .     .    0.02  0.38  1.30  0.21   .     .     .     .  
31168   .     .     .     .    0.01  0.04  0.14  0.05   .     .     .     .  
31174   .     .     .     .     .     .    0.02   .     .     .     .     .  
31253   .     .     .     .    0.07  1.10  2.86  0.49   .     .     .     .  
31329   .     .     .     .    0.03  0.84  2.58  0.30   .     .     .     .  
31369   .     .     .     .    0.01  0.19  0.50  0.26   .     .     .     .  
31416   .     .     .     .    0.24  2.32  5.75  1.47  0.01   .     .     .  
31439   .     .     .     .    0.03  0.30  1.13  0.35   .     .     .     .  
31478   .     .     .     .     .    0.14  0.35   .     .     .     .     .  
31707   .     .     .     .    0.71  3.45  5.79  2.59  0.08   .     .     .  
31770   .     .     .     .    0.08  0.25  0.88  1.05  0.04   .     .     .  
31829   .     .     .     .    0.01  0.04  0.09  0.28  0.01   .     .     .  
31960   .     .     .     .     .    0.13  0.50  0.49  0.01   .     .     .  
31961   .     .     .     .    0.13  1.13  3.47  3.54  0.08   .     .     .  
31989   .     .     .     .     .    0.04  0.05  0.29  0.02   .     .     .  
32061   .     .     .     .     .     .    0.05  0.06   .     .     .     .  
32076   .     .     .     .    0.08  0.30  0.51  0.52  0.01   .     .     .  
32098   .     .     .     .    0.02  0.15  0.33  0.23  0.01   .     .     .  
32150   .     .     .     .     .    0.06  0.21  0.56   .     .     .     .  
32165   .     .     .     .     .     .    0.03  0.06   .     .     .     .  
32389   .     .     .     .     .    0.01  0.05   .     .     .     .     .  
32509   .     .     .     .     .    0.01  0.10  0.04   .     .     .     .  
34110   .     .     .     .    0.59  2.55  4.63  3.91  0.26   .     .     .  
34123   .     .     .     .    1.00  3.23  5.54  4.88  0.29   .     .     .  
34152   .     .     .     .    1.49  4.47  7.51  6.25  0.60   .     .     .  
34163   .     .     .     .    0.79  4.28  7.27  5.64  0.58   .     .     .  
34186   .     .     .    0.01  1.80  6.35 10.15  8.00  1.41   .     .     .  
34579   .     .     .    0.06  4.54 13.43 20.04 16.84  3.76  0.03   .     .  
34720   .     .     .     .    0.51  4.11  9.03  7.55  0.65  0.01   .     .  
34740   .     .     .    0.11  1.55  8.07 16.46 14.49  2.54  0.07   .     .  
34866   .     .     .    0.15  4.82 14.71 21.69 18.78  4.26  0.09   .     .  
34880   .     .     .    0.06  2.55 10.84 18.71 14.50  2.25   .     .     .  
34927   .     .     .    0.30  2.04  6.51 15.31 14.73  3.26  0.25   .     .  
34949   .     .    0.02  0.08  0.27  2.76  9.82  8.96  1.14  0.12   .     .  
35011   .     .     .    0.02  1.91  7.25 10.64  7.39  1.43   .     .     .  
36038   .     .     .    0.02  0.71  2.80  3.61  2.50  0.47   .     .     .  
36064   .     .     .     .    0.15  1.45  2.15  0.87   .     .     .     .  
36096   .     .     .    0.03  1.17  6.43  7.86  3.67  0.24   .     .     .  
36229   .     .     .     .    0.14  1.09  2.00  1.16  0.08   .     .     .  
36259   .     .     .     .     .    0.04  0.17  0.07   .     .     .     .  
36307   .     .     .     .    0.45  3.86  4.85  2.77  0.15   .     .     .  
37001   .     .     .     .    0.16  1.32  7.45  6.80  0.30  0.02   .     .  
37061   .     .     .    0.14  2.58 11.20 19.42 16.87  3.51  0.07   .     .  
37107   .     .     .    0.06  0.44  0.94  3.29  3.58  0.89  0.04   .     .  
37228   .     .    0.01  0.02  0.18  0.52  1.47  1.43  0.25  0.04   .     .  
37470   .     .     .    0.01  0.05  1.80  7.89  7.11  0.53   .     .     .  
37472   .     .     .    0.01  0.14  2.38  7.35  6.00  0.43   .     .     .  
37663   .     .     .    0.08  0.50  1.34  2.84  3.28  1.09  0.09   .     .  
31152   .     .     .     .    0.03  1.57  4.74  0.72   .     .     .     .  
