21982 2  1966     .     .     .     .  1975  1973     .     .  1966     .     .  1966
21982 3     .     .     .     .     .     .     .     .     .     .     .     .     .
22113 1     1     1     .     .     1     5     5     2     1     1     1     1     9
22113 2  1967  1967     .     .  1966  2006  1966  1971  1999  2006  1966  1989  2010
22113 3  1979  1971     .     .  1992     .  2010  1974     .     .  1973     .     .
22165 1     .     .     .     .     2     1     2     1     1     .     .     .     2
22165 2     .     .     .     .  1979  1980  1982  1976  1981     .     .     .  1979
22165 3     .     .     .     .     .  2008     .  2010     .     .     .     .  1982
22217 1     .     .     1     .     2     4     6     4     1     .     1     .    10
22217 2     .     .  1970     .  1977  1966  1999  1967  1975     .  1967     .  1984
22217 3     .     .     .     .  1987  1980     .     .  1983     .     .     .     .
22235 1     .     .     .     .     1     3     7     3     1     .     1     .    10
22235 2     .     .     .     .  1972  1980  2007  2004  2005     .  1966     .  2004
22235 3     .     .     .     .  1979     .     .     .     .     .     .     .     .
22471 1     .     .     .     1     3     6     9     5     2     1     .     .    15
22471 2     .     .     .  2001  2010  1989  2000  2007  1995  2004     .     .  2000
22471 3     .     .     .     .     .     .     .     .     .     .     .     .  2007
22520 1     .     .     .     1     2     3     6     3     2     .     .     .    12
22520 2     .     .     .  2001  1995  1989  2009  2007  1995     .     .     .  2007
22520 3     .     .     .     .  1998  1998     .  2012     .     .     .     .     .
22550 1     .     .     .     1     3     8     9     8     1     .     1     2    17
22550 2     .     .     .  1994  2005  1989  1974  2003  1967     .  1976  1971  1988
22550 3     .     .     .  2001  2010     .     .     .  1972     .     .     .     .
22619 1     .     .     .     1     2     7     8     4     3     1     .     .    13
22619 2     .     .     .  2001  1984  1995  2003  1990  1985  1999     .     .  2002
22619 3     .     .     .     .  1989     .     .  2008     .     .     .     .     .
22641 1     .     1     .     1     5     5     8     5     2     .     .     .    15
22641 2     .  1970     .  1994  2010  1995  1974  1966  1970     .     .     .  1966
22641 3     .  1972     .  2000     .     .     .     .  1989     .     .     .     .
22676 1     1     .     .     1     6     9    12     7     1     .     .     .    19
22676 2  1966     .     .  1968  1991  1989  1988  1996  1971     .     .     .  1966
22676 3     .     .     .  1982     .     .  2005  2003  1976     .     .     .     .
22768 1     .     .     .     1     3    10    11     9     2     .     .     .    18
22768 2     .     .     .  1970  1966  1989  1988  1967  1970     .     .     .  1988
22768 3     .     .     .  1983  1991     .     .     .     .     .     .     .  1989
22802 1     .     .     .     1     4     7    12     6     2     2     .     .    19
22802 2     .     .     .  1973  2007  1999  1974  1998  1967  1999     .     .  1974
22802 3     .     .     .  1980     .     .     .  2004  1976     .     .     .     .
22820 1     .     1     1     1     5     4     8     5     2     1     .     .    16
22820 2     .  1998  2008  1975  2010  1973  1999  1977  1976  1976     .     .  1981
22820 3     .     .     .  1995     .  1981  2003     .  1981     .     .     .     .
22837 1     1     .     .     1     5    11     9     9     2     .     .     .    21
22837 2  1976     .     .  1989  1967  1989  1974  1968  1970     .     .     .  1989
22837 3     .     .     .     .     .     .  1988     .  1982     .     .     .     .
23022 1     .     1     .     .     .     2     4     2     1     .     .     .     4
23022 2     .  1973     .     .     .  2012  1984  1973  1980     .     .     .  1984
23022 3     .     .     .     .     .     .     .  1975     .     .     .     .     .
23032 1     .     .     1     .     .     1     3     1     .     .     1     .     3
23032 2     .     .  1970     .     .  1969  1967  1968     .     .  1972     .  1967
23032 3     .     .     .     .     .  1982     .  1982     .     .     .     .     .
23058 1     .     .     1     .     .     1     6     3     .     .     .     .     6
23058 2     .     .  1977     .     .  1967  1986  1983     .     .     .     .  1986
23058 3     .     .     .     .     .  1980     .     .     .     .     .     .     .
23074 1     .     .     .     .     .     3     6     4     1     .     .     .    10
23074 2     .     .     .     .     .  2001  1992  1992  1981     .     .     .  1992
23205 1     .     .     .     .     1     4     5     3     2     .     .     1    11
23205 2     .     .     .     .  1991  1991  1990  1992  1992     .     .  2004  1993
23205 3     .     .     .     .  1993  2004  1993  2003  2000     .     .     .     .
23242 1     .     .     .     .     1     3     3     3     .     .     .     2     7
23242 2     .     .     .     .  1977  1984  1967  1973     .     .     .  1971  1984
23242 3     .     .     .     .     .     .  1978     .     .     .     .     .     .
23256 1     3     4     .     1     1     5     6     5     1     .     .     .    10
23256 2  1972  1967     .  1968  1997  2012  2007  2001  1966     .     .     .  1967
23256 3     .     .     .     .  2011     .     .     .  1984     .     .     .  2012
23274 1     .     .     .     .     1     3     7     7     2     .     .     1    11
23274 2     .     .     .     .  2002  1982  1992  2000  2000     .     .  1969  1991
23274 3     .     .     .     .  2011  1991     .     .     .     .     .     .  2000
23324 1     .     .     .     .     2     4     8     7     2     1     .     .    13
23324 2     .     .     .     .  1971  1989  1989  1972  1976  1969     .     .  1989
23324 3     .     .     .     .  1977     .     .     .     .     .     .     .     .
23330 1     1     .     .     .     1     4     7     5     1     .     .     .    11
23330 2  1973     .     .     .  2001  1984  1974  1981  1984     .     .     .  1984
23383 1     1     .     .     1     1     4     9     4     1     .     .     1    12
23383 2  1976     .     .  1968  1968  2012  1967  1984  1966     .     .  1975  2009
23383 3     .     .     .     .  2011     .     .  2009  2006     .     .     .     .
23405 1     1     1     .     .     5     7    10     7     3     1     .     .    18
23405 2  1970  1968     .     .  1991  1981  1989  2003  1992  1966     .     .  1989
23405 3     .     .     .     .     .     .     .     .     .     .     .     .     .
23445 1     .     .     2     .     1     6    10     2     1     .     3     .    13
23445 2     .     .  1974     .  1966  2002  1967  1966  1966     .  1966     .  1966
23445 3     .     .     .     .  2001     .     .  1968  1992     .     .     .     .
23463 1     .     .     .     .     2     4     8     5     3     .     1     .    14
23463 2     .     .     .     .  2001  1972  1967  1975  2000     .  1967     .  1967
23463 3     .     .     .     .     .  1976     .     .     .     .     .     .     .
23472 1     1     .     1     .     1     9     7     5     3     .     .     .    19
23472 2  1970     .  1974     .  1966  2001  1975  1982  2000     .     .     .  2001
23472 3  1975     .     .     .  1968     .  1990     .     .     .     .     .     .
23552 1     .     .     .     .     2     5     6     4     1     .     .     .     9
23552 2     .     .     .     .  1993  1994  2005  1985  1986     .     .     .  2001
23552 3     .     .     .     .  2001     .  2009  2001  1991     .     .     .     .
23631 1     .     .     .     1     5     9     9     6     1     .     .     1    19
23631 2     .     .     .  1967  1991  1991  1979  2003  1966     .     .  1972  1991
23631 3     .     .     .  1977     .     .     .     .  1968     .     .     .     .
23662 1     1     .     .     .     3     9     8     4     3     .     .     1    20
23662 2  1976     .     .     .  2001  2004  1973  1968  1974     .     .  1976  2001
23662 3     .     .     .     .     .     .     .  1984  2006     .     .     .     .
23678 1    16     .     .     1     2     6     8     6     2     .     .     .    18
23678 2  1975     .     .  1991  2001  1972  1991  1974  2010     .     .     .  1975
23678 3     .     .     .     .     .  1979     .     .     .     .     .     .     .
23711 1     .     .     .     2     6     9    10     6     2     .     .     1    21
23711 2     .     .     .  1967  1991  1989  1981  2003  2006     .     .  1976  1981
23711 3     .     .     .     .     .  2006     .     .     .     .     .     .     .
23724 1     .     2     .     1     3     8     9     6     1     .     .     .    17
23724 2     .  1971     .  1967  1991  1990  1966  1981  1976     .     .     .  1991
23724 3     .     .     .  1977     .     .     .     .  1987     .     .     .     .
23734 1     .    10     .     .     3    10     9     9     2     .     .     1    24
23734 2     .  1966     .     .  1966  1983  1976  1981  1979     .     .  1970  1966
23734 3     .     .     .     .  1991     .     .     .     .     .     .  1975     .
23867 1     .     .     .     1     2    11    10     6     3     1     .     .    21
23867 2     .     .     .  1991  1966  2011  1967  1971  1969  1971     .     .  2007
23867 3     .     .     .  1995  1991     .     .  1995  2007     .     .     .     .
23884 1     .     .     .     .     3     7    12     5     2     1     .     .    20
23884 2     .     .     .     .  2001  1976  2004  1974  1966  2005     .     .  1991
23884 3     .     .     .     .     .  1977     .  1991  1973     .     .     .     .
23891 1     .     .     .     1     3     5    10     5     1     .     .     .    16
23891 2     .     .     .  2007  2002  1996  2005  1966  1966     .     .     .  2002
23891 3     .     .     .     .     .  2006     .  1971  1973     .     .     .  2005
23914 1     1     1     1     1     6    10    11     6     3     1     .     6    23
23914 2  1972  1972  1972  1973  2010  1984  1981  1978  1975  1991     .  1971  1981
23914 3     .     .     .  1980     .     .     .     .     .     .     .     .     .
23921 1     .     .     .     1     4     9    11     6     2     .     2     .    18
23921 2     .     .     .  1967  2005  2012  1974  1974  2005     .  1966     .  1974
23921 3     .     .     .  1972     .     .     .     .     .     .     .     .  1989
23933 1     2     .     .     1     3     8    10     5     2     .     .     1    17
23933 2  1966     .     .  1967  1977  2001  1969  2001  1966     .     .  1975  2003
23933 3     .     .     .  2011     .     .     .  2003  1969     .     .     .     .
23955 1     .     .     .     1     5     9    12     6     4     .     .     .    20
23955 2     .     .     .  1968  2001  1976  1969  1979  1971     .     .     .  2005
23955 3     .     .     .  2010     .     .     .  1995     .     .     .     .     .
23966 1     .     .     .     1     3    11    13     8     2     .     .     1    21
23966 2     .     .     .  1968  1975  1976  1986  1973  1982     .     .  1969  1986
23966 3     .     .     .  1971     .     .     .     .  1984     .     .     .     .
23986 1     .     1     .     .     4     7     8     6     3     .     .     .    20
23986 2     .  1973     .     .  2001  2011  1988  1966  2005     .     .     .  2005
23986 3     .     .     .     .     .     .  1993     .     .     .     .     .     .
24125 1     .     1     .     .     1     4     4     2     1     1     .     .     6
24125 2     .  1976     .     .  1990  2009  1999  1973  1984  1969     .     .  1969
24125 3     .     .     .     .  2011     .     .  1974     .     .     .     .     .
24136 1     .     5     .     .     1     3     9     3     1     .     1     .     9
24136 2     .  1968     .     .  2000  1999  1982  1971  2003     .  1976     .  1982
24136 3     .     .     .     .     .  2012     .  1997     .     .     .     .     .
24143 1     1     .     .     1     .     3     3     2     .     .     .     .     5
24143 2  1966     .     .  1967     .  2008  1970  1969     .     .     .     .  2008
24143 3     .     .     .     .     .     .     .  1971     .     .     .     .     .
24266 1     .     .     .     .     1     3     6     6     .     1     1     1    10
24266 2     .     .     .     .  1975  1987  1995  2008     .  1975  1972  1976  2008
24266 3     .     .     .     .  1989  2007     .     .     .     .     .     .     .
24329 1     .     .     .     .     1     4     5     3     .     .     .     .     7
24329 2     .     .     .     .  1990  1985  1980  1998     .     .     .     .  1980
24329 3     .     .     .     .     .     .     .     .     .     .     .     .  1985
24343 1     1     1     1     .     3     7     4     4     1     .     .     .    11
24343 2  1966  2000  1976     .  1990  2007  1974  1980  1976     .     .     .  1997
24343 3     .     .     .     .     .     .  1995  2003     .     .     .     .     .
24382 1     .     .     .     .     1     4     6     3     1     .     1     .    10
24382 2     .     .     .     .  2005  1998  1995  1980  1971     .  1974     .  2007
24382 3     .     .     .     .  2007  1999  2007  2003     .     .     .     .     .
24507 1     1     .     1     .     1     3     5     4     .     1     .     .     9
24507 2  1968     .  1967     .  1976  2005  1999  2001     .  2000     .     .  2001
24507 3     .     .     .     .  1991     .     .     .     .     .     .     .     .
24606 1     .     .     .     .     2     5     9     6     1     .     .     .    15
24606 2     .     .     .     .  2011  1967  1982  2001  1980     .     .     .  2011
24606 3     .     .     .     .     .  1975     .     .  1984     .     .     .     .
24641 1     .     .     .     .     3     6     8     5     1     .     .     .    12
24641 2     .     .     .     .  2001  1994  1991  1983  1983     .     .     .  1995
24641 3     .     .     .     .     .  2012     .     .  1998     .     .     .     .
24661 1     .     .     .     .     1     5     7     4     1     1     .     .    11
24661 2     .     .     .     .  1975  1996  2001  1987  1980  1974     .     .  1996
24661 3     .     .     .     .  1990     .     .     .  2009     .     .     .     .
24671 1     .     1     1     .     2     8    10     6     .     1     .     .    18
24671 2     .  1976  1966     .  2000  2002  2001  1969     .  1969     .     .  1969
24671 3     .     .     .     .  2011  2012     .     .     .     .     .     .     .
24688 1     .     .     .     .     1     5     7     4     .     .     .     .    11
24688 2     .     .     .     .  1969  1999  1985  2008     .     .     .     .  2002
24688 3     .     .     .     .  1977  2002  2009     .     .     .     .     .     .
24713 1     .     .     .     .     3    10    13     6     3     .     1     2    26
24713 2     .     .     .     .  1969  2009  2007  1995  1973     .  1968  1968  2007
24713 3     .     .     .     .     .  2011     .     .     .     .     .     .     .
24738 1     1     .     .     .     3    10     7     5     1     .     .     .    17
24738 2  1968     .     .     .  2010  2011  1979  1978  1974     .     .     .  2011
24738 3  2006     .     .     .  2012     .     .     .  1976     .     .     .     .
24790 1     .     .     .     .     2     5    12     4     1     .     .     .    15
24790 2     .     .     .     .  1988  1977  1987  1968  1986     .     .     .  1983
24790 3     .     .     .     .     .  1983     .     .     .     .     .     .     .
24817 1     .     .     .     .     2     6     9     6     3     .     .     1    16
24817 2     .     .     .     .  1968  2005  1999  1974  2010     .     .  1974  2011
24817 3     .     .     .     .  1971     .     .     .     .     .     .     .     .
24908 1     .     .     .     1     2     8    10     6     2     .     .     .    22
24908 2     .     .     .  2007  1990  2004  2005  1974  2012     .     .     .  2012
24908 3     .     .     .     .  1993     .     .     .     .     .     .     .     .
24959 1     1     .     .     .     3     5     7     5     1     .     1     .    11
24959 2  1969     .     .     .  1990  1966  1971  1998  1972     .  1969     .  1998
24959 3     .     .     .     .     .  1985  1995  2003  1973     .  1974     .  2006
24966 1     .     .     3     2     2     8     8     5     1     .     .     .    14
24966 2     .     .  1971  1967  1968  1983  2001  1997  1973     .     .     .  1988
24966 3     .     .     .     .  1988     .     .     .  1999     .     .     .     .
24967 1     .     .     .     .     3     7     8     8     1     .     .     .    15
24967 2     .     .     .     .  1984  1988  1997  1987  1971     .     .     .  1997
24967 3     .     .     .     .     .     .     .     .  1996     .     .     .     .
25062 1     .     .     1     .     .     .     1     1     .     .     .     .     1
25062 2     .     .  1974     .     .     .  1984  1972     .     .     .     .  1972
25062 3     .     .     .     .     .     .  1985     .     .     .     .     .  1974
25138 1     .     .     .     .     .     2     2     1     .     .     .     .     3
25138 2     .     .     .     .     .  1966  1968  1971     .     .     .     .  1975
25138 3     .     .     .     .     .  2011  1975  1975     .     .     .     .  1984
25173 1     .     .     1     1     .     1     .     .     .     .     .     .     2
25173 2     .     .  1966  1974     .  1966     .     .     .     .     .     .  1966
25173 3     .     .  1967     .     .     .     .     .     .     .     .     .     .
25206 1     .     5     .     .     .     2     4     1     .     .     .     1     7
25206 2     .  1971     .     .     .  1966  2010  2002     .     .     .  1968  1971
25206 3     .     .     .     .     .  1977     .  2004     .     .     .     .     .
25248 1     1     .     .     .     .     2     3     3     .     .     .     1     5
25248 2  1974     .     .     .     .  1967  1967  1974     .     .     .  1968  1967
25248 3     .     .     .     .     .  1990  1988     .     .     .     .     .  1974
25282 1     .     .     .     .     .     1     .     1     .     .     .     .     1
25282 2     .     .     .     .     .  1969     .  2003     .     .     .     .  1969
25282 3     .     .     .     .     .     .     .     .     .     .     .     .  2003
25325 1     .     .     .     .     .     6     3     2     .     1     .     .     8
25325 2     .     .     .     .     .  1989  1983  1971     .  1969     .     .  1989
25325 3     .     .     .     .     .     .  1987  2006     .     .     .     .     .
25356 1     .     .     .     2     .     2     2     1     .     .     .     1     2
25356 2     .     .     .  1971     .  1981  1966  1995     .     .     .  1976  1966
25356 3     .     .     .     .     .  2008  1983  2002     .     .     .     .  1971
25378 1     .     .     .     .     .     1     1     1     .     .     .     .     1
25378 2     .     .     .     .     .  1981  1982  2006     .     .     .     .  1981
25378 3     .     .     .     .     .     .  2001     .     .     .     .     .  1982
25399 1     .     .     .     .     .     1     1     .     .     .     .     .     1
25399 2     .     .     .     .     .  2005  1981     .     .     .     .     .  1981
25399 3     .     .     .     .     .     .     .     .     .     .     .     .  2005
25400 1     .     .     .     1     .     3     3     1     2     1     1     1     7
25400 2     .     .     .  1966     .  1995  1977  1971  1969  1967  1971  1966  1995
25400 3     .     .     .     .     .  2011  1995  1975     .     .     .     .     .
25428 1     .     .     1     .     1     3     3     2     .     .     .     .     6
25428 2     .     .  1969     .  2005  1967  1983  1969     .     .     .     .  2005
25428 3     .     .     .     .     .  1977  1985  2005     .     .     .     .     .
25503 1     .     .     .     .     2     5     8     6     1     .     .     .    10
25503 2     .     .     .     .  2010  1974  2007  1989  1974     .     .     .  1989
25503 3     .     .     .     .     .  1978     .     .  1976     .     .     .  2007
25538 1     .     .     .     .     .     3     4     1     .     .     .     .     5
25538 2     .     .     .     .     .  1977  2003  1968     .     .     .     .  2002
25538 3     .     .     .     .     .     .     .  2002     .     .     .     .  2003
25551 1     .     .     .     .     1     2     2     2     1     1     .     .     3
25551 2     .     .     .     .  1966  1991  1973  2002  1981  1969     .     .  1981
25551 3     .     .     .     .     .  2004  1995     .     .     .     .     .  2001
25563 1     1     1     .     .     .     1     2     1     .     1     .     .     3
25563 2  1967  1974     .     .     .  1967  2011  2006     .  1968     .     .  2011
25563 3     .     .     .     .     .  2007     .     .     .     .     .     .     .
25594 1     1     .     .     .     .     .     1     1     .     .     .     .     1
25594 2  1975     .     .     .     .     .  1969  1995     .     .     .     .  1969
25594 3     .     .     .     .     .     .     .     .     .     .     .     .  1975
25677 1     .     1     1     .     .     1     1     .     .     .     .     .     1
25677 2     .  1977  1973     .     .  1967  1989     .     .     .     .     .  1967
25677 3     .     .     .     .     .  1968     .     .     .     .     .     .  1968
25705 1     .     .     .     .     1     8     9     3     1     .     .     .    13
25705 2     .     .     .     .  1973  2009  1987  2002  1966     .     .     .  1970
25705 3     .     .     .     .  1991     .     .  2011  1985     .     .     .     .
25745 1     .     .     .     .     .     1     1     1     .     .     .     .     2
25745 2     .     .     .     .     .  1987  1987  1989     .     .     .     .  1987
25745 3     .     .     .     .     .  2012  2010  2011     .     .     .     .     .
25927 1     .     .     .     .     .     1     2     1     .     .     .     .     3
25927 2     .     .     .     .     .  1970  2011  1970     .     .     .     .  1970
25927 3     .     .     .     .     .  1987     .     .     .     .     .     .     .
25932 1     .     .     .     .     .     .     1     1     .     .     .     .     1
25932 2     .     .     .     .     .     .  1993  1976     .     .     .     .  1976
25932 3     .     .     .     .     .     .     .     .     .     .     .     .  1993
25954 1     .     .     .     1     .     1     1     1     .     .     .     .     1
25954 2     .     .     .  1970     .  1983  1989  1977     .     .     .     .  1970
25954 3     .     .     .     .     .     .  1998  2005     .     .     .     .  1977
25956 1     .     .     .     .     .     1     1     .     .     1     .     1     1
25956 2     .     .     .     .     .  1997  1969     .     .  2004     .  1972  1969
25956 3     .     .     .     .     .  2002     .     .     .     .     .     .  1972
26063 1     1     .     .     1     3     6     7     5     3     1     1     1    16
26063 2  1986     .     .  1970  1967  1988  1974  1972  2000  1967  2006  1982  1988
26063 3  1991     .     .  1990  1981     .  1979     .  2008  1998     .     .  2000
26157 1     .     .     .     1     4     6     8     6     3     1     2     .    19
26157 2     .     .     .  1967  1967  1988  1972  1968  1968  1966  1971     .  1968
26157 3     .     .     .  1968  1983     .     .  1978     .  1967     .     .     .
26275 1     1     .     .     3    10    10    11     7     4     1     .     .    23
26275 2  2007     .     .  1999  1967  1988  1972  1970  1985  1981     .     .  1995
26275 3     .     .     .     .     .     .     .  1985     .  1983     .     .     .
26359 1     .     .     6     1     6     8     9     6     2     1     .     .    19
26359 2     .     .  1968  1966  1966  1988  1972  1970  2000  1976     .     .  1966
26359 3     .     .     .  1970  1967     .     .     .  2008  1993     .     .  1968
26781 1     .     1     2     2     7    10     9     8     2     1     1     .    24
26781 2     .  2004  2008  1966  1967  1971  1966  1967  1970  1974  1966     .  1972
26781 3     .     .     .  2000     .     .  1998     .  2009  1981     .     .     .
26997 1     .     .     1     3     8     9     9     8     3     2     .     .    25
26997 2     .     .  1983  1976  1966  1989  1966  1967  1973  1999     .     .  1966
26997 3     .     .     .  1983     .     .     .     .  1980     .     .     .     .
27037 1     .     .     .     2     9     8    10     7     2     1     .     .    26
27037 2     .     .     .  1966  1966  1966  1988  1968  1968  1966     .     .  1966
27037 3     .     .     .     .     .  1989     .     .  1969     .     .     .     .
27051 1     .     .     .     2     6    11     9     8     2     .     .     .    22
27051 2     .     .     .  1983  1987  1989  1988  1967  1977     .     .     .  1989
27051 3     .     .     .  2000  2010     .     .     .  1993     .     .     .  2010
27333 1     .     2     1     2    10     9    10     7     2     1     .     1    28
27333 2     .  1967  1974  1966  2012  1984  1974  1966  1967  1990     .  1967  1967
27333 3     .     .     .  1967     .     .  1984  1967  1968     .     .     .  1984
27459 1     .     1     1     4     7     8     9     7     4     1     .     1    25
27459 2     .  1993  2006  2012  1967  1989  1970  1978  1970  2002     .  1967  1970
27459 3     .     .     .     .     .     .  1974     .     .     .     .     .     .
27595 1     .     .     .     2     4     8     9     5     2     1     1     .    20
27595 2     .     .     .  1966  1989  1989  2008  1978  1967  1989  2010     .  1989
27595 3     .     .     .  2012  1991  2000     .     .  1970  1998     .     .     .
27612 1     1     .     2     2     5     8     9    11     2     1     1     1    24
27612 2  1968     .  1990  1970  1966  1989  1988  1967  1970  1974  1970  1966  1966
27612 3  1985     .  2011  1973  1984     .     .     .  1972  1981     .     .     .
27648 1     1     .     .     3     8    15    14     8     3     1     .     .    30
27648 2  2007     .     .  2002  2008  1989  1988  1990  1994  2004     .     .  1988
27648 3     .     .     .  2012     .     .     .     .     .     .     .     .     .
27675 1     .     .     .     3     6    11    10    10     2     1     1     1    22
27675 2     .     .     .  2012  1972  1995  2006  2000  1978  1978  2010  1971  1977
27675 3     .     .     .     .     .     .     .     .  1979  1999     .     .  2000
27707 1     .     .     1     3     5     9    12     6     3     1     .     .    22
27707 2     .     .  1990  2000  1972  1981  2001  2001  1972  1981     .     .  1966
27707 3     .     .     .     .     .     .     .     .  1980  1991     .     .     .
27823 1     .     .     1     3     7    15    11    10     5     1     .     .    29
27823 2     .     .  1967  1983  1974  1989  1977  1981  1979  1973     .     .  1966
27823 3     .     .     .     .     .     .     .     .     .  1999     .     .     .
27857 1     .     .     .     3     9    12    10    13     3     1     .     .    31
27857 2     .     .     .  2012  1989  1989  1988  1981  1979  1966     .     .  1989
27857 3     .     .     .     .     .     .  2004     .     .  1977     .     .     .
27995 1     .     .     .     4     9    10    13     6     2     .     .     .    26
27995 2     .     .     .  1966  1966  1968  2008  1981  1970     .     .     .  1966
27995 3     .     .     .     .     .     .     .  1984  1973     .     .     .  1974
28009 1     .     .     .     1     5    11    13     8     3     1     .     .    29
28009 2     .     .     .  1966  1966  1984  1977  1966  1975  1996     .     .  1989
28009 3     .     .     .  1967  2001     .     .     .     .     .     .     .     .
28064 1     .     .     .     2     3     8    10     6     2     1     .     .    17
28064 2     .     .     .  2012  1987  2011  1993  1994  2002  1993     .     .  1994
28064 3     .     .     .     .  1995     .     .  2009     .     .     .     .     .
28138 1     .     .     .     2     6    12    13     7     3     .     .     .    26
28138 2     .     .     .  1967  1966  2000  1981  1968  1984     .     .     .  1984
28138 3     .     .     .     .     .     .     .  1976     .     .     .     .     .
28224 1     .     .     .     2     7    10    12     6     3     1     1     .    23
28224 2     .     .     .  1995  1995  1984  1967  1990  2001  2001  2010     .  1984
28224 3     .     .     .  2000  2012  1998  1999  1992  2003     .     .     .  2012
28255 1     4     .     .     1     6     8    13    10     2     .     4     4    27
28255 2  1971     .     .  1967  2010  1998  1967  2003  1979     .  1971  1971  1967
28255 3     .     .     .  2009     .  2008     .     .  1990     .     .     .     .
28275 1     .     .     .     2     6     9    10     8     2     .     .     .    21
28275 2     .     .     .  1982  2005  2011  2008  2003  2001     .     .     .  2008
28275 3     .     .     .     .     .  2012     .     .     .     .     .     .     .
28418 1     .     .     .     2     6     8    12     6     2     .     .     .    24
28418 2     .     .     .  2003  2012  1968  2007  2003  1967     .     .     .  2007
28418 3     .     .     .     .     .  1990     .     .  2005     .     .     .     .
28434 1     .     .     .     2     7    12    14     8     2     .     .     .    28
28434 2     .     .     .  1967  1966  1989  1967  2010  1994     .     .     .  1967
28434 3     .     .     .  2000  1977     .     .     .  2001     .     .     .     .
28493 1     1     .     .     2     4    12    12     8     2     .     .     1    26
28493 2  1976     .     .  1983  1990  2011  1975  1998  1977     .     .  1995  1985
28493 3     .     .     .  1985  1993     .     .     .  1984     .     .     .     .
28552 1     .     .     1     2     5    10    13     9     2     1     .     .    23
28552 2     .     .  1971  1967  2012  1971  1967  2003  1987  1969     .     .  1998
28552 3     .     .     .     .     .     .     .     .  2001     .     .     .  2003
28573 1     .     .     1     2     5    10     9     6     3     .     1     .    21
28573 2     .     .  1991  1970  2012  2011  1969  1966  2005     .  1976     .  1966
28573 3     .     .  2000  2000     .     .  1988     .     .     .     .     .     .
28666 1     .     1     .     2     5    10    10     7     2     1     5     1    22
28666 2     .  1971     .  2000  2002  2011  1990  1967  1966  1970  1976  1970  2006
28666 3     .     .     .     .     .     .     .     .  1987     .     .     .     .
28698 1     .     .     .     1     3     9    10     6     2     1     1     1    23
28698 2     .     .     .  1974  1977  1973  1983  1966  1967  2004  1968  1976  1983
28698 3     .     .     .  1975  1997  1983     .  1970  1970     .     .     .     .
28704 1     .     .     .     3     6    12    11     7     4     1     .     .    32
28704 2     .     .     .  1966  1968  1970  1974  1976  1981  1975     .     .  1976
28704 3     .     .     .     .  1995  1976     .  1984     .  1978     .     .     .
28722 1     .     1     .     2     8    11    11     7     3     1     .     .    29
