24908 D    27   65  149  231  283  280  267  215  136   81   25   16  1775
24908 Q    38  112  293  443  538  605  598  428  249  119   35   20  3477
24908 S    66  189  373  432  460  560  577  403  263  126   54   34  3531
24908 S'   10   47  144  212  255  325  331  213  113   38   11    4  1702
25138 B   -31  -25  -22   37  302  386  339  208   78  -15  -39  -42  1175
25138 D     3   32  123  236  322  300  293  211  124   62    7    3  1716
25138 Q     3   41  232  476  663  683  607  391  207   85    7    3  3399
25138 S     0   39  351  553  677  657  606  391  227   81    0    0  3581
25138 S'    0    9  110  240  341  383  314  180   83   23    0    0  1683
25551 B   -25  -17   -4   37  215  392  327  219  101    2  -27  -32  1187
25551 D    13   50  144  274  371  301  283  218  134   61   21    5  1873
25551 Q    14   77  282  512  669  663  566  392  234  102   27    5  3542
25551 S    15  150  415  537  571  657  520  367  271  169   52    0  3792
25551 S'    2   27  138  238  298  362  283  174  101   41    6    0  1669
27823 B   -31  -19   20  175  301  339  322  244  119   24  -19  -27  1448
27823 D    55  104  191  220  282  296  295  245  167   97   48   33  2034
27823 Q    72  151  308  388  560  615  590  476  299  156   66   41  3723
27823 S    71  147  251  296  453  505  471  397  258  152   68   31  3100
27823 S'   17   47  117  168  278  319  294  232  131   59   18    9  1689
29263 B   -24  -19    3  157  315  358  361  246  106   10  -22  -26  1467
29263 D    39   87  184  242  281  284  280  232  150   94   44   25  1942
29263 Q    48  129  315  454  548  625  634  454  259  132   55   31  3685
29263 S    45  160  325  413  464  569  598  415  239  121   44   30  3425
29263 S'    9   43  131  212  267  341  354  223  109   39   11    5  1742
30252 B   -15    4   65  225  295  323  320  236  110   17  -27  -21  1532
30252 D    31   87  182  257  297  281  268  224  151   99   43   28  1948
30252 Q    37  124  296  440  524  572  566  432  251  142   54   31  3469
30252 S    32  124  274  347  387  470  483  355  217  130   42   11  2836
30252 S'    6   37  115  183  227  291  297  208  100   44   11    3  1521
30554 B   -59  -36   62  214  322  339  319  253  147   21  -57  -67  1458
30554 D    56   89  173  240  280  278  273  228  157  106   62   35  1978
30554 Q   103  202  396  521  595  629  577  474  351  246  123   59  4277
30554 S   225  371  499  514  522  565  488  431  394  387  249  111  4767
30554 S'   47  113  223  281  316  351  305  246  193  139   61   24  2299
30758 B   -37    2  121  228  315  351  331  270  162   41  -36  -49  1700
30758 D    59   90  161  230  273  269  265  215  153  108   66   48  1937
30758 Q   114  212  405  516  633  650  582  495  368  254  134   84  4448
30758 S   226  364  513  509  584  589  491  467  424  370  251  160  4933
30758 S'   55  122  244  287  360  380  318  280  215  146   69   36  2511
30965 B   -44    7  142  264  365  382  368  297  190   67  -33  -56  1948
30965 D    71  102  173  232  276  272  266  218  158  111   73   59  2010
30965 Q   157  262  461  567  691  678  618  542  415  306  176  122  4994
30965 S   341  447  583  575  652  624  546  547  507  483  359  272  5902
30965 S'   87  160  288  335  415  406  352  324  258  195  103   63  2985
31416 B   -30  -27   11  172  337  376  345  278  169   56  -33  -34  1620
31416 D    63  102  189  252  276  272  279  225  158  105   65   49  2036
31416 Q   119  227  430  513  585  635  579  480  339  236  138   88  4369
31416 S   242  382  520  456  483  547  454  422  358  339  275  183  4737
31416 S'   56  125  241  261  309  363  299  254  181  131   73   39  2333
31707 B   -38   13  128  227  316  327  316  262  183   87   -5  -50  1766
31707 D    83  111  182  227  268  263  260  213  155  114   82   72  2031
31707 Q   181  275  440  485  581  574  547  468  383  288  191  146  4557
31707 S   347  426  496  421  469  458  426  395  410  398  341  284  5045
31707 S'   98  163  258  258  312  311  287  255  228  174  108   74  2526
31770 B   -45  -13   38  205  327  368  346  271  174   68  -15  -54  1668
31770 D    73  112  204  235  264  257  261  215  149  107   66   56  1998
31770 Q   148  246  427  480  532  586  547  460  354  249  157  113  4299
31770 S   269  361  442  401  403  478  418  395  371  335  289  226  4419
31770 S'   75  134  223  245  268  329  286  246  205  142   91   58  2301
32165 B   -27   -7   76  208  290  276  255  219  166   90   22  -22  1547
32165 D   102  133  204  223  247  268  263  223  156  121   75   80  2094
32165 Q   161  260  390  429  472  429  393  360  321  264  133  127  3740
32165 S   172  292  334  315  321  221  182  198  283  296  156  152  2953
32165 S'   59  127  187  206  225  161  130  138  164  144   58   48  1646
32389 B   -30  -20   -1  116  327  347  320  242  139   26  -43  -41  1382
32389 D    43   91  192  283  319  294  284  229  158   98   47   32  2072
32389 Q    56  137  339  508  594  602  557  439  315  181   78   42  3849
32389 S    55  159  340  416  452  486  436  370  327  236  129   65  3487
32389 S'   13   46  147  225  275  307  273  209  157   82   31   10  1777
34186 B   -21   -8   42  234  348  365  358  270  152   48   -7  -23  1758
34186 D    71  119  206  218  259  267  265  224  160  100   58   44  1990
34186 Q   102  190  363  467  631  666  654  539  362  199   92   61  4327
34186 S   124  216  321  428  584  604  607  521  388  241  117   66  4217
34186 S'   31   72  157  249  373  399  389  315  202   99   35   18  2337
34740 B    -6   19  113  234  350  388  387  308  199   83   17   -2  2091
34740 D    80  121  188  231  282  284  276  237  177  126   77   59  2137
34740 Q   115  188  325  463  647  691  703  611  452  276  123   81  4676
34740 S   117  168  243  357  536  583  624  573  477  325  129   78  4214
34740 S'   34   68  137  231  365  408  427  375  275  150   46   22  2539
34927 B     3   36  122  216  328  366  381  312  204   90   22    0  6466
34927 D    75  113  179  225  274  284  275  240  181  128   67   58  2100
34927 Q   114  184  315  421  583  628  652  570  430  274  113   83  4366
34927 S   119  165  244  301  442  489  542  495  423  303  124   82  3748
34927 S'   39   70  136  196  309  344  377  330  249  146   47   25  2266
36096 B   -12    9  135  271  355  392  387  322  182   56  -20  -24  2053
36096 D    73  117  198  229  270  265  260  211  155  115   80   52  2024
36096 Q   108  203  419  537  662  686  662  571  414  251  126   74  4713
36096 S   133  249  459  530  626  641  614  604  485  337  167   76  4932
36096 S'   35   86  222  308  392  422  402  361  258  135   47   22  2689
36259 B   -39    1  117  263  357  367  367  308  190   64  -18  -42  1935
36259 D    80  112  176  216  258  252  249  209  154  117   82   67  1972
36259 Q   164  277  485  613  727  713  703  630  477  324  182  130  5425
36259 S   334  460  625  685  743  703  693  698  609  506  350  265  6621
36259 S'   85  166  309  398  469  461  455  420  323  206  100   62  3454
37126 B   -55  -15   53  182  269  286  303  268  206  106    3  -52  1552
37126 D   108  140  215  262  268  250  248  217  161  127   92   96  2185
37126 Q   232  312  470  487  522  526  565  517  444  372  215  203  4865
37126 S   323  381  427  338  382  406  464  457  471  481  316  341  4701
37126 S'  125  172  255  224  255  276  317  300  282  244  122  107  2680
