29111   .     .     .     .    0.01  0.03  0.08   .     .     .     .     .  
29263   .     .     .     .     .    0.02  0.02   .     .     .     .     .  
29282   .     .     .     .     .    0.07  0.12  0.01   .     .     .     .  
29313   .     .     .     .    0.02  0.02  0.06   .     .     .     .     .  
29328   .     .     .     .     .     .    0.05   .     .     .     .     .  
29379   .     .     .     .     .     .    0.19   .     .     .     .     .  
29570   .     .     .     .     .     .    0.07  0.01   .     .     .     .  
29594   .     .     .     .     .    0.04  0.03  0.01   .     .     .     .  
29612   .     .     .     .    0.02  0.06  0.15  0.03   .     .     .     .  
29645   .     .     .     .     .    0.02  0.08  0.07   .     .     .     .  
29789   .     .     .     .     .     .    0.04   .     .     .     .     .  
29866   .     .     .     .    0.01  0.22  0.43  0.14  0.01   .     .     .  
29939   .     .     .     .    0.06  0.06  0.30  0.24   .     .     .     .  
30054   .     .     .     .     .    0.11  0.21  0.03   .     .     .     .  
30089   .     .     .     .     .    0.24  0.75  0.12   .     .     .     .  
30230   .     .     .     .     .    0.06  0.07  0.02   .     .     .     .  
30252   .     .     .     .     .    0.29  0.64  0.11   .     .     .     .  
30309   .     .     .     .     .    0.01  0.01   .     .     .     .     .  
30372   .     .     .     .     .    0.01   .     .     .     .     .     .  
30385   .     .     .     .     .    0.05  0.14   .     .     .     .     .  
30433   .     .     .     .     .     .    0.01   .     .     .     .     .  
30521   .     .     .     .     .    0.09  0.15  0.04   .     .     .     .  
30554   .     .     .     .     .     .    0.01   .     .     .     .     .  
30612   .     .     .     .     .    0.05  0.06  0.04   .     .     .     .  
30636   .     .     .     .     .    0.03  0.09  0.03   .     .     .     .  
30650   .     .     .     .     .    0.03  0.01   .     .     .     .     .  
30673   .     .     .     .     .    0.02  0.04   .     .     .     .     .  
30710   .     .     .     .     .    0.02  0.08   .     .     .     .     .  
30758   .     .     .     .     .    0.26  0.37  0.12   .     .     .     .  
30777   .     .     .     .     .    0.27  0.42  0.06   .     .     .     .  
30844   .     .     .     .     .    0.09  0.28  0.05   .     .     .     .  
30879   .     .     .     .     .    0.13  0.10  0.01   .     .     .     .  
30925   .     .     .     .    0.01  0.20  0.24  0.10   .     .     .     .  
30935   .     .     .     .    0.02  0.10  0.21  0.02   .     .     .     .  
30949   .     .     .     .    0.01  0.17  0.33  0.05   .     .     .     .  
30965   .     .     .     .    0.02  0.17  0.46  0.11   .     .     .     .  
31004   .     .     .     .     .     .     .    0.01   .     .     .     .  
31137   .     .     .     .     .     .    0.02   .     .     .     .     .  
31253   .     .     .     .     .    0.01  0.06   .     .     .     .     .  
31369   .     .     .     .     .     .     .    0.01   .     .     .     .  
31416   .     .     .     .     .    0.03  0.14  0.04   .     .     .     .  
31707   .     .     .     .     .    0.13  0.18  0.08   .     .     .     .  
31770   .     .     .     .     .    0.01   .    0.01   .     .     .     .  
31961   .     .     .     .    0.01  0.02  0.09  0.12   .     .     .     .  
32076   .     .     .     .     .     .    0.04   .     .     .     .     .  
32098   .     .     .     .     .     .    0.01  0.01   .     .     .     .  
34110   .     .     .     .     .    0.10  0.37  0.38  0.02   .     .     .  
34123   .     .     .     .    0.01  0.15  0.48  0.70   .     .     .     .  
34152   .     .     .     .    0.04  0.42  1.02  0.89  0.02   .     .     .  
34163   .     .     .     .     .    0.43  1.13  0.76  0.02   .     .     .  
34186   .     .     .     .    0.01  1.22  2.13  1.84  0.05   .     .     .  
34579   .     .     .     .    0.24  3.71  6.70  5.53  0.22   .     .     .  
34720   .     .     .     .    0.02  0.14  1.17  0.75  0.01   .     .     .  
34740   .     .     .     .    0.07  0.78  3.72  3.13  0.12  0.01   .     .  
34866   .     .     .     .    0.23  3.81  8.41  6.55  0.26   .     .     .  
34880   .     .     .     .    0.07  1.14  3.77  2.25  0.04   .     .     .  
34927   .     .     .     .    0.01  0.38  2.35  2.51  0.17   .     .     .  
34949   .     .     .    0.02   .    0.08  0.92  1.20  0.08   .     .     .  
35011   .     .     .     .     .    1.38  1.50  1.18  0.04   .     .     .  
36038   .     .     .     .    0.05  0.04  0.31  0.23  0.01   .     .     .  
36064   .     .     .     .     .     .    0.07   .     .     .     .     .  
36096   .     .     .     .    0.01  0.47  0.90  0.31   .     .     .     .  
36229   .     .     .     .     .     .    0.04  0.03   .     .     .     .  
36307   .     .     .     .     .    0.14  0.56  0.18   .     .     .     .  
37001   .     .     .     .     .     .    0.38  0.55   .    0.02   .     .  
37061   .     .     .     .    0.08  1.64  5.56  4.77  0.20   .     .     .  
37107   .     .     .    0.01   .    0.01  0.14  0.09   .     .     .     .  
37228   .     .     .     .     .    0.01  0.04  0.06  0.01   .     .     .  
37470   .     .     .     .     .    0.01  0.10  0.14   .     .     .     .  
37472   .     .     .     .    0.01  0.02  0.26  0.26  0.01   .     .     .  
37663   .     .     .     .     .    0.05  0.20  0.23  0.07   .     .     .  
31152   .     .     .     .     .    0.01  0.09  0.01   .     .     .     .  
