20891 обледенение всех видов   0.56   1.22   8.42  14.59  18.71  19.20  20.69  17.56  15.40   6.20   5.75   6.09 127.68
20982 гололед                   .      .     0.32   0.27   0.09   0.04   0.04    .      .     0.02   0.04    .     0.81
20982 изморозь                  .     0.06   0.83   6.24   9.64   9.13   9.04   8.70   3.87   3.13   1.11    .    50.55
20982 обледенение всех видов   0.53   0.81   5.70   9.00   9.87   9.22   9.09   8.70   3.91   4.17   4.55   5.45  69.64
21432 гололед                  3.43   3.34   2.11   0.31    .      .      .      .      .     0.09   0.64   2.69  12.03
21432 изморозь                  .     0.34   2.00   8.54  14.03  11.14  10.89  10.14   9.33   6.29   2.72   0.31  72.27
21432 обледенение всех видов   8.14   7.80   9.20   9.09  14.03  11.14  10.89  10.14   9.33   6.37   3.86   7.42 102.46
21931 гололед                   .     0.03   0.15   0.03   0.09    .     0.03   0.03    .     0.03   0.03   0.27   0.66
21931 изморозь                  .      .     1.03   8.72  12.61  12.00  11.53  12.36   6.50   5.79   5.03   0.15  71.14
21931 обледенение всех видов   1.25   1.79   7.18   9.78  12.70  12.00  11.53  12.36   6.53   6.03   6.69   3.94  86.17
21946 гололед                  0.03   0.03   0.43   0.31   0.14   0.06    .      .     0.03   0.08   0.44   0.31   1.78
21946 изморозь                  .      .     0.86  12.60  23.06  25.43  24.43  21.64  13.78   7.69   4.28   0.06 129.19
21946 обледенение всех видов   1.25   2.51   6.77  13.06  23.17  25.49  24.43  21.64  13.81   7.83   6.00   4.31 144.95
21982 гололед                  1.20   1.49   2.37   1.51   0.97   0.23   0.49   0.14   0.17   0.17   1.86   2.83  12.73
21982 изморозь                  .     0.09   0.66   1.09   1.80   2.43   3.57   2.89   2.86   2.58   4.40   0.26  21.81
21982 обледенение всех видов   3.14   4.40   6.66   5.00   3.00   2.69   4.05   3.03   3.03   2.81   7.20   6.11  48.81
22113 гололед                   .      .     0.02   0.11   0.31   0.14   0.15   0.11   0.02   0.07   0.02    .     0.91
22113 изморозь                  .     0.02   0.11   1.40   4.00   4.09   5.30   3.37   2.81   0.41    .      .    20.94
22113 обледенение всех видов   0.04   0.04   1.96   8.00   7.00   6.23   6.72   4.33   4.77   5.28   5.66   2.15  50.85
22165 гололед                   .      .      .     0.21   0.11   0.19   0.34   0.18   0.50   1.53   1.49   0.46   4.90
22165 изморозь                  .      .      .     0.08   1.06   1.81   3.03   4.18   3.61   2.13   0.54    .    15.87
22165 обледенение всех видов   0.05   0.05   1.39   7.34   5.17   4.17   3.97   4.82   4.68   4.97   3.97   2.81  41.85
22217 гололед                   .      .      .     0.14   0.56   0.40   0.19   0.22   0.06   0.21   0.06    .     1.77
22217 изморозь                  .      .      .     0.39   1.69   3.98   4.19   2.93   1.89   0.51    .      .    15.09
22217 обледенение всех видов    .     0.02   0.54   4.89   5.33   6.21   5.13   3.87   4.79   5.19   5.02   0.43  40.26
22235 гололед                   .      .      .     0.18   0.34   0.13   0.33   0.07   0.02   0.05   0.16    .     1.21
22235 изморозь                  .      .     0.07   1.70   8.03   9.43   7.83   5.05   2.83   1.37   0.02   0.02  34.09
22235 обледенение всех видов   0.10    .     1.61   7.20  11.50  11.05   8.86   5.66   4.74   5.88   6.23   2.32  61.49
22471 гололед                   .      .      .     0.37   0.89   1.16   0.90   0.13   0.28   0.05   0.15   0.03   3.90
22471 изморозь                  .      .     0.08   1.58   7.42   9.55  10.21   7.13   5.56   2.33   0.13    .    43.51
22471 обледенение всех видов    .     0.03   0.69   3.87  10.24  11.79  11.62   8.10   7.74   4.26   2.03   0.64  60.33
22520 гололед                   .      .      .      .      .      .      .      .      .      .      .      .      .  
22520 изморозь                  .      .      .      .      .      .      .      .      .      .      .      .      .  
22520 обледенение всех видов    .      .      .      .      .      .      .      .      .      .      .      .      .  
22550 гололед                   .      .      .     0.65   1.31   0.85   0.98   0.62   0.23   0.34   0.02    .     4.91
22550 изморозь                  .      .     0.04   1.59   5.98   9.65  10.53   8.15   5.57   1.57   0.02    .    42.62
22550 обледенение всех видов   0.02   0.21   0.62   6.35  10.60  12.80  12.47   9.34   8.36   5.53   2.17   0.34  67.96
22619 гололед                   .      .      .     0.07   0.37   0.49   0.34   0.34   0.18   0.23   0.05    .     2.05
22619 изморозь                  .      .      .     0.12   1.70   3.84   4.82   3.18   3.11   0.45    .      .    17.09
22619 обледенение всех видов    .      .     0.14   2.51   4.49   6.21   6.27   4.68   5.64   2.61   1.36   0.05  33.66
22641 гололед                   .      .      .     0.26   0.96   1.37   0.89   0.45   0.19   0.19    .      .     4.26
22641 изморозь                  .      .     0.04   0.78   4.87   8.83  12.15   8.15   5.28   1.23    .      .    41.02
22641 обледенение всех видов    .      .     0.68   4.24   8.91  11.85  13.72   9.19   8.19   4.04   1.74   0.13  62.17
22676 гололед                   .      .      .     0.78   1.61   1.96   1.26   0.64   0.09   0.19   0.06    .     6.49
22676 изморозь                  .      .     0.06   0.87   3.54   5.02   5.11   3.26   3.38   0.45    .      .    21.49
22676 обледенение всех видов   0.04    .     1.49   8.24   9.46   9.04   7.43   5.00   7.00   5.55   3.34   0.64  56.66
22768 гололед                   .      .      .     0.37   1.11   1.26   0.70   0.57   0.09   0.21    .      .     4.26
22768 изморозь                  .      .     0.02   0.70   4.24   6.98   7.04   4.62   3.81   0.36    .      .    27.51
22768 обледенение всех видов   0.02    .     1.02   7.11  10.39  11.43  10.00   6.96   9.17   6.32   2.85   0.21  64.87
22802 гололед                   .      .      .     0.02   0.54   1.39   2.09   1.00   0.43   0.09    .      .     5.51
22802 изморозь                  .      .      .     0.28   1.02   3.52   4.77   4.72   3.04   0.45    .      .    17.70
22802 обледенение всех видов    .      .     0.22   2.96   6.46   9.65  10.96   8.32   9.09   4.91   0.81   0.02  52.98
22820 гололед                   .      .      .     0.17   0.91   0.67   1.26   0.57   0.32   0.15    .      .     4.02
22820 изморозь                  .      .      .     0.20   1.80   4.24   5.17   4.49   2.51   0.21    .      .    18.49
22820 обледенение всех видов    .      .     0.35   3.54   6.52   8.17   8.64   6.91   7.04   3.96   1.57   0.09  46.40
22837 гололед                   .      .      .     0.11   0.63   0.83   0.74   0.28   0.17   0.02   0.02    .     2.77
22837 изморозь                  .      .     0.02   0.28   2.57   5.09   6.81   4.66   3.79   0.55    .      .    23.60
22837 обледенение всех видов    .     0.06   0.40   4.59   9.00  10.57  11.34   8.21  10.19   6.13   1.70   0.04  61.72
23022 гололед                  1.03   0.58   0.75   0.95   1.62   1.00   0.50   0.13   0.45   1.08   3.08   3.93  14.98
23022 изморозь                  .      .     0.10   2.05   6.46   8.08   9.20   9.65   8.33   7.30   2.90   0.18  53.83
23022 обледенение всех видов   1.63   1.18   5.35   7.74   9.15   9.23   9.70   9.83   9.03   9.43   7.38   6.70  85.68
23032 гололед                  0.43   0.14   0.10   0.49   0.41   0.17   0.05    .     0.05   0.33   0.64   1.02   3.72
23032 изморозь                  .      .     0.02   2.29   4.32   5.63   5.71   5.19   3.30   3.29   1.76   0.05  30.63
23032 обледенение всех видов   0.90   0.55   3.44   5.76   5.15   5.88   5.81   5.21   3.40   4.38   4.02   3.64  46.63
23058 гололед                   .     0.03   0.07   0.48   0.75   0.40    .      .     0.08   0.08   0.45   0.10   2.19
23058 изморозь                  .      .     0.10   2.98   4.64   3.66   3.32   2.54   2.28   1.95   1.28   0.02  19.98
23058 обледенение всех видов   0.15   0.26   3.27   5.95   5.75   4.06   3.34   2.57   2.44   2.95   3.40   2.73  33.31
23074 гололед                   .      .     0.23   0.44   0.18   0.13   0.02    .      .     0.17   0.32    .     1.44
23074 изморозь                  .      .     0.13   3.23   3.46   3.08   3.02   2.56   1.51   0.78   0.44    .    17.80
23074 обледенение всех видов   0.05   0.28   5.00   8.44   3.92   3.25   3.05   2.61   1.73   3.05   5.27   4.55  40.15
23205 гололед                   .      .     0.02   0.70   1.09   1.13   1.11   0.45   0.38   0.40   0.30   0.04   5.55
23205 изморозь                  .      .     0.09   1.41   4.26   4.59   3.85   3.04   2.83   1.55   0.32    .    21.72
23205 обледенение всех видов   0.09   0.06   2.02   5.98   7.59   6.87   5.15   3.72   4.64   4.74   5.00   2.85  48.28
23242 гололед                   .     0.02   0.04   0.56   0.27    .     0.02   0.02   0.04   0.27   0.38   0.38   1.96
23242 изморозь                  .     0.02   0.07   3.07   5.73   5.20   5.72   4.46   3.74   3.09   1.74   0.06  32.11
23242 обледенение всех видов   0.04   0.15   3.24   6.98   6.33   5.20   5.79   4.46   3.87   4.33   4.51   3.09  46.81
23256 гололед                   .      .     0.16   1.30   0.62   0.22   0.07   0.15   0.11   0.26   0.80   0.28   3.89
23256 изморозь                  .      .     0.11   4.34   7.78   5.38   4.74   4.24   3.61   4.07   1.83   0.07  35.52
23256 обледенение всех видов   0.07   0.24   5.42  11.09   9.18   5.64   4.76   4.39   4.09   6.70   7.50   5.11  63.09
23274 гололед                   .      .     0.06   0.59   0.36   0.02   0.15    .      .     0.17   0.15   0.02   1.49
23274 изморозь                  .      .     0.06   2.09   6.24   6.15   6.30   5.36   2.43   0.96   0.21    .    29.36
23274 обледенение всех видов   0.02   0.17   4.51   8.24   7.40   6.22   6.47   5.45   3.09   4.47   6.60   3.30  55.30
23324 гололед                   .     0.02   0.04   0.80   1.84   1.44   1.13   0.72   0.56   0.20   0.33   0.02   7.00
23324 изморозь                  .      .     0.20   3.24   6.24   5.49   5.20   3.74   3.38   1.60   0.59   0.02  29.26
23324 обледенение всех видов   0.09   0.35   3.28   8.64  10.33   7.31   6.39   4.59   5.40   5.69   6.24   2.78  60.28
23330 гололед                   .      .      .     0.56   0.19    .      .     0.03   0.08   0.32   0.82   0.16   2.11
23330 изморозь                  .      .     0.24   3.56  11.19  13.65  13.05  10.38   5.86   1.55   0.53    .    58.74
23330 обледенение всех видов    .      .     2.27   7.11  11.62  13.65  13.11  10.41   6.24   3.84   5.42   1.68  73.82
23405 гололед                   .      .     0.02   1.33   1.63   2.37   1.13   0.28   0.36   0.66   0.40   0.06   8.13
23405 изморозь                  .      .     0.09   2.37  11.54  13.83  15.32  11.36   6.28   1.55   0.04    .    61.79
23405 обледенение всех видов    .     0.15   2.57   9.11  15.63  16.80  16.43  12.15   8.83   6.83   5.38   1.96  94.96
23445 гололед                   .      .     0.04   0.50   0.31   0.13   0.13    .      .     0.13   0.43   0.07   1.72
23445 изморозь                  .      .     0.04   1.95   5.27   6.98   5.61   4.57   2.00   0.83   0.24   0.02  27.11
23445 обледенение всех видов   0.04   0.13   2.93   6.50   6.38   7.11   5.72   4.59   2.49   3.17   4.48   2.33  45.17
23463 гололед                   .      .      .      .      .      .      .      .      .      .      .      .      .  
23463 изморозь                  .      .     0.19   0.19   0.12   0.36   0.21    .     0.11   0.09   0.05    .     1.27
23463 обледенение всех видов    .     0.16   2.56   4.45   0.80   0.43   0.21    .     0.77   2.48   3.43   1.42  16.34
23472 гололед                   .      .     0.04   1.20   0.70   0.35   0.06   0.13   0.13   0.11   0.13    .     2.79
23472 изморозь                  .      .     0.13   2.91   6.02   7.17   6.15   3.96   3.89   1.04   0.11    .    31.04
23472 обледенение всех видов    .     0.19   4.72  10.43   7.65   7.57   6.23   4.09   4.79   5.40   7.21   2.26  60.00
23552 гололед                   .      .     0.07   0.82   0.58   0.04   0.07   0.09   0.09   0.41   0.24    .     2.35
23552 изморозь                  .      .     0.09   2.14   7.04   8.69   8.15   6.76   3.29   1.17   0.07    .    36.89
23552 обледенение всех видов    .      .     1.89   6.82   8.07   8.80   8.30   6.89   3.64   3.70   3.13   1.33  51.78
23631 гололед                   .      .     0.11   1.16   0.91   0.09   0.04   0.06   0.13   0.51   0.26   0.02   3.21
23631 изморозь                  .      .     0.13   1.71   5.15   5.43   5.26   3.23   3.00   0.77   0.02    .    24.23
23631 обледенение всех видов   0.02   0.02   1.98   5.36   6.46   5.61   5.37   3.30   3.76   3.91   3.47   0.85  39.38
23662 гололед                   .      .     0.07   0.58   0.29   0.22   0.09    .     0.02   0.13   0.07   0.02   1.43
23662 изморозь                  .      .     0.07   0.70   2.11   3.62   2.89   1.65   1.45   0.40   0.05    .    12.70
23662 обледенение всех видов   0.05   0.04   3.32   7.33   3.64   4.04   3.20   1.74   2.66   4.27   4.64   1.55  35.20
23711 гололед                   .      .      .     0.91   1.02   1.28   0.45   0.26   0.06   0.40   0.11    .     4.40
23711 изморозь                  .     0.02    .     0.83   4.73   8.26   8.21   6.68   3.64   0.55   0.02    .    32.55
23711 обледенение всех видов   0.02   0.21   2.36   8.17   9.20  10.85   9.02   7.32   6.72   6.11   4.00   0.83  64.02
23724 гололед                   .      .      .     0.36   0.60    .     0.05    .     0.12   0.26   0.07    .     1.41
23724 изморозь                  .      .      .     0.36   1.28   1.86   0.84   0.98   0.74   0.16    .      .     6.05
23724 обледенение всех видов    .      .     1.42   3.26   2.65   1.91   0.98   1.07   1.86   2.95   1.91   0.33  17.80
23734 гололед                  0.02    .      .     0.50   0.78   0.31   0.09   0.02   0.11   0.33   0.15   0.04   2.30
23734 изморозь                  .      .      .     2.00   9.11  14.60  12.96   6.41   2.27   0.30    .     0.02  46.74
23734 обледенение всех видов   0.09   0.02   1.98   6.73  10.82  15.00  13.07   6.46   3.64   3.87   3.43   0.57  64.41
23867 гололед                   .      .      .     0.73   0.73   0.31   0.11   0.02   0.09   0.20   0.26    .     2.39
23867 изморозь                  .      .     0.05   1.20   4.73   6.84   5.70   4.13   3.07   0.67   0.04    .    26.07
23867 обледенение всех видов    .      .     2.16   8.09   7.38   7.29   5.98   4.43   5.24   4.91   4.22   0.44  49.26
23891 гололед                   .      .      .      .      .      .      .      .      .      .      .      .      .  
23891 изморозь                  .      .     0.04   0.28   0.33   0.57   0.30   0.30   0.43    .     0.04   0.02   2.28
23891 обледенение всех видов    .     0.04   2.89   4.96   0.89   0.61   0.30   0.30   1.19   4.06   4.66   0.43  20.19
23914 гололед                   .      .      .     0.75   1.98   2.73   1.56   0.49   0.32   0.22    .      .     7.90
23914 изморозь                  .      .      .     0.38   3.08   6.75   6.32   4.27   1.10   0.22    .      .    21.85
23914 обледенение всех видов   0.02   0.05   2.12   7.23   8.08  10.20   8.20   5.07   4.34   5.61   3.10   0.56  53.95
23921 гололед                   .      .     0.02   0.78   0.61   0.22   0.04   0.04   0.09   0.36   0.04    .     2.17
23921 изморозь                  .      .     0.02   0.87   2.48   3.43   1.79   1.79   1.60   0.19   0.02    .    12.04
23921 обледенение всех видов    .      .     1.40   4.57   3.43   3.72   1.87   1.85   2.64   3.32   2.30   0.30  25.15
23933 гололед                   .      .     0.07   1.04   1.22   0.63   0.15   0.06   0.33   0.81   0.43    .     4.64
23933 изморозь                  .      .     0.04   1.40   6.67  10.98  10.87   7.32   3.74   0.23    .      .    40.74
23933 обледенение всех видов    .     0.02   1.67   6.29   9.43  11.87  11.19   7.60   5.76   4.70   3.06   0.38  61.11
23955 гололед                   .      .     0.02   0.98   1.20   0.59   0.19   0.04   0.19   0.28   0.15    .     3.57
23955 изморозь                  .      .     0.06   1.50   8.20  13.54  14.26  10.91   6.72   0.81   0.04    .    55.55
23955 обледенение всех видов   0.02    .     2.77   8.98  11.54  14.50  14.72  11.19   9.26   5.91   4.60   0.49  83.23
23986 гололед                   .      .     0.11   0.33   0.20   0.04    .      .     0.04   0.02   0.02    .     0.74
23986 изморозь                  .      .     0.02   0.67   2.29   2.37   2.43   1.72   1.53   0.32    .      .    11.19
23986 обледенение всех видов   0.02   0.23   3.26   4.43   3.07   2.46   2.43   1.72   1.77   3.32   6.02   0.91  29.36
24507 гололед                   .      .      .      .      .      .      .      .      .      .      .      .      .  
24507 изморозь                  .      .      .     0.26   0.26   0.37   0.28   0.51   0.26   0.02    .     0.02   1.96
24507 обледенение всех видов    .     0.11   3.02   2.83   0.50   0.39   0.28   0.51   0.45   2.15   4.28   0.51  14.94
24738 гололед                   .      .      .      .      .      .      .      .      .      .      .      .      .  
24738 изморозь                  .      .     0.02   0.46   0.28   0.65   0.47   0.15   0.38   0.21    .     0.02   2.62
24738 обледенение всех видов    .      .     1.65   2.63   0.39   0.65   0.47   0.17   0.51   2.09   1.74   0.13  10.32
25062 гололед                  0.52   0.88   0.97   0.56   0.13   0.03    .      .      .     0.03   0.53   1.15   4.33
25062 изморозь                 0.15   0.28   1.41   3.84   6.56   9.28   8.06   6.85   4.03   6.94   5.88   1.30  50.86
25062 обледенение всех видов   2.45   4.09   5.81   4.78   6.75   9.31   8.09   6.85   4.06   7.00   7.18   4.58  65.64
25173 гололед                  0.66   1.55   3.03   3.06   3.11   1.09   1.43   0.33   0.64   0.38   3.13   3.45  19.95
25173 изморозь                  .      .     0.68   1.82   4.77   8.54   7.65   6.36   4.94   6.62   6.03   0.36  44.24
25173 обледенение всех видов   3.19   5.06   9.74   8.18   8.00   9.71   9.03   6.70   5.61   7.03  11.91   7.76  84.16
25282 гололед                  0.29   0.59   1.36   1.09   0.84    .     0.06   0.03    .     0.03   0.88   1.45   5.92
25282 изморозь                  .      .     0.15   1.73   2.97   4.09   5.09   4.00   3.71   3.94   4.42   0.82  28.41
25282 обледенение всех видов   1.59   2.44   6.18   6.24   4.03   4.21   5.14   4.03   3.71   4.17   7.15   4.79  48.81
25378 гололед                   .      .     0.06   0.09   0.35   0.51   0.50   0.33   0.61   0.22   0.34   0.11   3.08
25378 изморозь                  .      .      .     0.09   0.44   1.29   2.11   1.78   1.42   1.25   0.71   0.09   9.08
25378 обледенение всех видов   0.03   0.26   2.11   3.54   2.35   2.11   2.92   2.50   2.47   2.47   7.31   2.31  29.78
25399 гололед                   .      .     0.29   0.66   0.68   0.66   0.17   0.31   0.06   0.25   4.03   3.18   9.89
25399 изморозь                  .      .      .     0.49   1.65   5.00   5.92   4.69   6.50   5.72   3.17   0.24  33.03
25399 обледенение всех видов   0.26   0.51   4.74   8.09   4.26   6.00   6.33   5.42   6.81   7.28   9.83   5.62  63.78
25400 гололед                   .      .      .      .      .      .      .      .      .      .      .      .      .  
25400 изморозь                  .      .     0.04   0.96   0.96   0.22   0.15    .     0.04   0.02    .      .     2.32
25400 обледенение всех видов   0.11   0.30   2.78   1.26   0.96   0.22   0.15    .     0.04   0.13   1.53   0.72   8.06
25428 гололед                   .      .      .      .      .      .      .      .      .      .      .      .      .  
25428 изморозь                  .      .     0.07   1.09   3.21   3.02   2.09   0.78   0.16   0.07    .      .    10.24
25428 обледенение всех видов   0.11   0.41   2.80   2.14   3.28   3.05   2.11   0.78   0.31   0.62   2.63   0.50  18.27
25538 гололед                   .      .      .      .      .      .      .      .      .      .      .      .      .  
25538 изморозь                  .      .      .     0.10   0.10   0.11   0.05   0.10   0.02   0.28   0.05    .     0.73
25538 обледенение всех видов    .     0.24   2.15   1.65   0.43   0.18   0.10   0.10   0.15   0.93   3.64   0.68   9.25
25563 гололед                   .      .      .     0.24   0.50   0.33   0.74   0.02   0.06    .     0.22   0.17   2.26
25563 изморозь                  .      .      .     1.52   3.22   4.76   5.13   3.98   3.21   3.51   2.43   0.17  27.68
25563 обледенение всех видов    .     0.15   2.02   4.48   4.96   5.50   6.02   4.13   3.43   4.83   9.00   1.89  45.81
25594 гололед                   .      .      .     0.05   0.16   0.57   0.65   0.22   0.06   0.06   0.26   0.20   2.17
25594 изморозь                  .      .     0.02    .     0.07   0.33   0.85   0.72   0.79   0.45   0.26    .     3.43
25594 обледенение всех видов   0.02   0.02   2.09   5.28   3.60   1.98   2.33   1.65   1.36   2.28   6.20   2.09  27.62
25677 гололед                   .      .      .     0.21   0.73   1.53   1.75   1.17   0.64   0.36   0.66   0.29   7.14
25677 изморозь                  .      .      .     0.18   0.33   1.41   2.00   2.03   1.56   1.00   1.11   0.11   9.58
25677 обледенение всех видов    .     0.09   2.29   5.74   3.67   3.85   4.28   3.69   2.44   2.42   5.97   2.14  35.44
25705 гололед                   .      .      .      .      .      .      .      .      .      .      .      .      .  
25705 изморозь                  .      .     1.07   6.15   7.33   5.63   6.34   6.74   7.43   4.11   0.09    .    44.30
25705 обледенение всех видов    .     0.53   4.07   6.96   7.33   5.63   6.36   6.74   7.43   4.60   2.55   0.60  52.13
25927 гололед                   .      .      .      .     0.05    .      .     0.27   0.09   0.09   0.23   0.16   0.87
25927 изморозь                  .      .      .     0.07   0.63   0.73   1.56   1.36   2.14   3.09   0.98    .    10.20
25927 обледенение всех видов    .      .     0.63   4.19   1.98   0.88   1.60   1.57   2.28   4.42   5.11   0.51  22.20
25932 гололед                   .      .      .     0.07   0.05    .      .      .      .     0.05   0.63   0.24   1.00
25932 изморозь                  .      .      .     0.02    .     0.16   0.30   0.05   0.43   0.20   0.22    .     1.28
25932 обледенение всех видов    .      .     0.52   2.70   1.47   0.65   0.53   0.17   0.64   1.89   4.15   0.70  12.62
26063 гололед                   .      .      .     0.02   0.39   0.91   1.26   0.74   0.17   0.09    .      .     3.55
26063 изморозь                  .      .      .     0.04   0.54   2.26   2.87   3.53   2.04   0.15    .      .    11.38
26063 обледенение всех видов    .     0.07   0.17   2.89   6.04   8.33   9.19   8.09   8.55   4.91   0.72   0.02  48.62
26157 гололед                   .     0.02    .     0.15   1.17   1.96   1.89   1.51   0.53   0.11    .      .     7.23
26157 изморозь                  .      .      .     0.15   0.76   4.38   6.06   3.85   2.28   0.21    .      .    17.49
26157 обледенение всех видов    .     0.02   0.11   2.17   6.37  10.64  12.15   8.28   8.40   4.04   0.47    .    52.02
26275 гололед                   .      .      .     0.23   0.84   1.79   1.60   1.02   0.25   0.16    .      .     5.73
26275 изморозь                  .      .      .     0.07   1.51   4.02   3.78   3.25   1.32    .      .      .    13.60
26275 обледенение всех видов    .      .     0.14   2.30   7.09  10.47  10.20   7.80   7.75   4.02   0.41   0.02  48.87
26359 гололед                   .      .      .     0.15   1.00   1.67   1.68   0.96   0.30   0.09    .      .     5.74
26359 изморозь                  .      .      .     0.15   1.24   2.60   3.11   2.55   0.91   0.09    .      .    10.51
26359 обледенение всех видов    .      .     0.17   1.87   6.15   8.33   8.49   6.91   6.43   3.51   0.43   0.02  41.79
26781 гололед                   .      .     0.02   0.41   2.72   5.50   3.28   2.26   0.98   0.21    .      .    15.19
26781 изморозь                  .      .      .     0.24   1.72   5.35   6.17   4.87   2.21   0.28    .      .    20.68
26781 обледенение всех видов    .     0.04   0.30   3.04   8.74  13.63  12.60  10.04   8.40   4.04   0.47   0.02  60.79
26997 гололед                   .      .      .     0.15   0.93   2.77   1.17   1.04   0.43   0.09    .      .     6.43
26997 изморозь                  .      .      .     0.02   1.41   3.93   4.87   3.28   1.30    .      .      .    14.59
26997 обледенение всех видов    .      .     0.11   1.41   5.80   9.68   9.41   7.35   6.15   2.20   0.13    .    41.57
27037 гололед                   .      .      .     0.48   1.78   2.28   1.43   1.06   0.32   0.19   0.02    .     7.47
27037 изморозь                  .      .      .     0.61   3.39   6.57   7.60   6.91   4.79   0.30    .      .    29.94
27037 обледенение всех видов    .      .     0.55   5.41  10.33  11.67  11.66  10.43  10.83   5.15   1.53   0.02  67.00
27051 гололед                   .      .      .     0.40   1.84   1.74   1.44   0.78   0.27   0.18    .      .     6.47
27051 изморозь                  .      .      .     0.47   3.19   5.35   6.47   4.73   3.40   0.31    .      .    23.51
27051 обледенение всех видов   0.07   0.02   0.77   5.70   9.77   9.58  10.18   7.07   9.13   5.27   1.98   0.11  58.49
27333 гололед                   .      .     0.02   0.64   2.18   4.18   2.54   1.48   0.78   0.22   0.04    .    11.93
27333 изморозь                  .      .      .     0.31   2.69   5.29   6.07   5.30   1.87   0.15    .      .    21.50
27333 обледенение всех видов   0.02   0.04   0.61   4.64   9.73  11.98  11.04   8.63   7.87   4.78   1.22    .    59.98
27459 гололед                   .      .      .      .      .      .      .      .      .      .      .      .      .  
27459 изморозь                  .      .      .      .      .      .      .      .      .      .      .      .      .  
27459 обледенение всех видов    .      .      .      .      .      .      .      .      .      .      .      .      .  
27595 гололед                   .      .      .     0.36   1.44   1.86   0.78   0.63   0.30   0.19    .      .     5.34
27595 изморозь                  .      .      .     0.09   1.73   4.73   4.87   3.98   2.34   0.13    .      .    17.30
27595 обледенение всех видов   0.02    .     0.17   2.58   6.20   7.93   6.59   6.04   5.51   2.15   0.26   0.04  36.34
27612 гололед                   .      .      .     0.11   0.87   1.98   1.15   0.66   0.38   0.06    .      .     5.15
27612 изморозь                  .      .      .     0.09   0.85   1.72   1.70   1.68   0.64   0.09    .      .     6.70
27612 обледенение всех видов    .     0.02   0.34   3.33   7.83   8.76   7.53   6.00   7.34   3.91   0.45    .    45.09
27648 гололед                   .      .      .     0.22   1.51   2.33   1.04   0.91   0.22   0.02    .      .     6.17
27648 изморозь                  .      .      .     0.38   3.00   6.00   6.30   4.96   2.76   0.07    .      .    23.26
27648 обледенение всех видов    .      .     0.27   3.16   8.42  10.98   9.96   8.74   7.54   2.96   0.62   0.02  52.09
27675 гололед                   .      .     0.02   0.20   0.77   0.80   0.40   0.38   0.24   0.05    .      .     2.80
27675 изморозь                  .      .      .     0.14   1.02   1.89   2.36   2.24   1.38   0.02    .      .     8.96
