22641  5  18.62  12.38  10.01   8.24   2.81   0.78   0.05   0.00
22641  6  17.10  12.90  10.71   9.00   3.73   1.68   0.33   0.09
22641  7  18.53  12.47  10.63   9.15   4.06   2.04   0.48   0.15
22641  8  17.33  13.67  11.44   9.86   4.47   2.19   0.47   0.14
22641  9  13.58  16.41  13.70  11.53   4.58   1.76   0.28   0.05
22641 10  11.32  19.68  16.10  13.34   4.57   1.22   0.11   0.00
22641 11   9.72  20.28  15.76  12.43   3.08   0.61   0.04   0.00
22641 12  10.01  20.99  15.62  11.67   2.29   0.37   0.00   0.00
22641 13 172.44 192.80 149.32 117.56  35.44  11.57   1.80   0.43
22676  1   9.05  21.95  15.88  10.84   1.25   0.07   0.00   0.00
22676  2  10.73  17.50  12.46   8.27   0.68   0.00   0.00   0.00
22676  3  14.93  16.07  11.55   8.00   1.00   0.07   0.00   0.00
22676  4  16.50  13.50  10.36   7.71   1.68   0.45   0.02   0.00
22676  5  16.54  14.46  11.48   9.05   3.00   0.96   0.16   0.04
22676  6  15.75  14.25  11.45   9.34   3.89   1.59   0.34   0.11
22676  7  17.07  13.93  11.50   9.43   4.20   1.95   0.57   0.14
22676  8  15.11  15.89  13.18  10.77   4.79   1.73   0.41   0.05
22676  9  12.43  17.57  14.46  11.68   3.89   1.00   0.14   0.00
22676 10  10.05  20.95  16.61  12.82   3.55   0.80   0.11   0.00
22676 11   8.27  21.73  16.25  12.09   2.11   0.21   0.00   0.00
22676 12   8.16  22.82  16.80  11.73   1.48   0.07   0.00   0.00
22676 13 154.59 210.63 161.98 121.73  31.52   8.91   1.75   0.34
22768  1  10.88  18.46  13.05   9.27   1.11   0.07   0.00   0.00
22768  2  11.92  15.02  10.07   7.06   0.79   0.06   0.00   0.00
22768  3  14.88  14.70  10.48   7.51   1.05   0.12   0.00   0.00
22768  4  16.71  11.92   9.21   7.07   1.73   0.45   0.03   0.00
22768  5  16.65  12.69  10.27   8.40   2.69   0.92   0.15   0.02
22768  6  15.54  12.85  10.94   9.24   3.79   1.63   0.40   0.14
22768  7  16.72  12.63  10.58   9.11   4.02   1.85   0.53   0.18
22768  8  15.53  14.05  11.69   9.82   4.22   1.84   0.50   0.19
22768  9  12.61  15.79  12.86  10.53   3.58   1.27   0.15   0.03
22768 10  11.62  17.73  13.60  10.86   2.98   0.73   0.07   0.02
22768 11  10.68  17.72  12.89   9.69   1.67   0.30   0.02   0.00
22768 12  10.04  19.53  14.11  10.27   1.34   0.15   0.01   0.00
22768 13 163.77 183.09 139.75 108.85  28.95   9.39   1.85   0.57
22802  1  11.77  19.20  14.04  10.74   2.24   0.44   0.01   0.00
22802  2  12.56  15.66  11.34   8.39   1.61   0.20   0.00   0.00
22802  3  17.21  13.77  10.14   7.79   1.73   0.20   0.01   0.00
22802  4  17.97  12.01   9.39   7.46   1.96   0.53   0.00   0.00
22802  5  19.93  11.06   8.91   7.40   2.50   0.80   0.14   0.03
22802  6  17.26  12.74  10.60   8.80   3.77   1.53   0.21   0.06
22802  7  18.20  12.79  10.56   8.83   3.80   1.47   0.31   0.11
22802  8  16.81  14.09  12.00  10.19   4.84   2.44   0.53   0.21
22802  9  14.36  15.64  12.31  10.06   4.30   1.71   0.40   0.10
22802 10  14.59  16.37  12.99  10.99   4.56   1.60   0.21   0.06
22802 11  11.04  18.91  14.59  11.84   4.23   1.26   0.13   0.00
22802 12  10.57  20.41  15.06  11.97   3.33   0.86   0.07   0.00
22802 13 182.27 182.66 141.93 114.44  38.87  13.04   2.04   0.57
22820  1  10.87  18.95  12.84   8.68   1.23   0.20   0.01   0.00
22820  2  11.56  15.62  11.09   7.53   0.70   0.09   0.00   0.00
22820  3  15.61  14.22  10.23   7.25   1.16   0.18   0.01   0.00
22820  4  16.85  12.01   9.01   6.97   1.70   0.35   0.08   0.00
22820  5  18.18  11.65   9.24   7.63   2.99   1.04   0.15   0.03
22820  6  15.76  13.10  10.77   8.92   3.78   1.62   0.37   0.08
22820  7  17.10  12.72  10.96   9.59   4.42   2.01   0.56   0.20
22820  8  16.05  14.16  12.20  10.53   4.66   2.20   0.62   0.25
22820  9  13.72  15.14  12.43  10.46   4.15   1.75   0.37   0.10
22820 10  13.24  16.58  12.92  10.48   3.22   1.09   0.09   0.00
22820 11  10.35  18.51  13.54  10.30   2.25   0.70   0.04   0.00
22820 12   9.90  19.92  13.76   9.97   1.65   0.16   0.01   0.00
22820 13 169.19 182.58 139.00 108.34  31.90  11.39   2.30   0.66
22837  1  12.16  17.22  12.50   8.98   1.49   0.17   0.00   0.00
