21931 2     .     .  1967  1992  1966  1978  1973  1980  1971  1972  1981  1968  1966
21931 3     .     .  1974     .     .  1981     .     .     .     .  1991     .     .
21946 1     .     1     3     8    14    13    10    10    12     7    10     1    52
21946 2     .  1972  2001  1967  1966  1985  1968  1985  2010  1966  2003  1982  1985
21946 3     .     .     .  1973     .     .  1982     .     .  1969     .  2004     .
21982 1     .     3     9    18    27    22    23    20    17    20     9     4    98
21982 2     .  1967  1976  1976  1972  2011  1977  1970  2001  1980  1977  1974  1976
21982 3     .     .     .     .     .     .     .  2001     .     .  1985     .     .
22113 1     .     .     2    13    17    17    22    17    12    17     4     3    75
22113 2     .     .  1978  1978  1983  1970  1973  1968  1973  1978  1968  1982  1978
22113 3     .     .     .     .     .  1980     .     .     .     .  1980     .     .
22165 1     1     .     .     5    20    23    22    21    23    16     9     3    97
22165 2  1976     .     .  1978  1983  1986  1979  1998  2003  1992  1980  1982  1983
22165 3     .     .     .     .     .     .  1989     .     .  1999     .     .     .
22217 1     .     .     .     8    10    15    13    12     9     8     3     2    44
22217 2     .     .     .  1978  1983  1966  1981  1971  1968  1978  1982  1982  1981
22235 1     .     .     .     2     4     9    10     7     5     6     2     .    28
22235 2     .     .     .  1971  1968  1981  1983  1984  1967  1968  1979     .  1981
22235 3     .     .     .  1978     .     .     .     .  1981     .     .     .     .
22471 1     .     .     .     2     5     6     8     6     7     5     3     .    26
22471 2     .     .     .  1984  1988  1987  1990  1986  2003  1986  2000     .  1984
22471 3     .     .     .     .     .     .     .     .     .     .     .     .     .
22520 1     .     .     .     4     8    12    14    12     8     9     2     .    40
22520 2     .     .     .  2006  1988  1991  1989  2001  1994  1992  2002     .  1992
22520 3     .     .     .     .  1992     .     .     .  1995     .  2008     .     .
22550 1     .     .     .     2     7    10     7     8     6     5     3     .    31
22550 2     .     .     .  1968  1983  1975  1967  1967  1966  1979  2000     .  1968
22550 3     .     .     .  1977     .     .  1972  1980     .     .     .     .     .
22619 1     .     .     .     3     8     9    12    11     5     9     2     .    35
22619 2     .     .     .  1988  1995  1985  1984  1987  1984  1988  1995     .  1984
22619 3     .     .     .  1992     .     .     .     .  1997     .  1996     .     .
22641 1     .     .     1     5    10    12    13    14    10     5     5     .    48
22641 2     .     .  1983  1978  1983  1966  1967  1968  1968  1966  2000     .  1968
22641 3     .     .     .     .     .     .  1981     .     .  1979     .     .     .
22676 1     .     .     .     7    12    13    11    13    13     5     2     .    45
22676 2     .     .     .  1978  1968  1975  1973  1972  2003  1978  1981     .  1972
22676 3     .     .     .     .     .     .     .     .     .  1985  2002     .     .
22768 1     .     .     .     7    10    18    16     7     9     6     2     .    40
22768 2     .     .     .  1978  1983  1975  1973  1968  1971  1976  1980     .  1973
22768 3     .     .     .     .     .     .     .  1973     .     .  2008     .  1975
22802 1     .     .     .     3     8    20     9    11     6     2     .     .    33
22802 2     .     .     .  1980  1980  1966  1983  1971  1967  1968     .     .  1981
22802 3     .     .     .     .     .     .  1984     .  1971  1985     .     .     .
22820 1     .     .     .     3    14    13    12    11     9     5     .     .    38
22820 2     .     .     .  1975  1980  1974  1981  1976  1977  1976     .     .  1974
22820 3     .     .     .  1988     .     .  1997     .     .     .     .     .     .
22837 1     .     .     .     3     8    10    12     8     7     5     1     .    40
22837 2     .     .     .  1985  1980  1980  1984  1980  1977  1979  1984     .  1980
22837 3     .     .     .  1988  1983     .     .     .     .     .  2000     .     .
23022 1     .     .     2    18    19    26    26    25    24    16     8     3   128
23022 2     .     .  1986  1966  1975  1975  1988  1984  1985  2005  1974  1981  1975
23022 3     .     .     .     .     .     .     .  2012     .     .  1981  1992     .
23032 1     .     .     1    14    23    19    22    17    22    18    13     4   116
23032 2     .     .  1986  1988  1988  1984  1988  1996  1986  1984  1978  1983  1988
23032 3     .     .     .     .     .  1992     .     .     .     .     .     .     .
23058 1     .     .     3    11    18    18    21    18    16    17    17     5   105
23058 2     .     .  1986  1971  1969  1980  1981  1972  2003  1972  1978  1971  1978
23058 3     .     .     .     .     .  1989     .  1978     .     .     .     .     .
23074 1     .     .     3    16    20    19    27    23    18    18    13     4   104
23074 2     .     .  1973  1973  1983  1975  1981  1996  1975  1991  1996  1997  1983
23074 3     .     .  1986  1992     .  1988     .     .  1998     .     .     .  1993
23205 1     .     .     1     2     6     7     8    11     8     5     2     .    28
23205 2     .     .  1988  1988  1988  1984  1988  2003  1986  1984  1991     .  2003
23205 3     .     .     .  1990     .  1990  1990     .  2003     .  1997     .     .
23242 1     .     .     2    12    19    20    23    18    22    17    15     4   105
23242 2     .     .  1986  1998  1969  1967  2008  1972  1968  1969  1974  1987  1968
23242 3     .     .     .     .  1971  1984     .     .     .  1989  1975     .     .
23256 1     .     .     4    13    18    23    24    24    19    19    14     2   112
23256 2     .     .  1986  1973  1976  1974  1981  1996  1993  2005  1978  1970  1978
23256 3     .     .     .  1998     .     .     .     .     .     .  1993  1971     .
23274 1     .     .     4    16    21    21    28    16    14    13     6     1    97
23274 2     .     .  1986  1989  1983  1988  1981  1980  1978  1985  1979  1968  1981
23274 3     .     .     .     .     .     .     .     .  1985     .     .  2004     .
23324 1     .     .     2    10    16    19    17    14    12     8     5     2    75
23324 2     .     .  1976  1978  1966  1974  1966  1972  1968  1988  1985  1979  1978
23324 3     .     .     .     .     .     .  1978  1978     .  2005     .     .     .
23330 1     .     .     .     4     7     8    10     7    10    13     6     3    35
23330 2     .     .     .  1973  2011  1973  1973  1991  1974  2005  2004  1982  1973
23330 3     .     .     .  1992     .  1995     .     .     .     .     .     .     .
23383 1     .     1     4     9     6     6     6     6     6    14     6     4    37
23383 2     .  1968  1998  1966  1971  1967  1970  1978  1969  1971  1970  1968  1968
23405 1     .     .     1     9    14    16    16    12    13    11     4     1    73
23405 2     .     .  1972  1966  1968  1975  1987  1967  1968  1966  2002  1985  1968
23405 3     .     .     .  1978     .  1980     .  1968     .  1971     .  2007     .
23445 1     .     .     5    10    14    15    15    14    23    14     9     3    65
23445 2     .     .  1986  2004  1971  1975  1967  1972  1968  1969  1972  1968  1966
23445 3     .     .     .     .     .     .     .     .     .     .     .     .  1975
23463 1     .     .     .     6    13    11     9     9    23    12    10     2    67
23463 2     .     .     .  1966  1976  1967  1971  1978  1968  1968  1968  1968  1968
23472 1     .     .     .    14    18    16    22    16    22    15     5     4   101
23472 2     .     .     .  1966  1969  1967  1967  1968  1968  1968  1967  1968  1968
23472 3     .     .     .     .     .     .     .     .     .     .  1968     .     .
23552 1     .     .     4    12    10    16    13    14    17    12     4     1    82
23552 2     .     .  1986  2004  2001  2001  2002  2002  2001  2003  2009  1999  2001
23552 3     .     .  2002     .  2004     .     .     .     .     .     .     .     .
23631 1     .     .     3     6    12    10    10     8     9     6     4     2    35
23631 2     .     .  1976  1966  1971  1975  1993  1974  1979  1988  1978  1982  1971
23631 3     .     .     .  1978     .     .     .  1979     .     .     .     .     .
23662 1     .     .     2     8    15    13    15    14    13    10     4     1    64
23662 2     .     .  1996  1991  1983  1973  1983  1987  1974  1986  1998  1992  1986
23662 3     .     .     .     .     .  1995     .     .     .     .     .     .     .
23678 1     .     .     .     8    12    14    16    12    13     6     2     .    54
23678 2     .     .     .  1977  1975  1972  1973  1972  1975  1974  1972     .  1973
23678 3     .     .     .     .     .  1973     .     .     .     .     .     .  1975
23711 1     .     .     .     8    14    11    11     9    10     9     1     .    40
23711 2     .     .     .  1975  1983  1967  1981  1968  1968  1985  1972     .  1971
23711 3     .     .     .     .     .  1970  1987  1979     .     .  1974     .  1983
23724 1     .     .     1     7     6    10    10     7     7    10     5     .    40
23724 2     .     .  1993  1990  1988  1995  1992  1994  1991  1992  1990     .  1992
23724 3     .     .     .     .  1995     .     .     .  1995     .     .     .     .
23734 1     .     .     4     7     9    12    14     9    11     8     3     1    39
23734 2     .     .  1976  1990  1978  1975  2000  2000  2001  1988  1983  1982  2000
23734 3     .     .  1986     .     .     .     .     .     .     .     .     .     .
23867 1     .     .     1     5    12    12    13    11    10     6     3     2    45
23867 2     .     .  1973  1998  1970  1989  1966  1966  1969  1968  1983  1968  1966
23867 3     .     .     .     .     .  1995     .     .     .  1984     .     .     .
23884 1     .     .     .     5     7     6    14     8     9     4     1     .    28
23884 2     .     .     .  1966  1966  1967  1967  1966  1968  1968  1966     .  1966
23884 3     .     .     .     .     .     .     .     .  1969     .     .     .     .
23891 1     .     1     .     3     5     3     5     3     4     4     2     .    16
23891 2     .  1970     .  1974  1971  1972  1967  1972  1977  1966  1972     .  1971
23891 3     .     .     .     .     .  1979     .     .     .     .  1977     .     .
23914 1     .     .     2     8    18    20    22    14    13     8     1     .    86
23914 2     .     .  1973  1975  1973  1973  1971  1972  1973  1985  1990     .  1973
23914 3     .     .  1976     .     .     .     .  1974     .     .  1996     .     .
23921 1     .     .     2     4     6     8    14     8    10     3     2     .    29
23921 2     .     .  1973  1979  1984  1978  1987  1998  1973  1980  1986     .  1979
23921 3     .     .  1996     .  1985     .     .     .     .  1989     .     .     .
23933 1     .     .     2     7    13    13    13    11    17    10     4     .    56
23933 2     .     .  1973  1969  1972  1983  1987  1972  2001  1984  1969     .  1970
23933 3     .     .  1976     .     .     .  2002  1986     .     .     .     .     .
23955 1     .     .     .    11    17    18    18    16    18    11     6     2    83
23955 2     .     .     .  1977  1983  1982  1978  1976  1977  1984  1983  1968  1978
23955 3     .     .     .     .     .     .     .     .     .     .     .  1984     .
23966 1     .     .     1     2     8     5     8     6     8     5     3     .    26
23966 2     .     .  2002  1966  1983  1967  2002  1966  1969  1968  2009     .  1966
23966 3     .     .     .     .     .     .     .  2004     .     .     .     .     .
23986 1     .     .     2    15    18    18    18    16    24    19     7     2    95
23986 2     .     .  1973  1985  1983  1995  1967  1984  1975  1984  1983  1992  1984
23986 3     .     .  1992  1993     .     .     .     .     .     .  1985     .     .
24125 1     .     .     2     6     5     3     2     4     5     4     4     2    15
24125 2     .     .  1969  1982  1985  1984  1972  1993  1985  1972  1980  1968  1973
24125 3     .     .  1973     .     .     .  2010     .     .  1977     .  2003     .
24136 1     .     1     .     6     4     6     2     4     3     5     3     1    12
24136 2     .  1969     .  1983  1970  1997  1970  1988  1988  1988  1998  1970  1988
24143 1     .     .     2    14    20    16    12    10    16     8     4     1    66
24143 2     .     .  1966  1971  1983  1984  1973  1978  1968  1977  1967  1971  1967
24266 1     .     .     .     .     1     .     .     1     1     1     .     .     2
24266 2     .     .     .     .  1966     .     .  1966  1971  1977     .     .  1966
24266 3     .     .     .     .     .     .     .     .  1981  2000     .     .     .
24329 1     .     .     .     1     1     1     2     3     1     2     2     .     4
24329 2     .     .     .  1979  1981  1967  1967  2012  1967  1968  1968     .  1967
24329 3     .     .     .     .  2004  1981     .     .     .  1977     .     .  1968
24343 1     .     .     2    14    17    15     8    11    10    12     3     1    64
24343 2     .     .  1969  1971  1983  1975  1973  1978  1975  1969  1976  1974  1975
24343 3     .     .  1980  1983     .     .  1983     .     .     .  1979     .     .
24382 1     .     .     1     1     2     1     2     2     3     3     2     2     9
24382 2     .     .  1967  1974  1966  1966  1967  1989  1985  1969  1970  1982  1970
24382 3     .     .  1970  1977  1976  1972  1970     .     .     .     .     .     .
24507 1     .     .     1    10     7     5     8     4     6     4     3     .    26
24507 2     .     .  1976  1975  1978  1976  1971  1980  1975  1969  1973     .  1975
24507 3     .     .     .     .     .  1977     .     .  1977  1976     .     .     .
24606 1     .     2     .     4     5     3     6     2     4    10     4     .    27
24606 2     .  1967     .  1969  1974  1969  1971  1974  1968  1970  1968     .  1970
24606 3     .     .     .  1974     .  1970     .  1995  1975     .  1974     .     .
24641 1     .     .     1     5     3     4     2     2     1     2     3     .    11
24641 2     .     .  1967  1971  1967  1984  1967  1979  1972  1970  1999     .  1967
24641 3     .     .     .     .  1970     .  1973  1998  1975  1972     .     .     .
24661 1     .     .     .     2     5     5     2     2     5     6     .     .    12
24661 2     .     .     .  1966  1969  1968  1969  1973  1970  1966     .     .  1966
24661 3     .     .     .  1969     .     .  1976  1985     .     .     .     .     .
24671 1     .     .     2     3     5     5     4     4     3     3     1     .    12
24671 2     .     .  1975  1967  1999  1968  2002  2002  1967  1977  1998     .  2002
24671 3     .     .     .  1968  2011     .  2003     .     .  2001  2002     .  2003
24688 1     .     .     2     2     2     .     1     .     1     2     1     .     4
24688 2     .     .  1966  1973  1995     .  1980     .  1998  1969  1968     .  1966
24688 3     .     .     .  1994     .     .     .     .     .  2003  1970     .  1968
24713 1     .     .     1     9    11     8     9     4    11    10     2     .    26
24713 2     .     .  1981  1977  1983  1984  1967  1978  1975  1969  1980     .  1975
24713 3     .     .     .     .     .     .     .  1979     .     .     .     .     .
24738 1     .     .     .     9    12    14    15     6     6     6     2     .    48
24738 2     .     .     .  1977  1967  1984  1967  1984  1975  1968  1980     .  1967
24738 3     .     .     .     .     .     .     .     .  1982     .     .     .     .
24790 1     .     1     5     8     9     6    13    11    13     7     5     1    40
24790 2     .  1992  1973  1985  1981  1966  1969  1969  1995  1990  1978  1978  1969
24790 3     .     .     .     .     .  1983     .  1985     .     .     .  1982     .
24817 1     .     .     .     2     7     2     7     2     6     7     .     .    21
24817 2     .     .     .  1968  1967  1967  1967  1966  1969  1969     .     .  1967
24817 3     .     .     .  1987     .  1968     .  1979     .     .     .     .     .
24908 1     .     .     .     9     8     7     7     6    10     4     1     .    31
24908 2     .     .     .  1974  1974  1972  1978  1979  1975  1969  1974     .  1975
24908 3     .     .     .     .  1975  1976     .     .     .     .     .     .     .
24959 1     .     .     .     3     2     1     1     1     3     3     .     .     9
24959 2     .     .     .  1968  1966  1973  1967  1967  1968  1971     .     .  1968
24959 3     .     .     .     .  1968  1979  1969  1968     .     .     .     .     .
24966 1     .     .     .     1     2     1     .     .     2     2     1     .     4
24966 2     .     .     .  1971  1968  1980     .     .  1968  1969  1970     .  1968
24966 3     .     .     .  1973  1989     .     .     .     .     .     .     .     .
24967 1     .     .     .     2     4     2     1     1     2     2     .     .     9
24967 2     .     .     .  1975  1974  1974  1977  1974  1977  1993     .     .  1974
24967 3     .     .     .  2004     .     .  1978  1978  1978     .     .     .     .
25062 1     1     2     2    10    17    14    16    18    18    13    10     3    82
25062 2  1968  1983  1966  1968  1968  1977  1969  1971  1967  1973  1980  1973  1973
25062 3  1970  1993  1968  1977     .     .     .     .     .     .     .  2008     .
25138 1     .     1     6     7    10    10    12     7     6     9     6     2    48
25138 2     .  1971  1983  1982  1975  1983  1983  1979  1982  1982  1981  1983  1983
25138 3     .     .     .     .     .     .     .  1982  1985     .     .     .     .
25173 1     2     2     9    20    26    21    20    22    22    16    10     4   122
25173 2  1976  1966  1968  1977  1972  1993  1981  1971  1976  1980  1973  1983  1977
25173 3     .     .     .     .     .     .  2001  1977     .     .     .     .     .
25206 1     .     .     3     6     7     5    11     5     4     4     4     .    28
25206 2     .     .  1998  1977  1973  1971  1973  1971  1971  1982  1986     .  1973
25206 3     .     .     .     .     .     .     .  1977     .     .     .     .     .
25248 1     .     .     2     7    10     3     8     5     3     5     3     .    25
25248 2     .     .  1990  1990  1990  1982  1969  1988  1991  1989  1990     .  1990
25248 3     .     .     .     .     .  1986     .     .  1996     .     .     .     .
25282 1     1     2     5    15    22    23    22    23    18    19    16     1   118
25282 2  1973  1973  1973  1971  1972  2005  1985  1977  1980  1980  1973  1971  1977
25282 3  1984     .     .  1973     .     .     .     .     .     .     .  1973     .
25325 1     .     .     4     6     6     6     7     5     8     7     3     .    35
25325 2     .     .  1984  1966  1966  1967  1985  1985  1967  1982  1985     .  1985
25325 3     .     .     .     .  1984     .     .     .     .     .     .     .     .
25356 1     .     .     1     5    11     9    15     8     7     7     3     .    34
25356 2     .     .  1969  1980  1970  1978  1969  2001  1976  1979  1973     .  1973
25356 3     .     .     .     .     .     .     .     .     .  1983  1981     .     .
25378 1     .     1     3    12    18    25    23    22    19    20     9     1   105
25378 2     .  1998  1981  1998  1992  1985  1981  2000  2000  1979  1985  1980  1981
25378 3     .     .     .     .     .     .     .     .     .     .     .  1982     .
25399 1     .     .     1    10    16    15    15    19    11     9     7     1    69
25399 2     .     .  1985  1985  1982  1978  2000  1989  2000  1998  1998  1991  2000
25399 3     .     .     .  2001     .  1986     .     .  2009     .     .     .     .
25400 1     .     .     5     5    13     8    12    10     7     7     5     1    42
25400 2     .     .  1976  1967  1984  1966  1977  1969  1967  1979  1978  1982  1966
25400 3     .     .     .  1970     .  1983  1979     .  1970     .     .     .     .
25428 1     .     .     1     3     6     6    11     3     4     5     2     .    18
25428 2     .     .  1984  1972  1975  1983  1969  1979  1985  1982  1968     .  1979
25428 3     .     .     .  1980     .     .     .  1980     .     .  1981     .     .
25503 1     .     .     3     4     6     7    11     6     8     2     .     .    39
25503 2     .     .  1998  1973  1966  1966  1968  1966  1966  1969     .     .  1966
25503 3     .     .     .     .     .     .  1969     .     .  1978     .     .     .
25538 1     .     .     .     3     6     9    12     5     9     4     2     .    17
25538 2     .     .     .  1993  1975  1983  1969  1972  2002  1985  1969     .  1969
25538 3     .     .     .     .  1984     .     .     .     .     .  1972     .     .
25551 1     .     .     2     7    12     9    13    10    10     9     4     .    42
25551 2     .     .  2001  1989  1970  1984  1969  1989  1967  1987  1969     .  1972
25551 3     .     .     .     .     .  1985     .     .  1970     .     .     .     .
25563 1     .     .     3    10    18    19    21    21    19    13     8     1    90
25563 2     .     .  1979  1993  1970  1985  1967  2006  1967  1979  1985  1971  1967
25563 3     .     .  1993  2001     .     .     .     .     .     .     .  1974     .
25594 1     .     .     2     7    18    24    25    22    19    14    10     1    96
25594 2     .     .  1980  1968  1982  1985  1985  2001  1980  1979  1985  1971  1985
25594 3     .     .     .  1978  1984     .     .     .     .     .     .     .     .
25677 1     .     .     6    25    27    31    31    27    30    26    19     5   171
25677 2     .     .  1979  1979  1982  1985  1985  1977  1981  1979  1980  1982  1978
25677 3     .     .     .     .     .     .     .  1978     .     .     .     .     .
25705 1     .     .     4     7     6     6     8     4     8     7     5     1    23
25705 2     .     .  1984  1979  1984  1972  1979  1969  1996  1997  1969  1982  1969
25705 3     .     .     .  1984  1998     .     .  1971     .     .  2003     .     .
25745 1     .     1     .    13    21    20    18    17    17    13     4     .    81
25745 2     .  1970     .  1970  1985  1985  1969  1967  1967  1966  1970     .  1985
25745 3     .     .     .     .     .     .  1972     .     .     .  1976     .     .
25927 1     .     .     .    13    18    19    20    16    15    14     8     1    86
25927 2     .     .     .  1985  1969  1970  1971  2008  1969  2002  1978  1975  1969
25927 3     .     .     .     .  1986     .     .     .  1972     .     .     .     .
25932 1     .     .     .    10    20    14    15    14    13     7     6     .    52
25932 2     .     .     .  1979  1970  1981  1971  1966  1967  1990  1972     .  1972
25954 1     .     .     .     8    11    17    22    18    13     7     2     .    63
25954 2     .     .     .  1977  1970  1971  1972  1966  1974  1971  1968     .  1972
25954 3     .     .     .     .  1973  1990     .  1989     .  1982  1972     .     .
25956 1     .     .     1     9    15    23    22    18    21    14     5     .    92
25956 2     .     .  1982  1977  1980  1984  1969  1966  1991  1989  1969     .  1969
25956 3     .     .     .     .     .     .     .  1989     .     .     .     .     .
26063 1     .     .     .     .     7     8     6     6     7     1     .     .    19
26063 2     .     .     .     .  1983  1983  2011  1971  1971  1969     .     .  1983
26063 3     .     .     .     .     .     .     .  1984     .  1972     .     .     .
26157 1     .     .     .     2    10    14    13    13    10     2     2     .    35
26157 2     .     .     .  1988  1983  1966  1981  1969  1971  1969  1978     .  1983
26157 3     .     .     .  1992     .     .     .     .     .  1988     .     .     .
26275 1     .     .     .     2     4     6     5     8     5     1     .     .    21
26275 2     .     .     .  1968  1988  1966  1967  1966  1968  1968     .     .  1966
26275 3     .     .     .     .     .     .     .     .  1977  1983     .     .     .
26359 1     .     .     .     1     4    11     8    11     7     1     1     .    26
26359 2     .     .     .  1968  1983  1966  1986  1969  1971  1976  1978     .  1966
26359 3     .     .     .     .  1988     .     .     .     .     .     .     .     .
26781 1     .     .     .     2     9    17    14    14    10     3     .     .    45
26781 2     .     .     .  1968  1970  1974  1975  1971  1971  1969     .     .  1970
26781 3     .     .     .  1970     .     .     .     .  1976     .     .     .     .
26997 1     .     .     .     2     7    13    13    11     9     3     .     .    32
26997 2     .     .     .  1970  1973  1967  1967  1970  1976  1978     .     .  1967
26997 3     .     .     .     .     .     .  1975  1971     .  1995     .     .     .
27037 1     .     .     .     3     8    14    16    12     7     4     2     .    52
27037 2     .     .     .  1968  1983  1974  1983  1983  1977  1979  2000     .  1983
27037 3     .     .     .     .     .     .     .     .  1984     .     .     .     .
27051 1     .     .     .     4     6     8    11     7    11     5     2     .    32
27051 2     .     .     .  1968  1983  1999  1982  1983  1969  1979  1972     .  1979
27051 3     .     .     .  1971     .     .     .     .     .     .  2000     .     .
27333 1     .     .     .     9    15    17    19    18    13     5     1     .    67
27333 2     .     .     .  1973  1973  1973  1982  1966  2005  1968  1972     .  1973
27333 3     .     .     .     .     .  1975     .     .     .  1971  1974     .     .
27459 1     .     .     .     5     8     9    10    13     7     5     .     .    34
27459 2     .     .     .  1973  1973  1975  1982  1966  1994  1979     .     .  1966
27595 1     .     .     1     7    11    15    17    15     8     4     .     .    63
27595 2     .     .  1977  1968  1973  1975  1968  1966  1973  1968     .     .  1973
27595 3     .     .     .  1976     .     .  1976     .     .  1976     .     .     .
27612 1     .     .     .     4     6    17    11     7     6     2     .     .    34
27612 2     .     .     .  1982  1973  1966  1980  1966  1968  1972     .     .  1966
27612 3     .     .     .     .     .     .     .  1977     .     .     .     .     .
27648 1     .     .     .     4     7     9    11     9     8     2     .     .    30
27648 2     .     .     .  1977  1983  1993  1983  1983  1969  1980     .     .  1983
27648 3     .     .     .  1992     .     .     .     .     .     .     .     .     .
27675 1     .     .     1     5     8    11    12    14    10     2     .     .    40
27675 2     .     .  1977  1968  1973  1975  1967  1966  1967  1979     .     .  1968
27707 1     .     .     .     2     7    16    14    11     8     2     .     .    45
27707 2     .     .     .  1970  1970  1966  1966  1970  1968  1971     .     .  1966
27707 3     .     .     .  1971     .     .     .     .     .     .     .     .     .
27823 1     .     .     .     5     8    18    21    14    11     1     .     .    55
27823 2     .     .     .  1973  1988  1966  1967  1970  1968  1967     .     .  1967
27823 3     .     .     .     .     .     .     .     .     .  1974     .     .     .
27857 1     .     .     .     2     6    12    12    11     7     2     .     .    32
27857 2     .     .     .  1977  1973  1966  1967  1973  1969  1980     .     .  1973
27857 3     .     .     .  1992  1988     .     .     .     .  1989     .     .     .
27995 1     .     .     .     3     7    11    10     6     8     2     .     .    27
27995 2     .     .     .  1969  1970  1967  1976  1966  1968  1969     .     .  1968
27995 3     .     .     .     .     .     .  1987     .     .  1997     .     .     .
28009 1     .     .     1    16    19    23    20    19    20     9     1     1   104
28009 2     .     .  1973  1975  1968  1975  1981  1987  1968  1968  1969  1979  1968
28009 3     .     .     .     .  1978  1980     .     .     .  1971  1971     .     .
28064 1     .     .     .     .     2     3     5     3     2     4     2     .     9
28064 2     .     .     .     .  1987  1995  1999  1998  1985  1985  1994     .  1998
28064 3     .     .     .     .  1988  1998     .     .  1999     .     .     .  1999
28138 1     .     .     2    12    25    27    27    20    25    12     2     1   132
28138 2     .     .  1967  1975  1968  1967  1982  1972  1968  1968  1986  1967  1968
28138 3     .     .  1986     .     .     .     .     .     .     .     .     .     .
28224 1     .     .     2    15    22    27    23    18    16    11     3     1    96
28224 2     .     .  1968  1978  1972  1967  1971  1975  1968  1985  1986  1967  1968
28224 3     .     .  1978     .     .     .     .     .     .     .     .     .     .
28255 1     .     .     .     5    11     9    11    10     9     4     2     .    44
28255 2     .     .     .  1969  1978  1971  1976  1979  2001  1992  1978     .  1978
28255 3     .     .     .  1979     .  1989  1987     .     .     .  1984     .     .
28275 1     .     .     .     6    10    10    13     9     8     4     3     .    27
28275 2     .     .     .  1975  1983  1980  1976  1979  1981  1980  1993     .  1975
28275 3     .     .     .     .     .     .     .     .     .  1984     .     .  1976
28418 1     .     .     .     9    15    18    18    14    14     6     2     .    69
28418 2     .     .     .  1975  1973  1975  1973  1997  1969  1979  1978     .  1973
28418 3     .     .     .  1978     .     .     .     .     .  1981     .     .     .
28434 1     .     .     2     5    12    13    15    11     9     5     1     .    52
28434 2     .     .  1967  1971  1972  1967  1973  1972  1973  1968  1969     .  1973
28434 3     .     .     .     .     .     .     .     .     .     .  1981     .     .
28493 1     .     .     1    11    10    10    10    12     6     6     3     1    39
28493 2     .     .  1973  1969  1970  1977  1971  1966  1977  1968  1969  1968  1968
28493 3     .     .     .     .     .     .     .     .  1981  1984     .     .     .
28552 1     .     .     .     4    11    10    12    16     6     4     2     .    34
28552 2     .     .     .  1969  1983  1978  1987  1966  1981  1970  1969     .  1972
28552 3     .     .     .  1984     .     .     .     .     .     .     .     .  1982
28573 1     .     .     1     9    12    17    18    15    11     6     3     .    59
28573 2     .     .  1976  1969  1990  1995  2002  1998  1990  1984  1966     .  2002
28573 3     .     .     .     .     .  2006     .  2007     .     .  1985     .     .
28666 1     .     .     1     6    15    18    17    15    11     4     1     .    48
