22550    .     .     .    3.8   4.3   3.4   6.3   6.5   8.6   4.6  22.0    .    19.3    4
22619    .     .     .   12.5  19.8  20.6  20.4  24.0  13.7  13.8  10.0    .    88.9    5
22641    .     .     .    7.2  13.9  13.9  20.0  17.1  14.3   9.4  23.7    .    75.2    5
22676    .     .     .   11.2  11.5  20.2  22.0  19.3  18.2  12.4   5.7    .    89.2    5
22768    .     .    4.1  14.6  14.0  20.3  23.2  16.0  22.3   9.4   4.7    .    88.9    4
22802    .     .     .    5.7  18.5  23.5  22.9  27.5  14.9  10.1    .     .    81.4    7
22820    .     .     .   11.8  14.7  25.2  29.0  25.5  20.5  11.8    .     .   102.7    6
22837    .     .     .   11.4  10.3  15.4  18.8  16.8  12.0  14.6   4.3    .    50.0    5
23022    .     .   10.1  42.1 127.5 186.8 195.1 172.6 126.4  77.9  34.1  13.9  945.4   10
23032    .     .    8.7  61.9 109.2 159.6 159.2 134.0 132.6 104.2  59.2  20.7  870.9   11
23058    .     .    8.6  29.8  66.9 104.5  91.3  91.1  86.9  63.2  39.4  13.6  537.5    9
23074    .     .   11.5  52.7  67.8  97.6 100.2  91.6  79.9  59.0  28.6   6.6  548.5    8
23205    .     .    1.0   5.0  10.4  18.2  23.8  23.5  21.8  16.9   8.7    .   106.6    5
23242    .     .    5.9  37.6  94.6 154.1 137.5 112.1 108.2 104.5  50.5  16.2  759.7   11
23256    .     .    8.2  45.8  88.1 141.9 136.0 113.3 102.1  84.8  45.8   6.8  730.4    8
23274    .     .   14.0  47.9  59.1  89.9  88.3  65.9  53.4  41.2  17.1   3.7  429.4    8
23324    .     .     .   12.0  27.8  48.8  42.7  33.7  28.3  17.8  11.4   1.7  177.4    7
23330    .     .     .   13.7  20.9  17.7  19.3  20.7  29.9  33.4  15.9   5.3  142.6    7
23383    .     .   17.8  17.6  16.9  14.1   6.8   7.3   4.6   6.7  18.1    .    17.6    5
23405    .     .     .   15.7  16.4  17.6  32.7  24.3  14.2  16.3  12.6   4.5   82.5    5
23445    .     .   16.2  27.4  34.1  40.8  32.8  26.0  37.0  35.6  20.3   9.9  233.6    6
23463    .     .     .   11.6  31.7  21.9  36.2  20.5  21.9  32.9  10.4    .    65.1    7
23472    .     .     .   10.2  11.1  27.1  11.2  13.7  16.0  11.5   4.1    .    49.6    6
23552    .     .   26.3  27.2  37.8  42.5  39.0  33.4  47.5  37.3  13.9   2.0  247.4    6
23631    .     .   12.0   9.7  16.1  13.1  20.6  19.5  18.9  20.9  12.4   4.1   87.1    6
23662    .     .   11.4  22.7  24.5  36.6  38.0  29.6  31.7  27.0  11.7   5.9  185.0    6
23678    .     .     .    8.1   8.1   3.2   4.1   9.6   5.1  12.1    .     .    10.5    5
23711    .     .     .    5.8  16.3  14.4  18.0  15.0  12.1  15.0   4.7   1.7   56.3    5
23724    .     .    7.8  21.0  21.2  16.5  31.3  16.8  18.7  23.8   7.5    .    92.3    5
23734    .     .   15.8  10.5  19.6  24.1  31.9  28.4  31.4  21.5   9.9    .   137.3    6
23867    .     .     .   13.3  37.4  51.3  38.7  30.0  31.1  22.5   9.1    .   196.0    7
23884    .     .     .    1.2   6.5   7.9   5.2   5.4   5.7   3.1    .     .     9.1    4
23891    .     .     .    3.9   1.6   0.9   2.2   0.7   4.0   1.7    .     .     4.3    2
23914    .     .   20.3  15.0  32.3  63.9  66.2  60.2  33.1  18.1   3.3    .   245.6    7
23921    .     .   23.9   8.3  17.6  12.0  24.6  12.9  10.4  11.4  22.8    .    62.1    6
23933    .     .     .    8.3  31.6  37.7  49.1  41.2  33.7  17.1   9.3    .   168.6    6
23955    .     .     .    6.8  18.7  23.3  24.7  11.6  13.7   8.7   3.5    .    62.3    5
23966    .     .    4.3   8.7  10.7   8.4   7.5  23.8  10.8   8.8   8.8    .    28.7    5
23986    .   13.1   8.7  57.0  67.6  68.5  57.3  45.8  62.0  45.4  17.3   5.3  393.2    8
24125    .     .    9.0   4.7  11.8   8.8   5.6   9.9  11.5  12.6   8.6  17.3   22.1    6
24136    .     .     .    9.0  14.5  17.2   5.4  10.3  10.3  15.2   5.3    .    24.3    5
24143    .     .    9.0  26.1  38.3  41.9  24.0  37.4  37.1  19.7  13.1    .   137.2    9
24266    .     .     .    1.0    .    1.4    .     .    1.2   2.9    .     .     2.2    2
24329    .     .     .     .    3.3   8.0    .    8.8   1.0    .     .     .     5.3    4
24343    .     .    5.0  27.8  31.8  33.2  30.5  23.4  22.5  21.4   4.2    .   124.8    8
24382    .     .    6.1    .   11.9   5.8    .   21.8  24.3   4.3    .    2.4   12.7    6
24507    .     .     .    3.6   6.9  13.0   1.4   4.1  16.8   3.8    .     .    10.7    4
24606    .     .     .    8.3   4.8   4.6   7.1   3.7   5.5   3.6    .     .     9.8    3
24641    .     .     .    3.0   4.8   0.3   3.1   5.4   3.9   7.3   9.2    .    13.3    4
24661    .     .     .    7.3   1.3  36.9   3.1   2.9   4.0   7.7    .     .    12.8    5
24671    .     .    1.3   9.7  26.3  13.0  14.4  20.8  10.2   8.1  12.6    .    39.1    6
24688    .     .    3.8  11.0  11.2    .     .     .    7.2   4.1   2.4    .     9.0    4
24713    .     .     .    6.6  11.1   6.2   5.9  12.3   8.0  13.1   3.0    .    23.8    5
24738    .     .     .    0.8   4.1    .    5.9   3.0  16.0  10.2   1.7    .    14.4    4
24790    .    4.5  12.3  17.4  35.7  27.7  34.0  34.8  39.0  22.9   7.0    .   155.6    9
24817    .     .     .    6.4   4.8   5.4   4.7   4.4   2.5   5.6    .     .     7.6    4
24908    .     .     .    4.9   6.8   0.9   5.2    .    2.1   6.6    .     .     8.2    3
24959    .     .     .    1.7   5.1   5.4   2.7  10.1   5.9   4.5    .     .     6.5    3
24966    .     .     .    1.3   5.7    .     .     .    0.9   0.5    .     .     1.6    1
24967    .     .     .    5.7   3.7    .     .    1.7   6.3  11.5    .     .     7.3    4
25062    .   18.0   9.9  40.8  63.4  57.8  73.3  68.4  65.8  45.7  35.0  19.3  395.0   11
25138    .     .   13.9  21.0  19.1   6.3  20.4  17.2  12.0  11.5  24.6  13.6   44.4    7
25173    .    7.0  17.3  80.6 139.8 178.7 161.7 123.6  78.8  64.6  34.1  28.7  791.9   12
25206    .     .   32.8   8.9   5.9  15.4   8.1  20.8   4.9  12.9  22.6    .    22.6    7
25248    .     .    8.8  19.1  35.0  11.2  24.4  14.1  11.2  11.8   7.1    .    52.1    7
25282    .     .   13.6  56.6 139.4 198.4 148.9 140.7  87.9  76.2  34.2  10.3  784.8   14
25325    .     .   15.2   9.0  12.8   1.7  13.8   8.2  13.4   8.7   8.9    .    35.9    4
25356    .     .     .   23.2  22.2  25.8  28.5  25.3  23.1  19.6  15.1    .    85.9    8
25378    .    3.0   8.1  34.6  84.9 142.8 141.4 142.3  92.4  53.9  16.9    .   658.9   12
25399    .     .    9.0  30.6 102.9 113.2  94.8  86.9  59.6  42.1  25.5   7.0  528.1   10
25400    .     .   20.8  21.1  27.5  36.4  22.7  18.4  25.2  11.1  17.2    .    84.1    9
25428    .     .     .    9.2  21.6  10.5  12.4   8.7  12.8  11.8  10.4    .    22.7    6
25503    .     .   36.8  11.2   7.0   9.8  15.8  10.1   3.0   7.2    .     .    20.5    6
25538    .     .     .   17.9  11.4  12.2   7.8  11.8  38.8  19.8  15.6    .    48.6    7
25551    .     .   14.4  19.2  36.9  42.0  31.2  30.2  25.6  30.3  11.0    .   141.3    9
25563    .     .   22.4  39.7  78.2  98.7 105.7 115.6  85.9  51.9  28.2    .   551.1   11
25594    .     .    8.9  17.4  67.6  91.8  91.9 114.8  72.2  46.3  21.5    .   457.8   11
25677    .     .    9.3  42.4 139.6 273.3 214.5 158.7 124.9  97.8  42.1  14.4 1024.9   13
25705    .     .   11.4  17.7  22.1  13.1  17.5  13.4  26.8  19.6  19.9    .    67.3    7
25927    .     .     .   47.7 115.8 121.5  89.1  95.2 109.6  71.7  28.6    .   581.8   12
25932    .     .     .   19.1  31.2  35.1  32.8  39.7  37.4  25.7  12.3    .   139.4    8
25954    .     .     .    5.8  26.2  39.0  47.1  60.3  43.6  21.6   4.8    .   201.6    8
25956    .     .     .   12.6  55.4  73.8  89.8  86.8  89.5  48.3   9.1    .   413.7    9
26063    .     .     .     .    7.8   7.9  12.3   9.4   7.2   2.6    .     .    24.2    5
26157    .     .     .   15.6  22.1  28.0  28.3  25.6  15.2  15.2    .     .    75.1    6
26275    .     .     .    6.9  10.6   8.8  13.7   5.9   8.3    .     .     .    19.1    5
26359    .     .     .     .   12.2  10.8  27.0  13.8  12.1    .     .     .    29.0    6
26781    .     .     .     .   20.3  19.5  25.4  26.2  13.9   4.0    .     .    78.5    6
26997    .     .     .    3.9  10.5  14.1  16.9  11.0  12.4   8.1    .     .    41.7    5
27037    .     .     .    8.0   9.7  23.2  25.6  17.9  17.5   4.8  25.3    .    50.7    7
27051    .     .     .   14.2  17.1  20.6  19.3  16.7  25.6  17.1  12.9    .    76.3    7
27333    .     .     .   17.1  31.3  73.0  99.3  68.7  42.5  11.8  16.1    .   319.1    8
27459    .     .     .    1.3  10.8  15.1   9.9  18.7  14.5   4.5    .     .    51.1    5
27595    .     .     .    3.7  12.8  30.3  37.0  24.6  17.2   7.4    .     .    87.9    6
27612    .     .     .     .   11.0  11.7  11.2  10.0   6.0   3.3    .     .    19.1    6
27648    .     .     .   14.1  20.1  25.4  25.1  22.9  17.7   2.7    .     .    85.3    7
27675    .     .     .    3.0  14.1  20.2  17.5  11.1  14.0    .     .     .    53.0    5
27707    .     .     .    3.9  16.8  10.0  18.6  12.3   8.6   3.9    .     .    42.0    5
27823    .     .     .    6.2  16.9  21.2  22.1  22.4  10.3   3.8    .     .    72.7    6
27857    .     .     .    5.1  11.9  22.3  25.0  24.7  14.4   4.2    .     .    82.0    5
27995    .     .     .     .    6.6  15.2  18.1  16.3   7.6  15.7    .     .    39.5    5
28009    .     .     .   17.0  45.7  72.8  67.4  80.0  53.6  22.3   2.6    .   312.2    9
28064    .     .     .    9.0  10.6   9.0  12.6  15.1   8.7  16.8  20.7    .    30.3    6
28138    .     .   16.9  13.2  59.1  54.5  71.1  58.5  40.3  21.4  13.2    .   229.8   10
28224    .     .     .   11.6  30.4  49.8  51.0  41.9  25.1  16.5  23.1    .   174.1    8
28255    .     .    1.2   7.3  21.3  27.9  32.5  24.7  22.7  11.7    .     .   120.4    5
28275    .     .     .    2.7  12.1  11.5  20.1  14.1  14.9  12.4  17.2    .    53.8    6
28418    .     .     .    9.1  30.8  48.5  54.8  37.2  38.0  14.1   3.4    .   205.7    7
28434    .     .     .    8.5  19.0  28.9  39.0  29.8  12.1   4.7   1.1    .   105.2    6
28493    .     .     .    6.4  11.1  15.3  13.2  13.7   9.4   8.5   5.8    .    45.0    5
28552    .     .     .    8.8  17.3  23.4  24.6  26.5  12.0  10.8    .     .    96.6    6
28573    .     .     .   15.1  32.9  60.0  58.9  47.8  26.6  11.2   9.6    .   224.9    6
28666    .     .     .    9.7  33.6  66.6  61.6  55.3  32.7  10.7   2.3    .   249.4    7
28698    .     .     .    7.8  22.0  33.5  32.0  41.1  28.1  13.3   9.1    .   147.2    6
28704    .     .     .    9.0  21.8  31.5  45.4  42.6  15.2   8.1    .     .   123.9    7
28722    .     .     .    5.8  21.8  27.0  49.8  19.2   9.6   3.0    .     .    80.2    6
28748    .     .     .    3.6  11.9  21.6  24.5  24.6  15.0   6.1   1.4    .    82.7    5
29111    .     .     .    3.7   8.4   9.2  13.6   5.5   7.8  13.1   3.3    .    21.8    4
29231    .     .     .    4.1  18.0  18.3  16.4   9.3   8.8  10.0  12.9    .    32.6    5
29263    .     .     .   23.5  28.2  29.3  27.5  15.8  16.2  14.0   1.9    .    82.0    4
29282    .     .     .   13.6  22.9  20.1  23.1  17.7  35.5  10.0    .     .    77.9    6
29313    .     .     .    4.9   8.1  11.8   4.5   9.2  13.2   2.7    .     .    16.1    4
29328    .     .     .     .    8.2  17.0  29.5   8.9   7.5  14.8  15.7    .    28.5    5
29379    .     .     .    9.3  25.2  35.9  35.9  30.9  30.6   8.6    .     .   146.9    7
29570    .     .     .    9.2  27.3  45.2  45.5  25.2  20.0   5.2    .     .   154.1    6
29594    .     .     .    5.1  23.9  24.7  31.4  24.9  24.0   6.3   5.3    .   110.3    6
29612    .     .     .    9.6  13.4  27.4  33.6  30.3  18.9   3.5   5.8    .    90.2    7
29645    .     .     .    1.4  10.4  17.5  13.7  11.8   9.0   7.1    .     .    40.1    5
29789    .     .     .    3.4   4.1   8.1  10.5   3.2   5.7   2.8    .     .    12.7    3
29866    .     .     .    0.9   4.7   2.8   3.6   2.5   2.2    .     .     .     3.6    3
29939    .     .     .    3.0  14.6  17.2  21.5  16.9  10.7   4.8    .     .    45.3    6
30054    .     .     .    1.1   5.7   7.0  16.5   2.8   2.0   3.0    .     .     9.4    3
30230    .     .     .    2.7   1.7   4.3   8.0   6.7   8.8   6.7   0.7    .    16.7    3
30252    .     .     .    5.3   9.6  11.6   8.6  11.3  12.0   6.3    .     .    40.4    4
30309    .     .     .    4.4   8.8  10.1  12.4   6.2   7.2   3.6   1.9    .    31.7    4
30372    .     .     .    1.1   2.6    .     .     .    1.2   3.4    .     .     2.9    2
30385    .     .     .     .    2.0    .     .   16.3   3.2    .     .     .    10.7    5
30393    .     .    7.4  25.5  20.6  18.3  20.2  20.0  19.8  20.3  13.7    .   124.2    6
30433    .     .     .    4.6   7.9   6.6  12.3   7.8   9.0   3.4    .     .    24.3    4
30521    .     .     .   11.9   4.0   7.0   2.7   5.4   5.9   3.6    .     .    13.6    3
30554    .     .     .     .     .     .    4.1    .     .     .     .     .     4.1    4
30612    .     .     .    7.1  13.6  16.0  13.4  10.4  12.9   9.5   3.0    .    57.9    5
30636    .     .     .    9.7  25.4  32.8  30.0  16.4  22.9  10.2    .     .    99.2    6
30673    .     .     .   14.0   8.3    .    1.1   3.2   1.6   9.9    .     .    11.6    5
30710    .     .     .    6.5   8.9  12.9  13.1   8.9  10.0   9.3   2.1    .    45.9    5
30758    .     .     .    2.8   3.7   1.4   1.8   1.0   6.2  10.4    .     .     5.3    3
30777    .     .    8.0   2.6   7.0   4.3    .    4.2   3.6  10.8  10.8    .    10.0    5
30844    .     .     .     .    3.7  16.3   5.3   2.7   1.7   4.8    .     .    12.1    4
30879    .     .     .    2.6   6.4   4.7   6.2   3.9   7.1  12.8    .     .    14.7    4
30925    .     .     .    6.2   4.9   4.9   6.8   1.2   5.8   8.0  11.2    .    12.9    5
30935    .     .     .     .    6.0   1.8   6.0    .     .     .     .     .     4.6    5
30949    .     .     .     .    2.9  15.8    .     .    6.1   9.6   4.9    .     7.2    5
30965    .     .     .    7.4   5.5   5.8   8.1   2.5  10.9   9.4   1.8    .    19.2    4
31004    .     .     .    8.3   9.6   7.2   8.1   9.5  14.1   8.4   8.2    .    32.5    4
31088    .     .     .    9.7  23.8  22.0  12.8  10.5  30.8  24.7  10.8    .    79.8    8
31137    .     .     .    3.7    .     .    5.8    .    3.6   3.4    .     .     4.9    4
31168    .     .     .   11.5  25.9  30.3  37.2  29.8  37.6  36.4  22.5    .   128.3   10
31174    .     .     .   23.4  24.8  44.5  29.4  19.1  28.9  17.5  20.6    .   106.4    8
31253    .     .     .   13.6   8.0   5.9  23.2  30.4   7.8  15.7    .     .    31.3    8
31329    .     .     .    1.2   6.6    .    2.4   3.3   4.4   0.8    .     .     4.6    2
31369    .     .     .    9.4  19.1  33.2  32.4  22.4  20.3  14.1    .     .   106.4    8
31416    .     .     .     .   15.1  18.6  21.9  31.1  28.1  26.4    .     .    58.2   10
31439    .     .     .   12.9  21.0  36.8  54.8  30.8  32.6  17.6    .     .   124.1   10
31478    .     .     .     .    5.6    .   11.9    .    1.8   3.7    .     .     6.8    4
31707    .     .     .     .    7.5   7.6  14.1   8.3   9.4    .     .     .    14.4    7
31770    .     .     .     .   11.3  12.1  13.8  12.1  10.9  10.3    .     .    33.3    7
31829    .     .     .    0.8  22.3  22.7  31.4  23.3  25.9  21.0   1.2    .   106.0    8
31960    .     .     .    9.2  19.3  21.3  18.2  16.1  15.4   6.8   0.8    .    75.0    6
31961    .     .     .   12.8  10.5   9.0   6.5   4.9  11.7    .     .     .    16.1    6
31989    .     .     .    6.3   3.6   6.6   9.8   6.2   5.7   1.3    .     .    10.8    4
32027    .     .     .   14.0  28.6  49.6  74.6  58.5  50.2  29.0   8.9    .   263.7   11
32061    .     .     .    9.9  44.9  66.2  59.6  49.7  40.0  15.2   9.5    .   246.1    9
32076    .     .     .     .   20.1  21.1  23.3  23.6  24.6  20.9   5.6    .    80.8    8
32098    .     .     .   16.1   7.7  14.2  20.9  17.7  17.0  14.6   4.3    .    52.9    7
32099    .     .     .     .   30.9  94.5  99.1  72.5  76.5  36.0  24.0    .   409.8    9
32150    .     .     .     .    5.2  16.6  31.3  30.3  21.8  12.0    .     .    89.1    8
32165    .     .     .     .    2.9  14.4  30.1  28.7  26.0  13.0    .     .    97.7    6
32213    .     .     .     .   37.0 103.5 128.4 104.4 114.4  52.3  17.4    .   493.8    8
32252    .     .     .   27.8  45.1  40.2  12.3  23.8  18.1  18.6   8.4    .   108.7    7
32287    .     .     .   11.6  65.6  40.1  35.2  57.0  33.2  30.6   8.6    .   234.8    7
32389    .     .     .   13.0  29.8  40.3  49.0  66.6  50.9  35.2    .     .   221.3    8
32477    .     .     .    3.7  22.6  16.2  17.7  22.7  13.2  17.4  11.1    .    68.0    6
32509    .     .     .    7.0  28.1  52.3  52.4  51.7  54.3  33.4  10.9    .   234.6    8
32562    .     .     .    3.7  42.3  41.6  36.4  38.6  43.4  18.4    .     .   196.4    7
32618    .     .     .     .   20.7  50.7  55.3  70.9  43.1  32.5    .     .   241.3    8
34110    .     .     .   11.0  11.9  17.4  23.6  18.1  17.6   4.5    .     .    66.2    5
34123    .     .     .    8.2  14.4  14.0  20.6  20.2  15.7  16.7    .     .    59.1    6
34152    .     .     .    4.9  29.0  39.9  48.0  41.9  23.9   6.0    .     .   156.0    7
34163    .     .     .    8.2  26.6  25.1  38.0  35.8  21.1   1.3    .     .   113.4    7
34186    .     .     .    0.8   6.2  14.8  28.4  32.8  19.1    .     .     .    71.1    7
34579    .     .     .     .    3.1  12.4   8.6  18.9   5.4    .     .     .    20.8    6
34720    .     .     .     .    7.5  12.5  13.1  17.1  13.7  19.4    .     .    29.1    6
34740    .     .     .     .   11.2  11.1   7.8  15.8  29.2    .     .     .    24.0    7
34866    .     .     .     .    9.8   3.1   4.2  11.8  34.3    .     .     .    12.5    5
34880    .     .     .     .    3.5   1.8   8.1   7.3  11.0    .     .     .     9.8    5
34927    .     .     .     .    4.6   1.2   7.1   6.2    .     .     .     .     9.0    4
34949    .     .     .    3.3  28.4  27.3  30.3  37.1  22.6   2.1    .     .    94.6    8
35011    .     .     .   13.4  34.4  59.5  69.6  48.9  25.7   2.5    .     .   214.6    8
36038    .     .     .   10.1  43.4  57.1  72.3  53.6  26.4   6.1    .     .   206.3    8
36064    .     .     .     .    2.8   3.5   9.0   3.4    .     .     .     .     5.6    3
36096    .     .     .    2.3   1.1   0.8   3.3   0.4    .    0.4    .     .     1.6    1
36229    .     .     .    3.2   3.5   5.9   7.6   5.7   1.2    .     .     .     8.4    4
36259    .     .    1.1   5.6   3.9   4.2   3.8   4.2   5.0   1.5    .     .     7.1    3
36307    .     .     .     .    1.5   1.9    .     .     .     .     .     .     2.4    1
37001    .     .     .     .    7.5   4.7   4.1  20.5    .     .     .     .    12.3    5
37061    .     .     .     .   25.4  11.0   8.3  29.0   7.2    .     .     .    26.3    8
37107    .     .     .     .     .     .    4.2    .     .     .     .     .     4.2    4
37126    .     .     .    6.9   9.1  15.3  28.0   9.5  10.1   8.1   3.1    .    32.5    6
37228    .     .     .     .     .    0.9    .     .     .     .     .     .     0.9    1
37470    .     .     .     .     .     .    9.3   6.5    .     .     .     .    15.8    8
37472    .     .     .     .   11.1   3.8   1.3    .     .     .     .     .     6.6    4
37663    .     .     .    1.2    .     .     .     .     .     .     .     .     1.2    1
31152    .     .     .     .    5.1    .   11.3    .     .     .     .     .     8.2    5
