21802 Î    5.3   5.6   5.5   5.9   7.6   7.7   7.4   8.0   8.4   7.8   6.1   5.4   6.6
21908 Í    0.4   0.3   0.4   1.4   3.9   5.8   5.5   6.2   6.4   4.0   1.3   0.6   3.0
21908 Î    4.7   4.8   5.0   5.8   7.3   7.7   7.4   7.9   8.2   7.6   5.6   4.8   6.4
21921 Í    0.1   0.1   0.2   0.6   2.4   3.9   4.0   4.4   5.1   3.4   0.3   0.1   2.0
21921 Î    5.9   6.0   5.6   5.3   6.7   7.2   7.2   7.3   7.9   8.0   6.7   6.3   6.5
21931 Í    0.2   0.2   0.1   0.5   3.6   4.6   4.7   5.2   4.9   2.3   0.5   0.2   2.2
21931 Î    4.9   5.1   4.8   5.2   7.1   7.4   7.5   7.9   7.9   7.2   5.6   5.3   6.2
21946 Í    1.3   1.2   1.0   1.3   3.7   4.6   4.5   5.2   6.1   4.6   2.4   1.6   3.0
21946 Î    5.1   5.2   5.0   5.2   6.9   7.4   7.4   7.8   8.5   7.9   6.3   5.3   6.4
21982 Í    2.4   2.0   1.4   2.7   6.0   5.8   5.6   7.1   6.9   6.0   4.5   2.5   4.4
21982 Î    5.9   5.9   5.4   6.3   8.2   8.1   8.1   9.0   8.7   8.1   7.0   5.6   7.2
22113 Í    5.1   4.4   4.4   4.7   6.1   6.3   6.0   6.4   6.4   6.7   6.3   5.9   5.7
22113 Î    7.4   7.2   7.2   7.5   8.2   8.3   8.0   8.2   8.3   8.4   8.1   7.7   7.9
22165 Í    6.1   5.3   5.2   4.9   6.0   5.7   5.8   6.7   6.7   7.5   7.5   7.1   6.2
22165 Î    7.7   7.5   7.5   7.5   8.3   8.2   8.0   8.6   8.5   8.6   8.5   8.2   8.1
22217 Í    5.2   4.5   4.5   3.9   4.6   4.4   4.5   5.1   5.7   6.1   6.3   5.8   5.0
22217 Î    6.9   6.6   6.7   6.6   7.2   7.2   7.0   7.3   7.6   7.7   7.6   7.2   7.1
22235 Í    4.8   4.3   4.3   4.0   5.3   5.1   4.8   5.8   6.2   6.7   6.2   5.7   5.3
22235 Î    7.2   7.0   7.1   7.0   7.9   7.7   7.5   8.0   8.2   8.3   7.8   7.5   7.6
22471 Í    5.2   4.5   4.2   3.7   4.3   4.0   4.0   5.1   5.2   6.5   6.7   6.3   5.0
22471 Î    7.8   7.6   7.5   7.3   7.8   7.6   7.5   8.2   8.2   8.6   8.5   8.4   7.9
22520 Í    5.0   4.1   4.1   3.6   4.0   3.6   3.6   4.5   4.8   5.9   6.4   5.8   4.6
22520 Î    7.0   6.7   6.6   6.5   6.7   6.7   6.6   7.0   7.3   7.8   7.9   7.5   7.0
22550 Í    5.2   4.4   4.4   3.8   4.2   3.8   3.7   4.5   5.2   6.6   7.2   6.3   4.9
22550 Î    7.9   7.6   7.5   7.3   7.5   7.3   7.1   7.6   8.0   8.5   8.7   8.5   7.8
22619 Í    5.5   4.7   4.7   4.3   4.4   4.1   4.1   4.9   5.8   7.0   7.5   6.4   5.3
22619 Î    7.5   7.1   6.8   6.8   6.8   6.8   6.6   7.1   7.5   8.2   8.5   8.0   7.3
22641 Í    5.1   4.3   4.1   3.5   3.5   3.1   3.1   3.9   4.8   6.4   7.0   6.4   4.6
22641 Î    7.6   7.4   7.1   6.9   6.9   6.8   6.7   7.2   7.7   8.3   8.6   8.4   7.5
22676 Í    5.4   4.7   5.0   4.5   4.9   4.7   4.4   5.5   6.5   7.9   7.5   6.6   5.6
22676 Î    8.0   7.5   7.5   7.2   7.2   7.2   6.9   7.6   8.1   8.9   8.9   8.6   7.8
22768 Í    4.9   4.1   4.1   3.5   3.8   3.5   3.4   4.1   5.1   6.7   6.9   5.9   4.6
22768 Î    7.7   7.2   7.1   6.7   6.6   6.5   6.4   6.9   7.5   8.4   8.6   8.3   7.3
22802 Í    5.8   4.7   4.4   3.5   2.9   3.0   3.0   3.6   4.5   6.1   7.3   6.6   4.6
22802 Î    7.9   7.3   7.0   6.9   6.3   6.6   6.5   6.8   7.3   8.0   8.6   8.4   7.3
22820 Í    5.0   4.1   4.0   3.4   3.2   3.2   3.2   3.7   4.4   6.0   6.9   6.1   4.4
22820 Î    7.9   7.6   7.3   7.2   6.8   7.0   6.9   7.2   7.7   8.3   8.8   8.6   7.6
22837 Í    5.3   4.4   4.3   3.9   3.8   4.0   3.9   4.5   5.3   6.7   7.3   6.5   5.0
22837 Î    7.7   7.2   6.9   6.5   6.1   6.3   6.1   6.5   7.2   8.1   8.5   8.4   7.1
23022 Í    3.6   2.8   3.1   3.9   6.3   6.3   5.6   6.9   6.9   6.9   5.9   4.7   5.2
23022 Î    6.3   6.1   6.4   6.8   8.4   8.4   7.9   8.9   8.8   8.5   7.8   7.2   7.6
23032 Í    2.8   2.2   2.6   3.2   5.8   6.1   5.2   6.4   6.8   6.1   4.4   3.5   4.6
23032 Î    5.8   5.6   5.9   6.2   8.1   8.0   7.5   8.3   8.5   8.1   6.9   6.3   7.1
23058 Í    2.1   1.7   2.0   2.5   5.1   5.2   3.8   5.1   5.8   5.7   3.8   3.0   3.8
23058 Î    5.7   5.5   5.5   5.7   7.7   7.6   6.7   7.7   8.0   7.8   6.6   6.0   6.7
23074 Í    1.6   1.6   1.7   2.3   4.1   4.6   3.8   4.7   5.9   5.5   2.8   2.1   3.4
23074 Î    6.7   6.5   6.2   6.2   7.3   7.5   6.7   7.6   8.3   8.0   6.9   6.8   7.1
23205 Í    4.7   4.0   4.3   4.5   5.9   5.6   5.0   6.5   6.3   6.7   6.3   5.8   5.5
23205 Î    7.3   7.1   7.3   7.3   8.1   7.9   7.5   8.4   8.3   8.4   8.1   7.8   7.8
23242 Í    2.3   1.9   2.1   2.6   5.2   5.2   4.2   5.5   6.0   5.8   3.5   2.9   3.9
23242 Î    5.8   5.5   5.8   6.0   7.8   7.5   6.8   7.6   8.0   7.9   6.5   6.1   6.8
23256 Í    2.1   1.9   2.1   2.7   5.3   5.4   4.4   5.5   6.4   6.4   4.2   3.1   4.1
23256 Î    6.5   6.3   6.3   6.2   7.9   7.8   7.0   7.8   8.3   8.3   7.2   6.8   7.2
23274 Í    2.1   2.0   2.0   2.5   3.9   4.4   3.5   4.5   5.7   5.9   3.4   2.7   3.5
23274 Î    7.4   6.9   6.6   6.4   7.1   7.3   6.7   7.5   8.0   8.3   7.4   7.4   7.2
23324 Í    3.1   2.6   2.9   3.0   4.8   4.7   4.1   5.4   5.7   6.3   4.9   4.4   4.3
23324 Î    6.8   6.6   6.8   6.7   7.6   7.4   6.9   7.9   8.2   8.5   7.7   7.4   7.4
23330 Í    1.9   1.4   1.7   2.0   3.6   3.9   3.5   4.5   4.9   4.7   3.1   2.4   3.1
23330 Î    7.8   7.4   7.4   7.4   7.9   7.6   7.3   8.2   8.5   8.5   8.0   8.1   7.8
23383 Í    0.7   0.7   1.6   2.8   4.1   5.2   5.0   6.2   6.7   5.6   2.0   1.2   3.5
23383 Î    6.7   6.4   6.5   6.7   7.2   7.4   7.1   8.0   8.3   8.4   6.9   6.9   7.2
23405 Í    4.6   3.9   4.2   3.9   4.4   4.1   3.9   5.4   5.9   7.1   6.8   5.8   5.0
23405 Î    7.3   6.8   7.1   7.0   7.4   7.2   7.0   8.0   8.3   8.7   8.4   8.0   7.6
23445 Í    1.8   1.4   1.9   2.5   4.8   5.1   4.6   5.5   5.8   5.6   3.7   2.5   3.8
23445 Î    6.8   6.3   6.5   6.5   7.9   7.8   7.2   7.9   8.3   8.4   7.4   7.0   7.3
23463 Í    0.8   0.7   1.5   2.3   4.2   5.1   4.5   5.4   5.9   5.1   2.4   1.6   3.3
23463 Î    6.3   5.7   5.8   5.9   7.0   7.0   6.5   7.3   7.7   8.0   6.7   6.5   6.7
23472 Í    2.8   2.5   2.8   3.3   4.7   5.2   4.6   5.7   6.5   6.6   4.2   3.5   4.4
23472 Î    8.4   8.0   7.9   7.7   8.2   8.2   7.9   8.5   8.7   9.1   8.5   8.5   8.3
23552 Í    2.2   1.7   2.2   2.7   4.7   4.9   4.2   5.2   5.9   6.0   3.9   2.9   3.9
23552 Î    7.0   6.5   6.5   6.5   7.7   7.6   7.1   7.8   8.2   8.4   7.4   7.2   7.3
23631 Í    1.7   1.4   1.8   2.3   2.9   2.9   2.5   3.4   4.0   4.2   3.1   2.3   2.7
23631 Î    7.3   6.9   7.1   7.0   7.4   7.3   6.8   7.6   8.0   8.0   7.5   7.5   7.4
23662 Í    1.8   1.6   1.9   2.9   4.6   5.0   4.5   5.5   6.1   6.0   3.6   2.4   3.7
23662 Î    6.5   6.2   6.1   6.3   7.3   7.2   6.7   7.4   7.8   8.3   7.3   6.8   7.0
23678 Í    1.1   1.2   1.9   2.9   4.4   4.6   4.3   5.4   6.3   6.2   3.1   1.8   3.6
23678 Î    6.4   6.3   6.0   6.3   7.1   6.8   6.5   7.1   7.7   8.2   7.0   6.8   6.8
23711 Í    3.5   2.8   3.4   3.4   3.9   3.7   3.6   4.6   5.4   6.7   6.0   4.9   4.3
23711 Î    7.9   7.1   7.3   7.0   7.0   6.9   6.9   7.5   7.9   8.7   8.6   8.2   7.6
23724 Í    1.1   0.9   1.7   2.7   3.2   3.2   3.1   3.7   4.0   3.5   2.4   1.6   2.6
23724 Î    6.1   5.8   6.4   6.7   6.7   6.6   6.2   6.8   7.5   7.2   6.8   6.4   6.6
23734 Í    1.3   1.0   1.8   2.5   3.5   3.6   3.4   4.2   4.4   4.4   3.1   1.9   2.9
23734 Î    7.3   6.9   7.2   7.3   7.7   7.6   7.4   7.9   8.0   8.2   7.8   7.5   7.5
23867 Í    1.5   1.1   1.7   2.4   3.6   3.7   3.3   3.8   4.5   4.9   3.5   2.2   3.0
23867 Î    7.0   6.6   6.6   6.7   7.4   7.2   6.8   7.4   7.9   8.4   7.8   7.5   7.3
23884 Í    1.6   1.5   2.2   3.3   4.6   4.7   4.3   5.3   6.1   6.3   3.8   2.2   3.8
23884 Î    7.3   6.8   6.7   6.7   7.4   7.0   6.7   7.2   7.9   8.5   8.0   7.6   7.3
23891 Í    1.0   1.1   2.2   3.6   4.9   5.2   4.9   6.2   6.6   6.3   3.1   1.5   3.9
23891 Î    6.7   6.2   6.6   6.8   7.4   7.2   7.0   7.8   8.1   8.3   7.4   6.9   7.2
23914 Í    3.1   2.4   2.8   3.2   3.4   3.6   3.4   4.2   4.9   6.1   5.4   4.1   3.9
23914 Î    7.5   6.7   6.7   6.5   6.6   6.7   6.4   7.0   7.8   8.5   8.3   8.1   7.2
23921 Í    1.6   1.3   2.4   3.6   4.3   4.4   4.3   4.9   5.3   4.9   3.6   2.4   3.6
23921 Î    7.5   7.2   7.5   7.7   7.8   7.8   7.6   7.9   8.2   8.1   7.9   7.7   7.7
23933 Í    1.6   1.2   1.8   2.5   4.0   4.1   3.8   4.6   4.8   5.0   3.7   2.3   3.3
23933 Î    6.7   6.2   6.3   6.5   6.9   6.8   6.5   7.1   7.5   7.7   7.4   7.0   6.9
23955 Í    3.1   2.3   2.4   3.0   4.0   4.0   3.6   4.5   5.1   5.9   4.9   3.9   3.9
23955 Î    7.6   7.2   7.2   7.2   7.8   7.7   7.3   7.7   8.0   8.5   8.1   7.8   7.7
23966 Í    1.9   1.7   2.3   2.8   4.2   4.2   3.9   4.5   5.2   5.5   3.9   2.6   3.6
23966 Î    6.3   5.8   5.9   5.9   6.7   6.4   6.1   6.5   7.3   7.9   7.3   6.9   6.6
23986 Í    1.2   1.2   2.0   3.1   4.0   3.9   3.4   4.2   5.2   5.6   3.2   1.9   3.3
23986 Î    7.1   6.7   6.8   7.0   7.5   7.2   6.9   7.3   8.0   8.6   7.7   7.3   7.3
24125 Í    0.2   0.1   0.3   1.3   3.6   4.5   4.1   4.7   5.4   3.2   0.6   0.1   2.3
24125 Î    7.5   7.4   7.4   7.5   8.0   8.2   7.9   8.4   8.7   8.7   7.7   7.4   7.9
24136 Í    0.0   0.0   0.2   1.1   3.7   4.9   4.3   5.1   5.6   2.5   0.1   0.0   2.3
24136 Î    5.3   5.3   5.1   5.4   6.7   7.3   6.7   7.4   7.9   7.8   6.0   5.4   6.3
24143 Í    0.1   0.1   0.2   0.9   2.8   3.8   3.6   4.1   4.9   3.3   0.6   0.2   2.0
24143 Î    5.1   5.0   4.4   4.9   6.2   6.6   6.1   6.7   7.2   7.6   5.7   5.4   5.9
24266 Í    0.1   0.1   0.1   0.5   2.4   3.0   3.0   3.3   3.6   1.8   0.3   0.1   1.5
24266 Î    5.1   4.9   4.4   5.0   6.5   6.4   6.3   6.7   7.3   6.8   5.7   5.1   5.8
24329 Í    0.0   0.1   0.3   1.4   3.7   4.9   4.4   4.9   5.4   2.9   0.5   0.1   2.3
24329 Î    5.6   5.4   5.5   6.2   7.3   7.4   6.9   7.3   7.9   7.8   6.3   5.7   6.6
24343 Í    0.6   0.4   0.6   1.2   2.7   3.0   2.8   3.4   4.6   5.2   1.8   0.7   2.2
24343 Î    6.5   6.1   5.3   5.6   6.9   6.9   6.6   7.0   7.5   8.3   6.9   6.7   6.6
24382 Í    0.1   0.0   0.1   0.5   2.6   3.6   3.6   3.8   3.6   1.4   0.1   0.1   1.6
24382 Î    6.7   6.5   6.2   6.3   7.8   7.9   7.8   8.0   8.2   7.5   7.0   6.9   7.1
24507 Í    1.7   1.4   1.1   2.7   4.9   5.4   5.0   6.4   6.4   5.1   1.8   1.5   3.6
24507 Î    7.4   6.9   6.7   7.0   7.8   7.6   7.2   8.1   8.2   8.1   7.2   7.3   7.5
24606 Í    0.2   0.3   0.9   2.4   4.6   4.9   4.4   5.2   5.7   4.2   1.1   0.4   2.9
24606 Î    5.6   5.1   5.9   6.4   7.4   7.4   7.0   7.4   7.8   7.7   6.3   5.9   6.7
24641 Í    0.3   0.2   0.4   1.4   3.5   3.7   3.3   3.7   4.4   3.9   0.8   0.4   2.1
24641 Î    4.6   4.4   4.5   5.4   6.6   6.5   6.0   6.3   6.9   7.3   5.6   4.8   5.7
24661 Í    0.0   0.0   0.2   1.1   2.8   3.3   3.1   3.3   3.6   2.2   0.2   0.1   1.7
24661 Î    5.0   4.5   4.7   5.7   6.6   6.6   6.2   6.4   6.9   7.1   5.8   5.2   5.9
24671 Í    0.1   0.0   0.1   1.1   3.4   4.0   4.0   4.2   4.3   2.2   0.3   0.1   2.0
24671 Î    4.6   4.4   4.3   5.5   6.8   6.9   6.7   6.9   7.5   6.9   5.5   4.8   5.9
24688 Í    0.2   0.2   0.1   1.0   3.6   4.4   4.3   4.6   4.5   2.6   0.5   0.3   2.2
24688 Î    5.6   5.3   5.1   5.9   7.2   7.4   7.1   7.2   7.5   7.1   6.2   5.5   6.4
24713 Í    0.8   0.8   1.4   2.7   4.6   4.8   4.2   5.1   5.8   4.8   2.0   1.0   3.2
24713 Î    5.0   4.7   5.6   6.2   7.4   7.3   6.8   7.3   7.7   7.6   6.1   5.5   6.4
24738 Í    0.5   0.4   0.6   1.8   3.0   2.9   2.6   3.1   3.7   3.7   1.2   0.6   2.0
24738 Î    5.8   5.3   5.2   5.9   6.6   6.4   5.9   6.2   6.9   7.4   6.5   6.2   6.2
24790 Í    0.8   0.5   0.3   0.9   3.2   4.0   4.1   4.4   3.9   2.0   0.8   1.0   2.2
24790 Î    6.4   5.9   5.4   5.5   7.2   7.3   7.4   7.5   7.4   6.5   6.4   6.2   6.6
24817 Í    0.7   0.5   1.1   2.5   4.0   4.0   3.6   4.2   4.8   4.8   2.0   1.0   2.7
24817 Î    6.8   6.3   7.0   7.5   8.2   8.0   7.9   8.0   8.2   8.5   7.4   6.9   7.5
24908 Í    0.7   0.7   1.4   2.7   3.7   3.7   3.5   4.0   4.3   4.6   2.3   1.0   2.7
24908 Î    7.2   6.5   7.0   7.2   7.9   7.6   7.5   7.6   7.8   8.3   7.6   7.3   7.5
24959 Í    2.7   1.3   0.5   1.7   3.3   3.5   3.3   3.6   4.2   4.1   1.5   2.5   2.7
24959 Î    9.4   8.4   6.5   6.8   7.8   7.5   7.4   7.4   7.6   8.2   8.4   9.3   7.9
24966 Í    0.1   0.2   0.4   1.4   2.7   2.6   2.6   2.9   3.6   3.5   0.8   0.2   1.8
24966 Î    6.0   5.5   5.2   6.0   6.9   6.6   6.5   6.5   7.0   7.6   6.7   5.9   6.4
24967 Í    0.0   0.1   0.5   1.5   2.9   3.3   3.4   3.6   3.4   2.1   0.3   0.1   1.7
24967 Î    6.2   5.4   5.0   5.8   6.8   6.7   6.7   6.6   7.1   7.4   6.4   6.1   6.3
25062 Í    0.8   0.6   0.5   1.2   4.0   4.9   5.3   5.9   5.6   3.8   2.5   1.1   2.9
25062 Î    6.3   6.1   5.4   6.1   7.8   8.2   8.5   9.0   8.7   8.0   7.3   6.3   7.2
25138 Í    1.5   1.4   1.2   1.5   3.7   4.6   4.7   5.3   5.5   4.2   2.5   1.6   3.1
25138 Î    6.8   6.5   6.4   6.7   7.3   7.6   7.8   8.0   8.1   7.8   6.9   6.8   7.2
25173 Í    2.5   2.2   1.5   2.4   5.7   5.1   5.4   6.4   6.3   5.4   4.6   3.0   4.1
25173 Î    6.1   6.0   5.1   5.8   8.0   7.6   8.0   8.7   8.4   8.0   7.5   6.2   7.1
25206 Í    0.6   0.5   0.5   0.7   2.8   3.7   3.9   4.5   5.1   4.0   1.8   0.9   2.4
25206 Î    6.7   6.6   6.7   6.9   7.9   8.0   8.2   8.3   8.6   8.3   7.5   6.8   7.5
25248 Í    1.0   0.7   0.6   0.7   2.5   4.4   4.5   5.1   4.7   3.1   1.4   0.9   2.3
25248 Î    5.2   5.0   4.6   4.9   6.0   6.8   7.1   7.5   7.4   6.8   5.7   5.0   6.0
25282 Í    1.2   1.1   0.8   1.8   5.0   4.1   4.3   5.5   5.9   5.8   4.0   2.0   3.3
25282 Î    5.9   6.0   5.0   6.0   7.8   7.2   7.9   8.5   8.4   8.4   7.6   6.2   6.9
25325 Í    1.4   1.4   1.2   1.4   4.0   4.7   4.7   5.4   6.1   4.5   2.7   1.7   3.2
25325 Î    6.4   6.0   5.5   5.4   6.6   7.1   7.2   7.6   7.9   7.7   6.8   6.3   6.7
25356 Í    2.2   2.1   1.5   1.9   3.9   4.5   4.8   5.2   4.9   4.1   2.7   2.1   3.4
25356 Î    5.7   5.8   5.2   5.8   6.8   7.0   7.3   7.5   7.1   6.9   6.0   5.6   6.4
25378 Í    2.0   2.0   1.5   2.1   4.4   5.2   6.1   6.1   5.0   4.3   3.1   2.1   3.6
25378 Î    5.4   5.5   4.8   5.6   7.2   7.5   8.0   8.1   7.4   7.2   6.0   5.5   6.5
25399 Í    4.7   4.3   3.6   5.3   7.2   6.0   5.9   7.0   7.3   7.7   7.1   5.3   5.9
25399 Î    7.5   7.3   6.9   7.9   9.0   8.4   8.7   9.1   9.0   9.0   8.7   7.8   8.2
25400 Í    0.6   0.4   0.3   0.4   1.9   2.7   2.9   3.4   4.0   3.0   1.1   0.7   1.8
25400 Î    6.6   6.4   5.8   5.4   6.5   7.0   7.3   7.3   7.6   7.5   6.9   6.3   6.7
25428 Í    1.0   0.9   0.6   1.0   3.6   4.3   4.4   4.7   4.8   3.7   1.8   1.1   2.6
25428 Î    6.0   5.7   5.6   5.8   7.1   7.3   7.5   7.6   7.6   7.5   6.6   5.9   6.7
25503 Í    1.0   0.9   0.7   1.2   3.5   4.1   4.2   4.9   5.0   3.4   1.5   1.1   2.6
25503 Î    6.1   5.9   5.0   4.6   5.9   6.3   6.4   6.9   7.1   6.8   6.0   5.8   6.1
25538 Í    3.4   3.0   2.7   2.5   4.7   5.4   5.4   6.0   6.1   4.9   4.1   3.3   4.3
25538 Î    6.0   5.4   5.1   5.3   6.5   7.0   7.1   7.5   7.5   6.7   6.3   5.8   6.4
25551 Í    2.0   1.7   1.3   1.5   3.2   4.0   4.4   4.8   4.6   3.7   2.7   2.0   2.9
25551 Î    6.2   5.9   5.5   6.1   7.1   7.3   7.7   7.9   7.5   7.1   6.6   6.1   6.7
25563 Í    2.4   2.3   1.9   2.4   4.3   4.5   4.9   5.3   5.0   4.5   3.3   2.6   3.6
25563 Î    5.9   5.5   5.1   5.7   7.2   6.9   7.4   7.7   7.2   7.0   6.2   5.8   6.4
25594 Í    3.3   3.0   2.6   3.6   5.5   5.1   5.9   6.3   5.4   5.6   4.9   3.6   4.5
25594 Î    5.7   5.5   5.1   6.2   7.3   7.2   7.8   8.2   7.5   7.4   6.6   5.7   6.6
25677 Í    4.3   3.4   2.7   3.5   5.3   4.6   5.0   5.8   6.2   6.2   5.8   4.8   4.7
25677 Î    6.5   6.0   5.3   6.1   7.4   6.9   7.2   7.8   7.8   7.7   7.3   6.8   6.9
25705 Í    0.3   0.3   0.3   0.9   3.0   4.0   4.1   4.7   4.8   2.8   0.7   0.3   2.2
25705 Î    7.8   7.8   7.7   7.6   8.4   8.2   8.4   8.4   8.2   8.2   7.9   7.8   8.1
25745 Í    3.0   2.9   2.8   3.3   5.4   5.3   5.6   6.1   5.8   5.4   4.3   3.4   4.5
25745 Î    6.3   6.1   5.6   6.2   7.4   7.2   7.5   7.9   7.6   7.4   7.0   6.5   6.9
25927 Í    2.6   2.4   2.4   3.1   4.2   4.3   4.5   4.8   5.0   5.2   4.9   3.7   3.9
25927 Î    6.4   6.2   6.0   6.3   7.0   7.0   7.2   7.1   6.9   7.1   7.0   6.8   6.7
25932 Í    2.0   2.1   2.2   3.1   4.4   4.5   5.0   5.3   4.9   4.7   4.5   2.9   3.9
25932 Î    5.8   6.0   5.9   6.4   6.9   6.8   7.2   7.5   7.1   7.2   7.2   6.2   6.6
25954 Í    3.6   3.4   3.3   3.5   5.1   5.9   6.2   6.0   5.4   4.7   4.1   3.7   4.5
25954 Î    6.4   6.6   6.5   6.8   8.0   8.3   8.5   8.4   7.8   7.3   6.9   6.6   7.3
25956 Í    4.3   4.1   3.8   4.1   6.0   6.8   7.0   6.7   5.8   5.0   4.7   4.5   5.3
25956 Î    6.7   6.7   6.3   6.7   8.0   8.5   8.7   8.4   7.7   7.0   6.8   6.7   7.4
26063 Í    6.8   5.8   4.9   4.3   3.8   4.1   4.1   4.4   5.5   6.6   7.7   7.6   5.5
26063 Î    8.0   7.6   6.9   6.8   6.2   6.3   6.3   6.4   7.2   7.9   8.6   8.6   7.2
26157 Í    6.8   5.7   4.8   3.9   3.3   3.6   3.6   3.9   4.8   6.0   7.5   7.2   5.1
26157 Î    8.1   7.5   6.8   6.6   6.2   6.3   6.3   6.4   7.0   7.7   8.5   8.4   7.1
26275 Í    6.0   5.1   4.2   3.8   3.3   3.4   3.5   3.6   4.5   5.7   7.1   6.7   4.8
26275 Î    7.8   7.2   6.5   6.4   5.9   6.1   6.0   6.0   6.8   7.5   8.4   8.2   6.9
26359 Í    6.6   5.7   4.6   3.8   3.5   3.6   3.4   3.5   4.4   5.8   7.4   7.4   5.0
26359 Î    7.9   7.2   6.4   6.2   5.9   6.1   6.0   5.9   6.5   7.3   8.4   8.3   6.8
26781 Í    6.6   5.7   4.7   3.8   3.3   3.5   3.4   3.2   4.1   5.7   7.7   7.7   4.9
26781 Î    8.2   7.6   7.0   6.8   6.2   6.4   6.2   6.0   6.7   7.6   8.8   8.8   7.2
26997 Í    5.7   5.1   4.4   3.7   3.1   3.3   3.2   2.9   3.7   4.6   6.8   6.9   4.4
26997 Î    7.5   7.0   6.4   5.9   5.1   5.2   5.0   4.7   5.4   6.6   8.2   8.3   6.3
27037 Í    4.7   3.8   3.7   3.7   3.7   3.9   3.7   4.2   4.9   6.3   6.8   5.8   4.6
27037 Î    8.0   7.4   7.0   6.8   6.5   6.7   6.5   6.8   7.4   8.2   8.7   8.6   7.4
27051 Í    5.0   4.2   4.2   3.8   3.6   3.7   3.7   4.1   5.1   6.6   7.1   6.1   4.7
27051 Î    7.6   7.1   6.9   6.8   6.5   6.6   6.4   6.8   7.5   8.4   8.7   8.5   7.3
27333 Í    5.0   4.0   3.8   3.7   3.5   3.6   3.6   3.9   4.5   5.9   7.0   6.2   4.5
27333 Î    8.2   7.6   7.4   7.3   6.9   7.0   6.9   7.0   7.7   8.3   8.8   8.8   7.7
27459 Í    5.8   4.7   4.0   3.4   3.1   3.3   3.1   3.4   4.2   6.1   7.4   6.7   4.6
27459 Î    8.1   7.3   6.9   6.7   6.2   6.4   6.2   6.4   7.1   8.0   8.7   8.6   7.2
27595 Í    4.5   3.3   3.1   2.9   3.0   3.2   3.1   3.2   4.1   5.7   6.5   5.3   4.0
27595 Î    7.6   6.7   6.5   6.1   5.8   5.9   5.4   5.7   6.7   7.7   8.4   8.0   6.7
27612 Í    6.2   5.2   4.8   4.4   3.9   4.2   4.1   4.3   4.9   6.4   7.7   7.2   5.3
27612 Î    8.1   7.4   6.9   6.8   6.0   6.3   6.1   6.1   6.8   7.8   8.6   8.7   7.1
27648 Í    4.7   3.7   3.3   3.5   3.5   3.9   3.8   3.8   4.3   5.7   6.7   5.9   4.4
27648 Î    7.7   7.0   6.7   6.6   6.0   6.4   6.3   6.2   6.7   7.6   8.4   8.4   7.0
27675 Í    5.6   4.5   3.9   3.5   3.6   3.8   3.6   3.7   4.5   5.9   6.8   6.2   4.6
27675 Î    7.9   7.2   7.0   7.0   6.8   7.0   6.6   6.7   7.3   8.0   8.5   8.4   7.3
27707 Í    4.7   3.8   3.7   3.7   3.0   3.3   3.3   3.1   3.8   4.8   6.4   5.8   4.1
